id,pr_number,user,created_at,body,codebert_sentiment_label,codebert_confidence
1396978395,5439,DmitriyLewen,2023-11-17T09:28:57Z,yep. i know about this decode([a link] but i missed first `1`. after decoding - `pkg:rpm/openssl-libs:1.1.1k-4.el8` but we should to move epoch to qualifiers - [a link],0,0.9697684049606323
1396983674,5439,DmitriyLewen,2023-11-17T09:32:29Z,"but we don't have metadata in pkg (apk, rpm, etc.) analyzers. perhaps we can just remove this condition: [a link] do you remember why we need this condition?",0,0.9907435774803162
1396985497,5439,DmitriyLewen,2023-11-17T09:33:42Z,i missed it. thanks for showing me this.,1,0.8991851806640625
1396997613,5439,DmitriyLewen,2023-11-17T09:43:00Z,it looks like we can just create a function `func(i pkgidentifier) empty() bool`.,0,0.9910236597061157
1397002496,5439,DmitriyLewen,2023-11-17T09:47:28Z,"we don't need to change purl/cpe. i'm worried this might get confusing because `layer` and `digest` don't use pointers. i think we should either use pointers for each structural field (layer, digest, pkgidentifier) or not use them at all. in this case i am for the second option",-1,0.6465364098548889
1397004799,5439,DmitriyLewen,2023-11-17T09:49:18Z,but we also add `pkgidentifier` for `package` structure. this makes sense for users using `trivy fs -f json --list-all-pkgs` command.,0,0.9951849579811096
1397009114,5439,DmitriyLewen,2023-11-17T09:52:35Z,i think we can move this logic before adding `pkg` to `pkgs`: [a link] [a link],0,0.9873902797698975
1397009657,5439,DmitriyLewen,2023-11-17T09:53:03Z,can you also check dpkg and rpm for same problem?,0,0.9923281073570251
1397043157,5439,juan131,2023-11-17T10:22:11Z,imho that condition doesn't make much sense since `parsequalifier` isn't using `metadata`. am i missing sth?,0,0.8875080347061157
1397043969,5439,juan131,2023-11-17T10:22:53Z,done at [a link],0,0.9870756268501282
1397045223,5439,juan131,2023-11-17T10:23:57Z,this can be addressed with the change below: [code block],0,0.9908700585365295
1397141529,5439,juan131,2023-11-17T11:39:53Z,done at [a link],0,0.9870756268501282
1397142473,5439,juan131,2023-11-17T11:40:18Z,tried this at [a link],0,0.9920178651809692
1397142911,5439,juan131,2023-11-17T11:40:33Z,tried this at [a link],0,0.9920178651809692
1398641104,5439,DmitriyLewen,2023-11-20T04:02:31Z,i also don't see the need for this condition. let's take a look at this after removing this.,0,0.788263738155365
1398667690,5439,DmitriyLewen,2023-11-20T05:07:04Z,looks like we need to update this test,0,0.9864999651908875
1398670876,5439,DmitriyLewen,2023-11-20T05:14:12Z,we need to think about `ref` field. perhaps we can mark it as deprecated and upgrade logic to use `pkgidentifier`. but it seems that this would be better done in another pr.,0,0.9944623112678528
1398674432,5439,DmitriyLewen,2023-11-20T05:21:21Z,"if i remember correctly, i removed all cases where we could get `pkgurl != nil && pkgurl.type == """"`. we can remove `pkgurl.type == """"` check.",0,0.9925485253334045
1398675466,5439,DmitriyLewen,2023-11-20T05:23:32Z,this function is tested indirectly. can we add small unit test for it?,0,0.9909795522689819
1399019654,5439,juan131,2023-11-20T10:53:22Z,done at [a link],0,0.9870756268501282
1399019749,5439,juan131,2023-11-20T10:53:26Z,done at [a link],0,0.9870756268501282
1399021738,5439,juan131,2023-11-20T10:55:03Z,yup.. i added a comment at `pkg/types/vulnerability.go` mentioning that's to be deprecated but i took no further action.,0,0.9786621928215027
1399025164,5439,juan131,2023-11-20T10:58:02Z,done at [a link],0,0.9870756268501282
1399034290,5439,juan131,2023-11-20T11:05:50Z,"i understand the use of the uuid within the sbom doc since you can reference it but it doesn't add much value outside it, right? i think we should omit it.",0,0.9901264905929565
1399982691,5439,DmitriyLewen,2023-11-21T03:21:53Z,"okay, that makes sense. if we need it, we can always add it.",0,0.9236261248588562
1399985634,5439,DmitriyLewen,2023-11-21T03:27:59Z,"if i remember correctly, we simply copy `ref` from `package` to `detectedvulnerability`. it looks more logical to add comment for parent (i mean the first element of this chain (`package`)). but i think the best way is to add a comment in both places.",0,0.9884573817253113
1399996916,5439,DmitriyLewen,2023-11-21T03:51:02Z,it is not possible: [a link],0,0.9571595788002014
1400001325,5439,DmitriyLewen,2023-11-21T04:01:05Z,i don't think this makes sense. we already tried to create purl in `analyzer`. for sdpx we can remove this and leave `packageurl == nil`. in this case we simply don't include purl to spdx package: [a link],0,0.9831222891807556
1400003389,5439,DmitriyLewen,2023-11-21T04:05:11Z,can you check case if we just remove this? it looks like we will create uuids for packages without `pkg.identifier`.,0,0.9945996999740601
1400003821,5439,DmitriyLewen,2023-11-21T04:06:17Z,we don't seem to expect any changes in the desired results for this test.,0,0.9252221584320068
1400160845,5439,juan131,2023-11-21T08:02:48Z,addressed at [a link],0,0.9894911050796509
1400160889,5439,juan131,2023-11-21T08:02:50Z,addressed at [a link],0,0.9894911050796509
1400160970,5439,juan131,2023-11-21T08:02:54Z,addressed at [a link],0,0.9894911050796509
1400161176,5439,juan131,2023-11-21T08:03:06Z,addressed at [a link],0,0.9894911050796509
1400330283,5439,juan131,2023-11-21T10:08:00Z,done at [a link],0,0.9870756268501282
1401421097,5439,knqyf263,2023-11-22T02:14:17Z,"we need the file path in bom-ref. while bom-ref must be unique, purls can conflict. this is another example where bom-ref is different from purl.",0,0.9874666333198547
1401422155,5439,knqyf263,2023-11-22T02:16:26Z,looks like the purl is now wrong. the type should be `deb`. [a link],0,0.9745290875434875
1401643537,5439,juan131,2023-11-22T08:00:53Z,"this is sth that pointed out on this [a link] but the problem is that we don't have the [a link] info in pkg (apk, rpm, etc.) analyzers. after i moved the purls generation to the ""analysis"" part so `pkgidentifier` is also part of the `package` type per your suggestion, i was unable to find a way to obtain it. this is the reason why [a link] isn't receiving any metadata argument. i'd appreciate help on this because i don't really know how to achieve it.",1,0.5808153748512268
1401676669,5439,juan131,2023-11-22T08:31:16Z,fixed at [a link],0,0.9854505062103271
1402916545,5439,DmitriyLewen,2023-11-23T04:55:58Z,"we can move logic to creating purl's for pkg managers (dpg, rpm, apk) to [a link]. this will allow us to create simpler code (we build purl in 1 place for all pkgs, instead of collecting purl for each package separately). also we will have info about os.",0,0.9846829771995544
1403293720,5439,juan131,2023-11-23T12:03:23Z,"proposal implemented at [a link] this proposal doesn't moves entirely the pkg identifier generation to handler but overwrites the work done by pkg managers when it's possible. this way, we also have pkg identifiers in distroless & similar images that may use pkg managers without an actual os.",0,0.9939484596252441
1403575496,5439,juan131,2023-11-23T16:19:31Z,i'd appreciate if you could re-generate amd64 golden images by the way.,0,0.9048304557800293
1403919712,5439,DmitriyLewen,2023-11-24T04:08:53Z,but this golden file still has wrong purl: [a link] also i left some comments below,-1,0.5934689044952393
1403919753,5439,DmitriyLewen,2023-11-24T04:08:57Z,i think it is better to use separate package.,0,0.9756802320480347
1403920968,5439,DmitriyLewen,2023-11-24T04:12:24Z,`result` and `blob` are pointers. but if i remember corerctly - we only need to change `blob` [a link],0,0.9911625385284424
1403921750,5439,DmitriyLewen,2023-11-24T04:14:41Z,i will do that after we finish with handler logic.,0,0.9854915142059326
1404240540,5439,juan131,2023-11-24T11:15:41Z,is the fluentd image used to generate `trivy/integration/testdata/fluentd-multiple-lockfiles.cdx.json.golden` distroless?,0,0.9952179193496704
1404240782,5439,juan131,2023-11-24T11:15:57Z,done at [a link],0,0.9870756268501282
1404240834,5439,juan131,2023-11-24T11:16:00Z,done at [a link],0,0.9870756268501282
1411571190,5439,DmitriyLewen,2023-12-01T03:53:46Z,sorry for delay. we use `testdata/fixtures/images/fluentd-multiple-lockfiles.tar.gz` image: [a link],-1,0.991078794002533
1411573187,5439,DmitriyLewen,2023-12-01T03:58:34Z,this name can be confusing. maybe something like `ospkgid`?,0,0.8371848464012146
1411574928,5439,DmitriyLewen,2023-12-01T04:01:31Z,"i think we need to mode this function to new handler. `purl` package generates purls, but it shouldn't overwrite fanal structure.",0,0.9671510457992554
1411794899,5439,juan131,2023-12-01T08:54:25Z,"i've trying to figure out why it uses `pkg:dpkg` instead of `pkg:deb/debian`. to do so, i introduced the log below in my branch: [code block] as we can see below: [code block] the scanner only recognizes os family in one of the layers containing packages info from fluentd image. therefore, the packages detected in the other layer are not adapted with the right purl. i need further advice on how to address this.",0,0.991202712059021
1411795414,5439,juan131,2023-12-01T08:54:54Z,fixed at [a link],0,0.9854505062103271
1411795542,5439,juan131,2023-12-01T08:55:01Z,fixed at [a link],0,0.9854505062103271
1411795681,5439,juan131,2023-12-01T08:55:08Z,fixed at [a link],0,0.9854505062103271
1413471626,5439,DmitriyLewen,2023-12-04T07:39:36Z,"hm... right. take a look at this feature for merging packages, licenses, secrets, etc. from all layers: [a link]",0,0.8843216300010681
1414111787,5439,juan131,2023-12-04T15:54:43Z,thanks ! this inspired me to address the issue in this commit: [a link],1,0.988443911075592
1414880912,5439,DmitriyLewen,2023-12-05T04:58:18Z,hm... why we got new target?,0,0.8508132696151733
1414881571,5439,DmitriyLewen,2023-12-05T04:59:38Z,same,0,0.8844984173774719
1414894031,5439,DmitriyLewen,2023-12-05T05:19:00Z,"i'm not sure if one layer should affect another layer before saving to cache. i can't think of an example right now, but my intuition tells me we don't need to do this. i think it's better to update info after we take all layers from cache. can you share your opinion if you have time?",0,0.8146512508392334
1414894791,5439,DmitriyLewen,2023-12-05T05:20:16Z,perhaps this is system file and we didn't remove it.,0,0.9854323267936707
1414991653,5439,juan131,2023-12-05T07:32:59Z,"no problem on that, we can keep pushing the original layer to the cache by adding this small change: [code block]",0,0.9375332593917847
1415046725,5439,juan131,2023-12-05T07:53:43Z,"honestly, i don't know how this appeared here but i don't see how it can be related to my changes.",-1,0.953059196472168
1423401825,5439,DmitriyLewen,2023-12-12T04:54:38Z,i checked this case. this problem seems to occur because `result` is nil: [a link] handlers don't work,0,0.9898747205734253
1423464277,5439,DmitriyLewen,2023-12-12T06:10:34Z,i thought about this case and found 1 more way. i made these changes in another branch (i did not update client/server mode and sbom) – [a link] i think this way is easier. we add purl for os packages when filling out `layer` field for os packages: [a link] can you take a look?,0,0.9551456570625305
1423467929,5439,DmitriyLewen,2023-12-12T06:14:14Z,1 more possible way - [a link],0,0.9840571284294128
1423810140,5439,juan131,2023-12-12T10:44:03Z,done at [a link],0,0.9870756268501282
1423810244,5439,juan131,2023-12-12T10:44:10Z,done at [a link],0,0.9870756268501282
1423810431,5439,juan131,2023-12-12T10:44:20Z,applied your suggestion at [a link],0,0.9802430272102356
1424958004,5439,DmitriyLewen,2023-12-13T07:38:46Z,this purl is broken. but this problem is not related to this pr. created #5783 to fix this.,-1,0.5226321220397949
1424986992,5439,DmitriyLewen,2023-12-13T08:09:38Z,we do this when merge layers. it doesn't make sense.,0,0.5880287885665894
1424987858,5439,DmitriyLewen,2023-12-13T08:10:28Z,same for `dpkg` and `rpm`,0,0.9921261072158813
1424991491,5439,DmitriyLewen,2023-12-13T08:14:10Z,use the correct purl row here.,0,0.9920561909675598
1424992253,5439,DmitriyLewen,2023-12-13T08:15:01Z,same for all inputs in this test file.,0,0.9880043864250183
1424993946,5439,DmitriyLewen,2023-12-13T08:16:43Z,as for image test - correct purls in this test file.,0,0.9942688941955566
1424994658,5439,DmitriyLewen,2023-12-13T08:17:28Z,same,0,0.8844984173774719
1424996086,5439,DmitriyLewen,2023-12-13T08:18:53Z,same,0,0.8844984173774719
1425010064,5439,DmitriyLewen,2023-12-13T08:31:53Z,we need to add logic for `apk` from imgconf - [a link] let me time think about this.,0,0.9876956939697266
1425010614,5439,DmitriyLewen,2023-12-13T08:32:21Z,do we need these changes?,0,0.9894384741783142
1425011501,5439,DmitriyLewen,2023-12-13T08:33:13Z,looks like these changes from previous solution.,0,0.9868159890174866
1425013352,5439,DmitriyLewen,2023-12-13T08:34:52Z,remove this?,0,0.9845433831214905
1425021789,5439,DmitriyLewen,2023-12-13T08:39:54Z,#5784,0,0.9699450731277466
1425195743,5439,juan131,2023-12-13T11:03:50Z,done at [a link],0,0.9870756268501282
1425195963,5439,juan131,2023-12-13T11:04:01Z,done at [a link],0,0.9870756268501282
1425196134,5439,juan131,2023-12-13T11:04:07Z,done at [a link],0,0.9870756268501282
1425196369,5439,juan131,2023-12-13T11:04:18Z,done at [a link],0,0.9870756268501282
1425196515,5439,juan131,2023-12-13T11:04:24Z,done at [a link],0,0.9870756268501282
1425196657,5439,juan131,2023-12-13T11:04:29Z,done at [a link],0,0.9870756268501282
1425196881,5439,juan131,2023-12-13T11:04:36Z,done at [a link],0,0.9870756268501282
1425196995,5439,juan131,2023-12-13T11:04:42Z,done at [a link],0,0.9870756268501282
1425197312,5439,juan131,2023-12-13T11:04:58Z,thanks,0,0.5400217771530151
1425374603,5439,juan131,2023-12-13T13:43:21Z,done at [a link],0,0.9870756268501282
1426234244,5439,DmitriyLewen,2023-12-14T06:35:54Z,all previous packages are retained. [code block],0,0.9933907985687256
1426351464,5439,juan131,2023-12-14T07:44:24Z,awesome!,1,0.9946492314338684
1426351686,5439,juan131,2023-12-14T07:44:40Z,done at [a link],0,0.9870756268501282
1821325001,7732,simar7,2024-10-29T18:07:24Z,`scanner engine but is lacking relevant security information needed to make security detections and recommendations. ` we repeat this in the air gap doc as well. is this intentional?,0,0.9779727458953857
1821328368,7732,simar7,2024-10-29T18:10:10Z,i would remove specific versions from this because they will get out of date easily. already the check-db is at default tag of 1. [code block],0,0.9926689863204956
1821332473,7732,simar7,2024-10-29T18:13:36Z,comma splice [code block],0,0.9917504191398621
1821356375,7732,simar7,2024-10-29T18:33:15Z,formatting [code block],0,0.9905270338058472
1821359289,7732,simar7,2024-10-29T18:35:42Z,"you can also add the checks db from [a link] `""mediatype"": ""application/vnd.oci.image.manifest.v1+json""`",0,0.9946395754814148
1821366363,7732,simar7,2024-10-29T18:41:39Z,fixing table borders [code block],0,0.9909014701843262
1821366981,7732,simar7,2024-10-29T18:42:07Z,should we separate out the three dbs into their own rows?,0,0.9929893016815186
1822121564,7732,itaysk,2024-10-30T08:34:35Z,i thought it's worth reintroducing the motivation since someone might be reading one doc and not the other. i you think it's unnesessary i can remove the intro from the air gap doc.,0,0.9664153456687927
1822129367,7732,itaysk,2024-10-30T08:40:23Z,"actually i don't like adding extra spaces and dashes in markdown, it makes editing very annoying",-1,0.9847330451011658
1824017702,7732,nikpivkin,2024-10-31T07:44:53Z,should be `ghcr.io/aquasecurity/trivy-checks` here?,0,0.9943878054618835
1824019171,7732,nikpivkin,2024-10-31T07:45:53Z,why are some images with tags and some without?,0,0.9648477435112
1824025903,7732,nikpivkin,2024-10-31T07:51:20Z,the database will be loaded from the next repository only in case of a temporary error. (429 status and some 5xx) [a link],0,0.9911783337593079
1824037010,7732,itaysk,2024-10-31T08:02:58Z,"it's mentioned here generally and more detailed later in the flags documentation. but ok, added here too",0,0.9810872673988342
1824136258,7732,knqyf263,2024-10-31T09:24:24Z,"trivy-java-db is not used for pom scanning, and also needed for sbom. [code block]",0,0.9952560067176819
1824139112,7732,knqyf263,2024-10-31T09:26:29Z,shouldn't we mention which one is the default?,0,0.990483283996582
1824141840,7732,knqyf263,2024-10-31T09:28:25Z,i think it's more straightforward to aggregate them by artifacts so users can understand which address they can use for secondary. - trivy-db - ghcr.io/aquasecurity/trivy-db (default) - aquasec/trivy-db - public.ecr.aws/aquasecurity/trivy-db - trivy-java-db - ghcr.io/aquasecurity/trivy-java-db (default) - ... --,0,0.9876090288162231
1824144313,7732,knqyf263,2024-10-31T09:30:22Z,it's repeated. [code block],0,0.9901602864265442
1824145174,7732,knqyf263,2024-10-31T09:31:03Z,"we call it ""checks bundle"" in all other places. do we want to rename it officially?",0,0.9941686391830444
1824146572,7732,knqyf263,2024-10-31T09:32:09Z,the git protocol is not used for vex repositories. [code block],0,0.9897782206535339
1824147744,7732,knqyf263,2024-10-31T09:33:02Z,adding a link to the page about self-hosting?,0,0.9918491840362549
1824151665,7732,knqyf263,2024-10-31T09:36:11Z,"a comma also works, but the repeated flags may be easier to understand the intention. [code block]",0,0.9921894073486328
1824296252,7732,itaysk,2024-10-31T11:28:10Z,"i thought that the authoritative section is this one, which describes all the db flags, and the db locations section on top should point here, not the other way around.",0,0.9879366755485535
1824298409,7732,itaysk,2024-10-31T11:30:13Z,i'm fine with it.,0,0.8383365273475647
1824301936,7732,itaysk,2024-10-31T11:33:46Z,"i'm fine with making the change, but just thinking users might have a mirror preference based on their infrastructure, for example an aws customer would probably prefer ecr for all of the images.",0,0.9439457654953003
1824304998,7732,itaysk,2024-10-31T11:36:46Z,"i thought that all official repos should be used by default, in the order specified. but i realize this is not the case.",0,0.9858912825584412
1824314762,7732,knqyf263,2024-10-31T11:46:23Z,"i think you named it ""checks bundle."" what do you think?",0,0.9897353649139404
1825163703,7732,simar7,2024-10-31T21:06:09Z,yeah checks bundle is good with me.,1,0.5142225623130798
1825388091,7732,knqyf263,2024-11-01T03:25:54Z,"is calling it ""checks database"" in this pr. we should be consistent in what we call it within the project. either is fine for me. - checks bundle - checks database note we already have a flag `--checks-bundle-repository` and need to rename it to `--checks-db-repository` if we'll go with checks database. [code block]",0,0.9882213473320007
1832129641,7732,knqyf263,2024-11-07T06:33:21Z,need a newline ![a link] [code block],0,0.982876718044281
1832132852,7732,knqyf263,2024-11-07T06:37:20Z,does docker work for this purpose?,0,0.9925832748413086
1832133236,7732,knqyf263,2024-11-07T06:37:48Z,i'd mention [a link] as we usually use it.,0,0.9832026362419128
1832133778,7732,knqyf263,2024-11-07T06:38:31Z,"need to add ""self-hosting trivy's databases""",0,0.9925411939620972
1832136875,7732,knqyf263,2024-11-07T06:42:32Z,"this page also explains network connectivity, but it's not the main content. this document is for those who want to run trivy under the restricted network. the title should be ""advanced network scenarios,"" ""restricted networks,"" or something similar.",0,0.9828190207481384
1832138699,7732,knqyf263,2024-11-07T06:44:46Z,it's broken now. need a tab. ![a link],-1,0.8383222818374634
1832140803,7732,knqyf263,2024-11-07T06:47:23Z,"the first section is an artifact name ""vulnerability & java databases"", but this section is a scanner name. we should rename ""vulnerability & java databases"" to ""sbom & vulnerabiliity scanning"" or rename this to ""iac checks"" for consistency.",0,0.9954000115394592
1832142944,7732,knqyf263,2024-11-07T06:49:48Z,"if we use the term ""misconfiguration database"", shouldn't it be ""embedded misconfiguration database""?",0,0.9930769205093384
1832143501,7732,knqyf263,2024-11-07T06:50:18Z,ditto [code block],0,0.987265944480896
1832146441,7732,knqyf263,2024-11-07T06:53:45Z,"it's already described in ""trivy's databases"". imo, we should link to the page rather than repeat repository locations.",0,0.9728006720542908
1832148419,7732,knqyf263,2024-11-07T06:56:09Z,i don't think we will set all of them as the default repositories shortly. we should mark which one is the default for now.,0,0.9442295432090759
1833188766,7732,itaysk,2024-11-07T18:44:21Z,"since the intro says ""the rest of this document details each resource's connectivity requirements and relevant configuration options."" i'll go with ""misconfiguration checks database""",0,0.9927414655685425
1833193676,7732,itaysk,2024-11-07T18:48:35Z,"my implicit thought process was the checks from the misconfiguration db are embedded as a workaround to avoid loading the db, but it's very semantic and doesn't really matter.",0,0.9560012817382812
1833201072,7732,itaysk,2024-11-07T18:54:57Z,"my implicit thought process was that the this doc discusses all the network requirements and implications, so when discussing these dbs we need to mention where they are located (in addition to other network related info). in the dbs doc, i didn't intend to dive into network requirements, but i wanted to say that we push the dbs to several registries and are able to fallback between them. so there might be slight overlap, only the name of the images is repeated, but in different context that contribute the the doc's purpose. if we are removign one in favor of the other, then i'd need to move the related content with it, for example if i take your suggestion, i would need to move the protocol, hosts, and related info to the db docs together with the names of images.",0,0.9483469724655151
1833842493,7732,knqyf263,2024-11-08T07:39:44Z,"can you elaborate on that? it makes sense that the overview is on the db page and the details are on this page, but why do we have to move everything?",0,0.9872779846191406
1833848784,7732,knqyf263,2024-11-08T07:45:32Z,"i think we should define terms regarding misconfigurations. what is the misconfiguration database? is it pointing to the bundle.tar.gz? after extracting it, do we call it checks? embedded one is not archived, so we call it checks? i don't have an opinion, but it would be a good idea to define the terminology and share it within the project.",0,0.9295604228973389
1834738823,7732,itaysk,2024-11-08T16:53:46Z,i think i misunderstood you earlier. i made the change that i think you suggested,0,0.8431693911552429
1835115149,7732,simar7,2024-11-08T22:25:09Z,i'm also fine with either.,0,0.8749536871910095
1838783376,7732,wkoot,2024-11-12T21:16:42Z,what about the [a link]?,0,0.9916115403175354
1838790985,7732,wkoot,2024-11-12T21:23:39Z,"this explanation is weird; ""the order"" is one single registry, while these ""alternative registries"" is not explained. if this refers to the locations named above, then it would make more sense to say that ghcr is the primary source and the other locations listed above would be attempted in case of transient errors.",-1,0.9422768950462341
1838794060,7732,wkoot,2024-11-12T21:26:24Z,should vex repos not be treated in this section?,0,0.9919064044952393
1838796808,7732,wkoot,2024-11-12T21:28:49Z,"it makes sense to explain what will happen in this case; explicitly state that the local registry is tried first, and if it does not respond, then the gitlab source is attempted",0,0.9923753142356873
1838798566,7732,wkoot,2024-11-12T21:30:33Z,the `--offline-scan` option is not explained in this entire page,0,0.9935050010681152
1838801012,7732,wkoot,2024-11-12T21:32:56Z,"the `alpine` image is used in two other examples, i think it's a nice example because it is a reasonable copy-paste tryout",1,0.830548107624054
1838803284,7732,wkoot,2024-11-12T21:35:20Z,"please explain the use case for the ""only update"" option. does it fill a cache (if so, which cache) which can be used in a succession of scans (i.e. iterating over a set of containers without attempting updates all the time)?",0,0.9944378137588501
1838804730,7732,wkoot,2024-11-12T21:36:52Z,"it is strange that there is no entry for the `check` db, while the previous sections all mention it. perhaps address the reason as to why it isn't a possible option",0,0.6155832409858704
1838807001,7732,wkoot,2024-11-12T21:39:05Z,"strange that this is called `vuln-db`, but i guess it's because `db` would be too confusing. likewise, the `checks-bundle` is always `checks` in the more lengthier parameters. is there a separate ticket or discussion which treats the naming of these options?",0,0.9765457510948181
1838811830,7732,wkoot,2024-11-12T21:43:32Z,"indentation below this block is probably incorrect, if so, the change should be undone",0,0.9681513905525208
1838812208,7732,wkoot,2024-11-12T21:43:57Z,"indentation below this block is probably incorrect, if so, the change should be undone",0,0.9681513905525208
1838813678,7732,wkoot,2024-11-12T21:45:33Z,"this line makes more sense in the parent section, in an explanation around line 42 just after `surgically populate the trivy cache directory with them.`",0,0.9915168285369873
1838814848,7732,wkoot,2024-11-12T21:46:41Z,"in `db.md`, this is referred to this as the `misconfiguration db`",0,0.9949166774749756
1838818073,7732,wkoot,2024-11-12T21:49:59Z,then why is it treated in a separate section and not together with the vulnerability and java dbs?,0,0.9929512143135071
1838819329,7732,wkoot,2024-11-12T21:51:18Z,does the `--offline-scan` parameter affect these https requests?,0,0.9942200183868408
1838820377,7732,wkoot,2024-11-12T21:52:28Z,"when the vex hub sources are overridden (e.g. with a local repo), are calls to github still made or will they be omitted?",0,0.9955818057060242
1838821944,7732,wkoot,2024-11-12T21:54:03Z,is there a reference to a page that explains in which cases this might happen? it seems rather arbitrary although it would be important to know when implementing an air gapped environment,0,0.9320842027664185
1838826118,7732,wkoot,2024-11-12T21:58:19Z,"this seems weird to note in an air gapped or otherwise restricted network environment, it should be explained on `configuration/db.md`. instead, it might be useful to address a restricted network environment which implements rate limiting (i.e. the local infrastructure instead of the public infrastructure).",-1,0.9173028469085693
1850042174,7732,itaysk,2024-11-20T10:28:52Z,"i wanted to differentiate ""databases"" from ""external resources"". db is maintained by the trivy team and is fundemental to trivy operation. other external resources might be used by trivy like maven central, which are not considered ""databases"". vex repositories currently fall into the latter category i think",0,0.9926835894584656
1850043786,7732,itaysk,2024-11-20T10:30:00Z,the section was rewritten lmk if it's still unclear,0,0.9709247350692749
1850044950,7732,itaysk,2024-11-20T10:30:48Z,see response to other similar comment,0,0.9890680909156799
1850136390,7732,itaysk,2024-11-20T11:19:24Z,"i think the example is self explanatory, especially since it the preceding example is exactly the same jsut with one flag, and is supposedly clear. this example just shows how specify multiple values",0,0.9391251802444458
1850141996,7732,itaysk,2024-11-20T11:23:47Z,"this section relates only to vex hub, not to custom vex repositories. when using custom vex repositories there are no calls to github, do you think that isn't clear?",0,0.987653911113739
1850148317,7732,itaysk,2024-11-20T11:28:42Z,"no. i think the documentation is accurate about this, however confusing the name of offline-scan is. i have raised this issue here: [a link]",0,0.9576280117034912
1850149156,7732,itaysk,2024-11-20T11:29:25Z,the section now shows which external resource is used by which trivy feature,0,0.994365930557251
1850152284,7732,itaysk,2024-11-20T11:31:56Z,"the document was renamed to ""connectivity and network considerations"". it should be noted that all external resources can be unstable. in fact, we experienced stability issues with maven central too in the past.",0,0.9905790686607361
1855451208,7732,itaysk,2024-11-24T13:30:23Z,yes. updated,0,0.9654099345207214
1855452049,7732,itaysk,2024-11-24T13:34:28Z,added. cc:,0,0.984535276889801
