id,pr_number,user,submitted_at,state,body
46132455,2929,becketqin,2017-06-27T23:34:56Z,COMMENTED,"@lindong28 Thanks for the patch. Just made another path and left some comments. 

I am wondering if we want to add a few more unit test for the log dir failure case. 
1. When log dir fails, there are correct error code in the response.
2. The producer is able to send messages with retries when a log dir failure occurs.

The system test is good, but maybe less handy to run. So some basic unit tests would help."
46716366,2929,lindong28,2017-06-28T00:32:18Z,COMMENTED,
46716985,2929,lindong28,2017-06-28T00:38:11Z,COMMENTED,
46717317,2929,lindong28,2017-06-28T00:41:32Z,COMMENTED,
46717484,2929,lindong28,2017-06-28T00:43:07Z,COMMENTED,
46717852,2929,lindong28,2017-06-28T00:46:48Z,COMMENTED,
46725641,2929,lindong28,2017-06-28T02:07:35Z,COMMENTED,
46726759,2929,lindong28,2017-06-28T02:19:21Z,COMMENTED,
46732119,2929,lindong28,2017-06-28T03:16:48Z,COMMENTED,
46732824,2929,lindong28,2017-06-28T03:25:41Z,COMMENTED,
46769182,2929,becketqin,2017-06-28T08:19:26Z,COMMENTED,
47026027,2929,lindong28,2017-06-29T04:49:26Z,COMMENTED,
46999634,2929,junrao,2017-06-30T19:40:06Z,COMMENTED,@lindong28 : Thanks for the patch. Made a pass of non-testing files. The overall flow is pretty clear and well organized. Left some comments below.
47484658,2929,lindong28,2017-06-30T20:05:00Z,COMMENTED,
47485366,2929,lindong28,2017-06-30T20:08:45Z,COMMENTED,
47486018,2929,lindong28,2017-06-30T20:12:07Z,COMMENTED,
47486334,2929,lindong28,2017-06-30T20:13:48Z,COMMENTED,
47488165,2929,lindong28,2017-06-30T20:23:17Z,COMMENTED,
47496243,2929,lindong28,2017-06-30T21:06:04Z,COMMENTED,
47503450,2929,lindong28,2017-06-30T21:52:19Z,COMMENTED,
47504077,2929,junrao,2017-06-30T21:56:44Z,COMMENTED,
47505604,2929,lindong28,2017-06-30T22:07:56Z,COMMENTED,
47505893,2929,lindong28,2017-06-30T22:10:15Z,COMMENTED,
47509776,2929,lindong28,2017-06-30T22:44:00Z,COMMENTED,
47509985,2929,lindong28,2017-06-30T22:46:16Z,COMMENTED,
47511971,2929,lindong28,2017-06-30T23:06:01Z,COMMENTED,
47512000,2929,lindong28,2017-06-30T23:06:16Z,COMMENTED,
47512061,2929,junrao,2017-06-30T23:06:51Z,COMMENTED,
47512535,2929,lindong28,2017-06-30T23:12:21Z,COMMENTED,
47512640,2929,lindong28,2017-06-30T23:13:35Z,COMMENTED,
47516309,2929,lindong28,2017-07-01T00:05:02Z,COMMENTED,
47517083,2929,lindong28,2017-07-01T00:19:47Z,COMMENTED,
47517417,2929,lindong28,2017-07-01T00:27:04Z,COMMENTED,
47520192,2929,lindong28,2017-07-01T01:57:06Z,COMMENTED,
47520351,2929,lindong28,2017-07-01T02:07:26Z,COMMENTED,
47520677,2929,lindong28,2017-07-01T02:25:56Z,COMMENTED,
47520745,2929,lindong28,2017-07-01T02:29:55Z,COMMENTED,
47521457,2929,lindong28,2017-07-01T03:12:25Z,COMMENTED,
47521504,2929,lindong28,2017-07-01T03:15:02Z,COMMENTED,
47521509,2929,lindong28,2017-07-01T03:15:33Z,COMMENTED,
47521555,2929,lindong28,2017-07-01T03:18:58Z,COMMENTED,
47521568,2929,lindong28,2017-07-01T03:20:25Z,COMMENTED,
47521880,2929,lindong28,2017-07-01T03:43:25Z,COMMENTED,
47522092,2929,lindong28,2017-07-01T03:57:57Z,COMMENTED,
47522400,2929,lindong28,2017-07-01T04:22:13Z,COMMENTED,
47752041,2929,lindong28,2017-07-04T00:07:26Z,COMMENTED,
48182855,2929,junrao,2017-07-06T01:52:09Z,COMMENTED,
48219128,2929,junrao,2017-07-06T01:52:22Z,COMMENTED,A few more comments.
48227884,2929,lindong28,2017-07-06T03:30:34Z,COMMENTED,
48229199,2929,lindong28,2017-07-06T03:47:24Z,COMMENTED,
48229359,2929,lindong28,2017-07-06T03:49:38Z,COMMENTED,
48230805,2929,lindong28,2017-07-06T04:07:02Z,COMMENTED,
48474355,2929,junrao,2017-07-06T21:54:51Z,COMMENTED,
48485287,2929,junrao,2017-07-06T22:55:31Z,COMMENTED,
48485571,2929,lindong28,2017-07-06T22:57:26Z,COMMENTED,
48487736,2929,ijuma,2017-07-06T23:11:22Z,COMMENTED,
48542706,2929,lindong28,2017-07-07T08:08:48Z,COMMENTED,
48542982,2929,lindong28,2017-07-07T08:10:28Z,COMMENTED,
48543272,2929,lindong28,2017-07-07T08:12:14Z,COMMENTED,
48544752,2929,lindong28,2017-07-07T08:20:07Z,COMMENTED,
48708473,2929,junrao,2017-07-07T20:19:46Z,COMMENTED,
48716519,2929,lindong28,2017-07-07T20:57:01Z,COMMENTED,
48726031,2929,ijuma,2017-07-07T21:48:02Z,COMMENTED,
48730726,2929,lindong28,2017-07-07T22:18:36Z,COMMENTED,
49546447,2929,lindong28,2017-07-12T17:19:45Z,COMMENTED,
49582550,2929,lindong28,2017-07-12T18:41:58Z,COMMENTED,
48933406,2929,junrao,2017-07-13T16:57:14Z,COMMENTED,@lindong28 : Thanks for the updated patch. Made another pass of the non-testing files and left some comments.
49845825,2929,lindong28,2017-07-13T17:16:22Z,COMMENTED,
49850237,2929,lindong28,2017-07-13T17:32:33Z,COMMENTED,
49850882,2929,lindong28,2017-07-13T17:35:08Z,COMMENTED,
49851648,2929,lindong28,2017-07-13T17:37:54Z,COMMENTED,
49852135,2929,lindong28,2017-07-13T17:39:43Z,COMMENTED,
49852658,2929,lindong28,2017-07-13T17:41:39Z,COMMENTED,
49854207,2929,lindong28,2017-07-13T17:47:02Z,COMMENTED,
49854319,2929,lindong28,2017-07-13T17:47:25Z,COMMENTED,
49854493,2929,lindong28,2017-07-13T17:48:01Z,COMMENTED,
49855882,2929,lindong28,2017-07-13T17:53:00Z,COMMENTED,
49859145,2929,lindong28,2017-07-13T18:04:32Z,COMMENTED,
49861714,2929,lindong28,2017-07-13T18:14:03Z,COMMENTED,
49865508,2929,lindong28,2017-07-13T18:27:30Z,COMMENTED,
49871921,2929,lindong28,2017-07-13T18:50:23Z,COMMENTED,
49873430,2929,lindong28,2017-07-13T18:55:37Z,COMMENTED,
49877015,2929,lindong28,2017-07-13T19:08:56Z,COMMENTED,
49879754,2929,lindong28,2017-07-13T19:20:02Z,COMMENTED,
49938768,2929,lindong28,2017-07-14T00:11:31Z,COMMENTED,
49938827,2929,lindong28,2017-07-14T00:12:02Z,COMMENTED,
49954967,2929,lindong28,2017-07-14T03:02:30Z,COMMENTED,
49955635,2929,lindong28,2017-07-14T03:10:28Z,COMMENTED,
49959527,2929,lindong28,2017-07-14T03:56:50Z,COMMENTED,
49959677,2929,lindong28,2017-07-14T03:58:35Z,COMMENTED,
49960420,2929,lindong28,2017-07-14T04:06:25Z,COMMENTED,
49992465,2929,lindong28,2017-07-14T08:36:25Z,COMMENTED,
49993140,2929,lindong28,2017-07-14T08:40:01Z,COMMENTED,
50204344,2929,lindong28,2017-07-16T06:53:27Z,COMMENTED,
50391353,2929,junrao,2017-07-18T05:13:01Z,COMMENTED,@lindong28 : Thanks for the new patch. A few more comments.
50511415,2929,lindong28,2017-07-18T05:32:18Z,COMMENTED,
50511560,2929,lindong28,2017-07-18T05:33:53Z,COMMENTED,
50511571,2929,lindong28,2017-07-18T05:34:00Z,COMMENTED,
50512339,2929,lindong28,2017-07-18T05:41:53Z,COMMENTED,
50515520,2929,lindong28,2017-07-18T06:11:40Z,COMMENTED,
50516244,2929,lindong28,2017-07-18T06:17:58Z,COMMENTED,
50517056,2929,lindong28,2017-07-18T06:24:33Z,COMMENTED,
50517374,2929,lindong28,2017-07-18T06:27:02Z,COMMENTED,
50517698,2929,lindong28,2017-07-18T06:29:21Z,COMMENTED,
50518640,2929,lindong28,2017-07-18T06:36:30Z,COMMENTED,
50518928,2929,lindong28,2017-07-18T06:38:32Z,COMMENTED,
50520986,2929,lindong28,2017-07-18T06:51:19Z,COMMENTED,
50521151,2929,lindong28,2017-07-18T06:52:19Z,COMMENTED,
50521266,2929,lindong28,2017-07-18T06:52:58Z,COMMENTED,
50521405,2929,lindong28,2017-07-18T06:53:46Z,COMMENTED,
50521521,2929,lindong28,2017-07-18T06:54:26Z,COMMENTED,
50523160,2929,lindong28,2017-07-18T07:05:01Z,COMMENTED,
50523389,2929,lindong28,2017-07-18T07:06:23Z,COMMENTED,
50524344,2929,lindong28,2017-07-18T07:12:18Z,COMMENTED,
50524612,2929,lindong28,2017-07-18T07:13:34Z,COMMENTED,
50524715,2929,lindong28,2017-07-18T07:14:08Z,COMMENTED,
50525983,2929,lindong28,2017-07-18T07:21:48Z,COMMENTED,
50527273,2929,lindong28,2017-07-18T07:28:56Z,COMMENTED,
50530623,2929,lindong28,2017-07-18T07:44:43Z,COMMENTED,
50540324,2929,lindong28,2017-07-18T08:28:42Z,COMMENTED,
50684126,2929,junrao,2017-07-18T17:26:57Z,COMMENTED,
50685257,2929,junrao,2017-07-18T17:30:51Z,COMMENTED,
50685280,2929,junrao,2017-07-18T17:30:58Z,COMMENTED,
50685308,2929,junrao,2017-07-18T17:31:05Z,COMMENTED,
50685447,2929,junrao,2017-07-18T17:31:35Z,COMMENTED,
50685677,2929,junrao,2017-07-18T17:32:21Z,COMMENTED,
50687426,2929,lindong28,2017-07-18T17:38:37Z,COMMENTED,
50688478,2929,lindong28,2017-07-18T17:42:24Z,COMMENTED,
50692031,2929,lindong28,2017-07-18T17:54:31Z,COMMENTED,
50692837,2929,lindong28,2017-07-18T17:57:19Z,COMMENTED,
50694543,2929,lindong28,2017-07-18T18:03:02Z,COMMENTED,
50701215,2929,lindong28,2017-07-18T18:26:45Z,COMMENTED,
50709950,2929,junrao,2017-07-18T18:58:50Z,COMMENTED,
50712784,2929,junrao,2017-07-18T19:08:03Z,COMMENTED,
50722028,2929,lindong28,2017-07-18T19:45:29Z,COMMENTED,
50722900,2929,lindong28,2017-07-18T19:48:56Z,COMMENTED,
50724556,2929,lindong28,2017-07-18T19:55:33Z,COMMENTED,
50725320,2929,lindong28,2017-07-18T19:58:32Z,COMMENTED,
50728763,2929,lindong28,2017-07-18T20:12:18Z,COMMENTED,
50746121,2929,lindong28,2017-07-18T21:14:51Z,COMMENTED,
50746440,2929,junrao,2017-07-18T21:15:58Z,COMMENTED,
50755342,2929,lindong28,2017-07-18T21:53:32Z,COMMENTED,
50758970,2929,junrao,2017-07-18T22:10:42Z,COMMENTED,
50759810,2929,junrao,2017-07-18T22:14:53Z,COMMENTED,
50783578,2929,lindong28,2017-07-19T01:13:44Z,COMMENTED,
50783748,2929,lindong28,2017-07-19T01:15:19Z,COMMENTED,
51041045,2929,junrao,2017-07-20T16:15:34Z,COMMENTED,@lindong28 : Thanks for the latest patch. It looks pretty good now. Just some more minor comments.
51277094,2929,lindong28,2017-07-20T17:38:37Z,COMMENTED,
51277489,2929,lindong28,2017-07-20T17:40:11Z,COMMENTED,
51331757,2929,lindong28,2017-07-20T21:12:23Z,COMMENTED,
51334442,2929,lindong28,2017-07-20T21:24:12Z,COMMENTED,
51334633,2929,lindong28,2017-07-20T21:25:03Z,COMMENTED,
51334872,2929,lindong28,2017-07-20T21:26:03Z,COMMENTED,
51334967,2929,lindong28,2017-07-20T21:26:24Z,COMMENTED,
51339545,2929,lindong28,2017-07-20T21:48:19Z,COMMENTED,
51339943,2929,lindong28,2017-07-20T21:50:21Z,COMMENTED,
51340037,2929,lindong28,2017-07-20T21:50:52Z,COMMENTED,
51340862,2929,lindong28,2017-07-20T21:54:56Z,COMMENTED,
51345617,2929,lindong28,2017-07-20T22:20:45Z,COMMENTED,
51345893,2929,lindong28,2017-07-20T22:22:24Z,COMMENTED,
51347283,2929,lindong28,2017-07-20T22:31:01Z,COMMENTED,
51353419,2929,lindong28,2017-07-20T23:11:14Z,COMMENTED,
51353583,2929,lindong28,2017-07-20T23:12:32Z,COMMENTED,
51355630,2929,lindong28,2017-07-20T23:26:38Z,COMMENTED,
51355833,2929,lindong28,2017-07-20T23:28:06Z,COMMENTED,
51356364,2929,lindong28,2017-07-20T23:32:08Z,COMMENTED,
51356470,2929,lindong28,2017-07-20T23:33:03Z,COMMENTED,
51356827,2929,lindong28,2017-07-20T23:36:10Z,COMMENTED,
51357092,2929,lindong28,2017-07-20T23:38:25Z,COMMENTED,
51357350,2929,lindong28,2017-07-20T23:40:34Z,COMMENTED,
51357583,2929,lindong28,2017-07-20T23:42:30Z,COMMENTED,
51360851,2929,junrao,2017-07-21T00:08:19Z,COMMENTED,
51360916,2929,junrao,2017-07-21T00:08:49Z,COMMENTED,
51363403,2929,lindong28,2017-07-21T00:32:22Z,COMMENTED,
51379231,2929,lindong28,2017-07-21T03:21:13Z,COMMENTED,
51379856,2929,lindong28,2017-07-21T03:29:19Z,COMMENTED,
51381309,2929,lindong28,2017-07-21T03:48:41Z,COMMENTED,
51381508,2929,lindong28,2017-07-21T03:51:24Z,COMMENTED,
51382219,2929,lindong28,2017-07-21T04:01:28Z,COMMENTED,
51383430,2929,lindong28,2017-07-21T04:16:46Z,COMMENTED,
51521889,2929,junrao,2017-07-21T16:59:01Z,COMMENTED,@lindong28 : Thanks for working on this patch diligently. LGTM. Just a few minor comments. I will let Becket make another pass. He can merge the patch if he is satisfied. 
51537505,2929,lindong28,2017-07-21T17:36:06Z,COMMENTED,
51537595,2929,lindong28,2017-07-21T17:36:29Z,COMMENTED,
51537624,2929,lindong28,2017-07-21T17:36:36Z,COMMENTED,
51537650,2929,lindong28,2017-07-21T17:36:41Z,COMMENTED,
51537681,2929,lindong28,2017-07-21T17:36:46Z,COMMENTED,
51549266,2929,lindong28,2017-07-21T18:22:05Z,COMMENTED,
51574128,2929,lindong28,2017-07-21T20:10:06Z,COMMENTED,
51548681,2929,becketqin,2017-07-22T05:09:32Z,COMMENTED,@lindong28 Thanks for the patch. LGTM. I gave a final pass and left some minor comments. @junrao Thanks a lot for the detailed review!
51615935,2929,lindong28,2017-07-22T05:17:13Z,COMMENTED,
51615948,2929,lindong28,2017-07-22T05:18:34Z,COMMENTED,
51615951,2929,lindong28,2017-07-22T05:18:53Z,COMMENTED,
51615964,2929,lindong28,2017-07-22T05:19:33Z,COMMENTED,
51615968,2929,lindong28,2017-07-22T05:19:48Z,COMMENTED,
51616077,2929,lindong28,2017-07-22T05:28:00Z,COMMENTED,
51616081,2929,lindong28,2017-07-22T05:28:20Z,COMMENTED,
51616209,2929,lindong28,2017-07-22T05:36:59Z,COMMENTED,
51629344,2929,becketqin,2017-07-22T19:38:39Z,COMMENTED,"Thanks for the patch. Merged to trunk. I left a minor comment, we can address that in the follow up cleaning patch."
51629499,2929,lindong28,2017-07-22T19:45:05Z,COMMENTED,
445850773,9001,kowshik,2020-07-09T23:50:39Z,COMMENTED,First pass
447492344,9001,abbccdda,2020-07-20T05:58:23Z,COMMENTED,"Thanks for the awesome PR! I have done the first pass on non-testing part, will take another look at testing part later this week."
452086862,9001,kowshik,2020-07-21T10:08:59Z,COMMENTED,"@abbccdda Thanks for the great review! I have addressed the comments in d0b6984bc0dca873e30964adb5e4cfe1262a39b9,  and have provided my responses to your comments. Please have a look."
452315194,9001,kowshik,2020-07-21T10:11:26Z,COMMENTED,
452959442,9001,abbccdda,2020-07-23T18:51:42Z,COMMENTED,Thanks for the update. Got a couple of more comments.
455261235,9001,kowshik,2020-07-28T09:27:16Z,COMMENTED,"@abbccdda Thanks for the review! I have addressed your comments in ee1a40b6e8264e0f0cc9f68c0c82b330fa0d724a, please have a look."
456880892,9001,abbccdda,2020-07-30T03:59:34Z,COMMENTED,Made another pass. Would be good to have Jun take a look as well.
459516778,9001,kowshik,2020-07-31T23:01:48Z,COMMENTED,
459546064,9001,kowshik,2020-08-01T02:54:08Z,COMMENTED,
459546319,9001,kowshik,2020-08-01T02:57:46Z,COMMENTED,
459548623,9001,kowshik,2020-08-01T03:23:44Z,COMMENTED,
459548625,9001,kowshik,2020-08-01T03:23:51Z,COMMENTED,
459548702,9001,kowshik,2020-08-01T03:25:20Z,COMMENTED,
459549186,9001,kowshik,2020-08-01T03:34:23Z,COMMENTED,
459549359,9001,kowshik,2020-08-01T03:37:35Z,COMMENTED,
459549467,9001,kowshik,2020-08-01T03:39:49Z,COMMENTED,
459549501,9001,kowshik,2020-08-01T03:40:25Z,COMMENTED,
459561129,9001,kowshik,2020-08-01T07:31:08Z,COMMENTED,
459561315,9001,kowshik,2020-08-01T07:34:46Z,COMMENTED,
459561796,9001,kowshik,2020-08-01T07:44:14Z,COMMENTED,
459562026,9001,kowshik,2020-08-01T07:48:44Z,COMMENTED,
459562061,9001,kowshik,2020-08-01T07:49:28Z,COMMENTED,
459562254,9001,kowshik,2020-08-01T07:54:05Z,COMMENTED,
459562599,9001,kowshik,2020-08-01T08:02:25Z,COMMENTED,
459562712,9001,kowshik,2020-08-01T08:04:36Z,COMMENTED,
461455549,9001,kowshik,2020-08-05T08:36:37Z,COMMENTED,
461461335,9001,kowshik,2020-08-05T08:44:21Z,COMMENTED,
461463447,9001,kowshik,2020-08-05T08:47:07Z,COMMENTED,
461463514,9001,kowshik,2020-08-05T08:47:12Z,COMMENTED,
463650370,9001,junrao,2020-08-10T16:34:04Z,COMMENTED,@kowshik : Thanks for the PR. Made a pass of non-testing files. A few comments below.
464457276,9001,kowshik,2020-08-10T18:04:56Z,COMMENTED,
464458713,9001,kowshik,2020-08-10T18:07:00Z,COMMENTED,
464463594,9001,kowshik,2020-08-10T18:14:32Z,COMMENTED,
464473457,9001,kowshik,2020-08-10T18:29:33Z,COMMENTED,
464479227,9001,kowshik,2020-08-10T18:38:18Z,COMMENTED,
464480698,9001,kowshik,2020-08-10T18:40:39Z,COMMENTED,
464488711,9001,kowshik,2020-08-10T18:52:52Z,COMMENTED,
464490550,9001,kowshik,2020-08-10T18:55:30Z,COMMENTED,
464491160,9001,kowshik,2020-08-10T18:56:28Z,COMMENTED,
468666309,9001,junrao,2020-08-17T17:13:02Z,COMMENTED,
468870375,9001,junrao,2020-08-17T22:20:32Z,COMMENTED,
495385283,9001,kowshik,2020-09-24T09:28:26Z,COMMENTED,
495385326,9001,kowshik,2020-09-24T09:28:29Z,COMMENTED,
495386341,9001,kowshik,2020-09-24T09:29:50Z,COMMENTED,
495388415,9001,kowshik,2020-09-24T09:32:21Z,COMMENTED,
495389759,9001,kowshik,2020-09-24T09:34:09Z,COMMENTED,
495396745,9001,kowshik,2020-09-24T09:42:55Z,COMMENTED,
495396892,9001,kowshik,2020-09-24T09:43:07Z,COMMENTED,
495397079,9001,kowshik,2020-09-24T09:43:22Z,COMMENTED,
495397264,9001,kowshik,2020-09-24T09:43:36Z,COMMENTED,
495397635,9001,kowshik,2020-09-24T09:44:04Z,COMMENTED,
495401107,9001,kowshik,2020-09-24T09:48:37Z,COMMENTED,
495840321,9001,kowshik,2020-09-24T18:20:37Z,COMMENTED,
495864256,9001,kowshik,2020-09-24T18:54:14Z,COMMENTED,
495899233,9001,kowshik,2020-09-24T19:46:20Z,COMMENTED,
496002466,9001,kowshik,2020-09-24T22:52:14Z,COMMENTED,
497999690,9001,abbccdda,2020-09-29T01:23:05Z,COMMENTED,
497716516,9001,junrao,2020-09-29T01:41:01Z,COMMENTED,@kowshik : Thanks for the updated PR. Made another pass of non-testing files. A few more comments below.
498214196,9001,kowshik,2020-09-29T08:09:57Z,COMMENTED,
498216194,9001,kowshik,2020-09-29T08:12:24Z,COMMENTED,
498216338,9001,kowshik,2020-09-29T08:12:35Z,COMMENTED,
498218108,9001,kowshik,2020-09-29T08:14:42Z,COMMENTED,
498218318,9001,kowshik,2020-09-29T08:14:55Z,COMMENTED,
498227285,9001,kowshik,2020-09-29T08:25:21Z,COMMENTED,
498227735,9001,kowshik,2020-09-29T08:25:52Z,COMMENTED,
498227909,9001,kowshik,2020-09-29T08:26:03Z,COMMENTED,
498228475,9001,kowshik,2020-09-29T08:26:45Z,COMMENTED,
498228558,9001,kowshik,2020-09-29T08:26:50Z,COMMENTED,
498229395,9001,kowshik,2020-09-29T08:27:48Z,COMMENTED,
498229633,9001,kowshik,2020-09-29T08:28:04Z,COMMENTED,
498230676,9001,kowshik,2020-09-29T08:29:15Z,COMMENTED,
498231142,9001,kowshik,2020-09-29T08:29:47Z,COMMENTED,
498231353,9001,kowshik,2020-09-29T08:30:01Z,COMMENTED,
498233274,9001,kowshik,2020-09-29T08:32:23Z,COMMENTED,
498233468,9001,kowshik,2020-09-29T08:32:32Z,COMMENTED,
498236533,9001,kowshik,2020-09-29T08:36:03Z,COMMENTED,
498237047,9001,kowshik,2020-09-29T08:36:37Z,COMMENTED,
498237136,9001,kowshik,2020-09-29T08:36:43Z,COMMENTED,
498239483,9001,kowshik,2020-09-29T08:39:26Z,COMMENTED,
498243384,9001,kowshik,2020-09-29T08:44:04Z,COMMENTED,
498243781,9001,kowshik,2020-09-29T08:44:34Z,COMMENTED,
498252112,9001,kowshik,2020-09-29T08:54:04Z,COMMENTED,
498702686,9001,abbccdda,2020-09-29T17:37:07Z,COMMENTED,"Just looked through the change for firstActiveVersion, which makes sense. The only question I have is that if I'm doing a bold release by removing the deprecated code completely, such that previously I have version range [1, 6] and now the code only supports [4, 6] for a pair [min, max], would my deployment be successful automatically?"
499099398,9001,kowshik,2020-09-30T05:46:08Z,COMMENTED,
499099739,9001,kowshik,2020-09-30T05:47:02Z,COMMENTED,
499100097,9001,kowshik,2020-09-30T05:48:03Z,COMMENTED,
499101273,9001,kowshik,2020-09-30T05:51:12Z,COMMENTED,
499284257,9001,kowshik,2020-09-30T10:17:16Z,COMMENTED,
499803222,9001,junrao,2020-10-01T00:16:31Z,COMMENTED,@kowshik : Thanks for the updated PR. A few followup comments below.
500119574,9001,kowshik,2020-10-01T08:29:43Z,COMMENTED,
