repository,file_type,id,number,title,state,merged_at,distilbert_sentiment_label,codebert_sentiment_label,deberta_sentiment_label,distilbert_confidence,codebert_confidence,deberta_confidence,majority_label,final_decision,decision_reason,manual_label
audacity/audacity,pull_requests,1501566589,5139,Repair plot spectrum command for stretched data,closed,2023-09-19T09:47:30Z,0,0,0,0.9869199991226196,0.9845792055130004,0.9930752515792848,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1596227849,5570,5548 parse audio file title for loop metadata,closed,2023-12-05T11:58:46Z,0,0,0,0.9873347282409668,0.988731563091278,0.993180513381958,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1755067541,6094,Wide wave clip,closed,2024-03-14T12:26:36Z,0,0,0,0.9630565643310548,0.975265085697174,0.9855952262878418,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,995999641,3229,Issue 3078: realtime effects UI keyboard navigation & accessibility,closed,2022-08-26T12:50:00Z,0,0,0,0.965574026107788,0.9789633750915528,0.9918473958969116,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1732553000,5980,Plugin manager window update,closed,2024-03-22T14:05:44Z,0,0,0,0.985606014728546,0.9886013865470886,0.9921603798866272,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1361390914,4723,4717 relocate caching from sampletrackcache to some place below WaveClip,closed,,0,0,0,0.9894356727600098,0.9947798252105712,0.9915698766708374,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1699492245,5900,5891 non destructive pitch shifting,closed,2024-02-02T17:19:25Z,0,0,0,0.9825456142425536,0.9610369205474854,0.976847767829895,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,2136092721,7590,6940 vscode setup,closed,2024-10-22T14:50:35Z,0,0,0,0.9888877272605896,0.9920268654823304,0.9925077557563782,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,697987551,1377,Stereo track affordance,closed,2021-08-20T13:00:46Z,0,0,0,0.9836578965187072,0.9910356998443604,0.991309642791748,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1473454555,5027,Ignore right channel envelope,closed,2023-08-22T13:27:03Z,0,0,0,0.9137265086174012,0.9710751175880432,0.9880704879760742,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1729398268,5965,Wide wave track,closed,2024-03-05T13:49:07Z,0,0,0,0.9733417630195618,0.9797097444534302,0.98069566488266,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,906207164,2801,Make echo stateless 2,closed,2022-04-14T19:38:59Z,0,0,0,0.9873914122581482,0.9817345142364502,0.9948746562004088,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1513933344,5193,Channels API extend,closed,2023-09-25T14:39:46Z,0,0,0,0.9880546927452089,0.9876817464828492,0.9945610165596008,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1001666006,3258,Source stage and sink,closed,2022-08-01T13:25:12Z,0,0,0,0.986308753490448,0.9881581664085388,0.986364483833313,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,650304892,918,Preliminary work to change the 3d party libraries management process,closed,2021-05-24T13:53:54Z,0,0,0,0.98331218957901,0.991671860218048,0.9794909358024596,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,855682242,2565,Effects side panel,closed,2022-02-25T15:52:46Z,0,0,0,0.968339502811432,0.9824842810630798,0.9871618151664734,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1565218751,5398,5390 stretch rendering always joint stereo,closed,2023-10-30T08:38:26Z,0,0,0,0.9646229147911072,0.9903811812400818,0.9906345009803772,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,843132792,2536,Unit testing,closed,2022-02-18T12:27:42Z,0,0,0,0.9784290194511414,0.9581564664840698,0.9889867305755616,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1724329763,5952,5901 overflow button,closed,2024-02-22T11:52:54Z,0,0,0,0.9874936938285828,0.9757454991340636,0.9892557859420776,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,958783921,3030,Define settings vst3 i2969 3rd,closed,,0,0,0,0.9858871102333068,0.9860191345214844,0.99420964717865,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1067882590,3696,Meter toolbar navigation & accessibility,closed,2022-11-09T09:45:34Z,0,0,0,0.9455535411834716,0.982265830039978,0.9800314903259276,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1418387472,4867,Have clips know project tempo,closed,2023-07-10T21:54:48Z,0,0,0,0.9826807379722596,0.9722394943237304,0.9927033185958862,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1616668719,5685,Symmetric vertical zoom,closed,2023-12-04T13:27:34Z,0,0,0,0.9760631918907166,0.9578412771224976,0.9849615097045898,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1012098555,3317,Effect plugin window beautifications,closed,2022-08-25T21:18:13Z,0,0,0,0.9871325492858888,0.9903096556663512,0.9918255805969238,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,942850386,2957,Stateless vst3 settings,closed,,0,0,0,0.9883021712303162,0.986791491508484,0.9942576885223388,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1366890235,4739,Disallow mismatched sample rates,closed,2023-06-09T16:06:07Z,0,0,0,0.954099416732788,0.9309967160224916,0.9829291105270386,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,906707832,2805,Non display channel group data,closed,2023-05-24T21:53:07Z,0,0,0,0.9829435348510742,0.9629234671592712,0.993898868560791,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1394541366,4795,Audio io does not use track,closed,2023-06-22T15:08:23Z,0,0,0,0.9847247004508972,0.9599347710609436,0.9934242963790894,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1663244018,5839,5546 audio file header search for loop metadata,closed,2024-01-16T22:36:09Z,0,0,0,0.9878837466239928,0.9919500350952148,0.992137372493744,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1151272452,4033,Clip copy dialog,closed,2023-02-20T19:20:51Z,0,0,0,0.9882325530052184,0.9446824193000792,0.9888100028038024,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1193880092,4171,Realtime effects menu grouping,closed,2023-03-03T19:02:30Z,0,0,0,0.98468416929245,0.979939579963684,0.9918515086174012,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1608078841,5653,Wave color nonsense,closed,2024-02-19T17:44:17Z,-1,-1,0,0.5703496336936951,0.9309700727462769,0.7857868671417236,-1,accept,majority_agreement,-1
audacity/audacity,pull_requests,2329382831,8211,Add instance UUID support,closed,2025-02-13T15:14:49Z,0,0,0,0.9886882901191713,0.9860047698020936,0.9947233200073242,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1882292475,6472,[AU4] Timeline ruler,closed,2024-05-24T13:18:59Z,0,0,0,0.9827429056167604,0.991280734539032,0.990134060382843,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1698944560,5899,Fivefold faster tempo detection and spectrograms too,closed,,0,0,0,0.948170006275177,0.9638458490371704,0.9821929931640624,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,2127481387,7561,Implement track deletion and a relevant minor refactoring,closed,2024-10-30T19:32:51Z,0,0,0,0.987294614315033,0.992605447769165,0.9941017031669616,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,689846228,1295,Make Privacy Policy links accessible from the keyboard,closed,2021-07-15T01:18:09Z,0,0,0,0.9786998629570008,0.992853581905365,0.993909478187561,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1644927880,5789,Copy selection toolbar start and stop time string into clipboard,closed,,0,0,0,0.98904687166214,0.9935365319252014,0.9879172444343568,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,2119908016,7515,[AU4] Consecutive and non-consecutive track selecting,closed,2024-10-28T19:15:36Z,0,0,0,0.9855933785438538,0.9857653975486756,0.9912286996841432,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,658864805,948,Adds lib-uuid,closed,2021-06-02T14:41:54Z,0,0,0,0.9878824949264526,0.989462673664093,0.9944475889205932,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,692396185,1323,Install updates,closed,2021-08-04T23:15:05Z,0,0,0,0.9854590892791748,0.9838718175888062,0.9915134310722352,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,799847175,2261,Issue 2066: clip trim snapping,closed,2021-12-14T08:33:47Z,0,0,0,0.9863057136535645,0.9890056848526,0.9934113621711732,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,951518835,3009,Define settings vst3 i2969 2nd,closed,,0,0,0,0.9870356917381288,0.9873363375663756,0.9945560693740844,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,2000678541,7017,6954 plugin manager and do effect method usable in au4,closed,2024-08-19T05:59:32Z,0,0,0,0.9873688817024232,0.991099178791046,0.9948851466178894,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1160276671,4053,Toolkit neutral menus part 2,closed,,0,0,0,0.9866927266120912,0.9892427325248718,0.9878042936325072,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,2199460306,7785,7647 effect panel part 2,closed,2024-12-02T14:12:54Z,0,0,0,0.9733919501304626,0.99196058511734,0.990667164325714,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,853729827,2561,Issue 2543: wave track naming,closed,2022-03-22T10:19:09Z,0,0,0,0.985683798789978,0.9936150312423706,0.993047297000885,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,966857286,3070,Define settings vst3 i2969 4th,closed,2022-07-01T13:03:59Z,0,0,0,0.9880996346473694,0.9876253008842468,0.9945558309555054,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1615605289,5675,Hide some lesser known preferences,closed,,0,0,0,0.9817497730255128,0.963930368423462,0.956734538078308,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1829011461,6306,Realtime limiter,closed,,0,0,0,0.9865692853927612,0.9540659785270692,0.9881950616836548,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,2258025855,7978,Distinguish timepoint and duration on beats formatter,closed,2025-01-07T10:18:15Z,0,0,0,0.9852686524391174,0.9780902862548828,0.9888601899147034,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,753935106,1865,Fix text edit shortcuts,closed,2021-10-21T12:13:10Z,0,0,0,0.9870959520339966,0.9690722227096558,0.9930769205093384,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1140184855,3996,VST3 factory presets,closed,2023-02-20T20:14:01Z,0,0,0,0.9888784289360046,0.9888314008712769,0.9917173981666564,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1528635452,5239,5196 clip menus,closed,2023-09-26T12:53:53Z,0,0,0,0.986282765865326,0.975093424320221,0.9903073310852052,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,1004141694,3271,Define instance vst2,closed,,0,0,0,0.9879171252250672,0.9892889261245728,0.9939817786216736,0,accept,unanimous_agreement,2
audacity/audacity,pull_requests,713145817,1482,Experimental dialog journalling,closed,2021-08-20T10:42:31Z,0,0,0,0.9793187975883484,0.9814890027046204,0.9786191582679749,0,accept,unanimous_agreement,2
