id,pr_number,user,created_at,body,deberta_sentiment_label,deberta_confidence
885781059,15769,Mazino-Urek,2022-05-31T15:22:47Z,only this issue remains.,0,0.9930570125579834
885888279,15769,xavier2k6,2022-05-31T17:00:54Z,"no!, -im this seems to be an issue with `rebasing`. `m_trackers[null_host] = {};` was changed to `m_trackers[null_host] = {{}, notracker};` via [a link] it should be below [code block] not! [code block] see (lines 375 to 377) in my repo for reference [a link] when these changes are made can you test to see if it still then crashes for you?",0,0.9244183897972107
885915363,15769,Mazino-Urek,2022-05-31T17:32:00Z,committed the change in the pr.,0,0.9944925308227539
885926824,15769,thalieht,2022-05-31T17:43:23Z,"i already have, that's how i know this was causing it :thumbs_up:",1,0.9911032915115356
886338837,15769,Chocobo1,2022-06-01T05:48:20Z,please remove this empty line too.,0,0.9913143515586853
886689691,15769,Mazino-Urek,2022-06-01T11:22:14Z,i will fix that.,0,0.9761180281639099
886709688,15769,xavier2k6,2022-06-01T11:46:54Z,"yes, it should be qt",0,0.992191731929779
889487931,15769,Chocobo1,2022-06-04T05:30:22Z,"in case you need more updates, this empty line should be removed too.",0,0.9950266480445862
889494195,15769,Mazino-Urek,2022-06-04T06:32:57Z,done.,0,0.9897913336753845
145721746,7610,zeule,2017-10-19T14:44:20Z,"these two new options should be merged. probably with a ""set default"" button in the ui.",0,0.9947500824928284
145723946,7610,glassez,2017-10-19T14:51:01Z,"initially i have only one option. but someone might want to turn ""alternative ui"" off, but save the path for further use. besides, i accept the idea that other settings can appear under ""alternative ui"".",0,0.9812332391738892
145726502,7610,zeule,2017-10-19T14:58:29Z,"the path can be saved elsewhere, what's the problem with that?",0,0.965523362159729
145730578,7610,glassez,2017-10-19T15:11:07Z,"can't follow your thoughts... we need one setting to enable/disable alt ui, and the second one to store path. how to disable it but store save path using only one setting?",0,0.9389270544052124
145731526,7610,zeule,2017-10-19T15:14:15Z,"imo, there is no need to save the path. those who need it, can save it as they like. or, even better, you may give them a list to choose from. then there will be no need to save and re-type that path.",0,0.9635090231895447
145734277,7610,glassez,2017-10-19T15:22:48Z,"where do i get this list, without saving anything? it is not clear at all. i save it in order not to re-type it again next time user enable alt ui.",0,0.9392692446708679
145735615,7610,zeule,2017-10-19T15:27:22Z,"as far as i can see, the alternative ui path is relative. contents of its parent directory is the list you need.",0,0.9939234852790833
145736342,7610,glassez,2017-10-19T15:29:49Z,you misunderstood this (what could bring you that idea?). it can be any path.,0,0.8743199110031128
145738252,7610,zeule,2017-10-19T15:35:30Z,exceptionally bad decision (opens a wide way to security problems). please change that.,-1,0.9898273944854736
145739455,7610,glassez,2017-10-19T15:39:11Z,"why? user should decide himself where he want to put his files! when you install e.g. apache, does it forbid you to specify `www` folder you want?",0,0.8011434674263
145742271,7610,zeule,2017-10-19T15:48:18Z,wrong analogy. what you propose isto to change that path via http request.,-1,0.5768116116523743
145742874,7610,glassez,2017-10-19T15:50:32Z,what do you mean?,0,0.9906946420669556
145742972,7610,Chocobo1,2017-10-19T15:50:52Z,it is possible to move `www/favicon.ico` to cpp code? it's quite hard to find here.,0,0.9126001596450806
145743308,7610,Chocobo1,2017-10-19T15:52:03Z,or move it to html?,0,0.9952398538589478
145743422,7610,Chocobo1,2017-10-19T15:52:31Z,can you put an upper limit for it?,0,0.9933754801750183
145743711,7610,Chocobo1,2017-10-19T15:53:34Z,the assignment is redundant.,0,0.9284346699714661
145743975,7610,Chocobo1,2017-10-19T15:54:30Z,hope you don't find marking it a `const` function,0,0.908725917339325
145744249,7610,glassez,2017-10-19T15:55:31Z,it was previous behavior. what do you mean?,0,0.9869583249092102
145744399,7610,Chocobo1,2017-10-19T15:56:05Z,and should be possible to use `qstringref` if you like.,0,0.9956575632095337
145744831,7610,glassez,2017-10-19T15:57:42Z,ok.,0,0.980760931968689
145745037,7610,glassez,2017-10-19T15:58:24Z,can't follow you... this is `static` method.,0,0.9934551119804382
145745453,7610,Chocobo1,2017-10-19T15:59:40Z,"sorry, didn't saw it.",-1,0.9911906719207764
145745872,7610,glassez,2017-10-19T16:01:01Z,don't see any sense. it will be converted to qstring later.,-1,0.8545453548431396
145746435,7610,Chocobo1,2017-10-19T16:03:10Z,"when converted to qstring this will print `2.0.0` right? if so, then it will break all existing usage/detection.",0,0.9940255880355835
145747013,7610,Chocobo1,2017-10-19T16:05:10Z,personally i prefer using `=` for string...,0,0.9887745380401611
145749637,7610,Chocobo1,2017-10-19T16:14:35Z,"just asking, isn't `pathitems.contains(""."")` redundant? it's basically the current/same path, why should it be prohibited?",0,0.9862449765205383
145751463,7610,glassez,2017-10-19T16:21:34Z,i don't know. it's very legacy code. should i change it?,-1,0.584295928478241
145752044,7610,glassez,2017-10-19T16:23:44Z,i would prefer leave it as it is now.,0,0.9056476950645447
145753015,7610,Chocobo1,2017-10-19T16:27:36Z,"i think we should not allow a requester to get anything they want when they are not authenticated, i.e. they should only be allow to get the login page resources.",0,0.9733713865280151
145753250,7610,Chocobo1,2017-10-19T16:28:32Z,"we both unsure, then just leave it.",0,0.9673702120780945
145753821,7610,Chocobo1,2017-10-19T16:30:47Z,should this be placed under previous `if` scope?,0,0.9935816526412964
145754271,7610,Chocobo1,2017-10-19T16:32:40Z,`const qstring &type`?,0,0.994517982006073
145755047,7610,Chocobo1,2017-10-19T16:35:50Z,upper limit please.,0,0.9920350909233093
145755308,7610,Chocobo1,2017-10-19T16:36:52Z,cashing -> caching,0,0.9770876169204712
145756860,7610,Chocobo1,2017-10-19T16:42:58Z,is it possible `getversion()` & `getappversion()` to be not `public_api`?,0,0.9935609102249146
145757439,7610,Chocobo1,2017-10-19T16:45:24Z,ok and i'll continue the review later.,0,0.9924315214157104
145757537,7610,glassez,2017-10-19T16:45:49Z,"well, the points of incompatibility creation should be it the development process, otherwise we will always have to live with the mistakes previously... really, there should not be a big problem since it a major update and old clients can't work with it anyway (because of changed api method names/paths).",0,0.9566785097122192
145758636,7610,Chocobo1,2017-10-19T16:50:22Z,"ok, then we **should** inform the public the changes beforehand, making an announcement on the qbt website news page when this pr is merged, and this should be as early as possible as we have a lot of users using webapi.",0,0.9934497475624084
145759383,7610,glassez,2017-10-19T16:53:03Z,what about images/scripts/css used in login page? anyway html files are useless without api access.,0,0.9212191700935364
145761034,7610,glassez,2017-10-19T16:59:10Z,it's meaningless at least for api version. client should know it to understand how to authenticate (authentication can be changed in some future version).,0,0.9553688168525696
145761361,7610,glassez,2017-10-19T17:00:25Z,type is output parameter here.,0,0.9930189251899719
145762646,7610,glassez,2017-10-19T17:05:16Z,"we didn't have it later. what's the purpose? shouldn't user control itself what it have in its www root, imo.",0,0.9684518575668335
145763502,7610,zeule,2017-10-19T17:08:37Z,it is (or will be) possible to set alternative ui path via web api. as such it is possible to load any file into qbt and compromise the machine it is running on.,0,0.9929735660552979
145771521,7610,glassez,2017-10-19T17:39:15Z,"it isn't possible now and, of course, i wouldn't provide such a possibility anytime. any real scenario? i can't imagine it unless the machine is already compromised.",0,0.9534106850624084
145776575,7610,glassez,2017-10-19T17:57:56Z,"and the next question. from your pov, what accepted path set can be here, that prevents possible security problems?",0,0.9936177730560303
145778025,7610,glassez,2017-10-19T18:02:39Z,"in any case, i'm not a fan of ""wipe the user ass"". if something does not prevent the program to work logically, the user can decide how to use it.",0,0.7879750728607178
145782681,7610,zeule,2017-10-19T18:19:20Z,"already here: [a link] but how then users of the headless system should choose a web theme? the most important here is that the paths set has to be limited and not include anything like /tmp and /var or any other directory, that can be populated during a normal system' workflow. it also may not include current directory (or app should set its working directory to the file system root dir). also you can consider supplying this path via command line parameter (and then it may be an absolute path).",0,0.993650496006012
145791178,7610,glassez,2017-10-19T18:50:14Z,"imo, it's up to the user, isn't it? why it's ""wrong analogy"" with the ordinary web-server app? i still can set it up to use any folder as `www` root (e.g. `/tmp` and so on, if i'm not right in the head or i have other good reasons to do it). nobody forbids me to do it. that's my concern, if it will hurt the security of my machine. honestly, i don't want to mess with this. as soon as you start to do something like that, immediately there is someone who says: ""why do you tie my hands? it is very important for me (and for many others) to use that folder!"".",-1,0.5928166508674622
145791922,7610,glassez,2017-10-19T18:53:14Z,"in any case, if you have more supporters, and you offer some reasonable way to limit this (or even better, implement it yourself), i won't fight it. , , /webdev, ?",0,0.937899649143219
145796135,7610,zeule,2017-10-19T19:10:49Z,"as i answered already, pass that directory via a command line parameter.",0,0.9954789876937866
145797389,7610,zeule,2017-10-19T19:16:12Z,: how a creator of an alternative ui would get the true icon name?,0,0.9875330328941345
145813127,7610,Chocobo1,2017-10-19T20:23:38Z,now i think we should properly introduce an ico format favicon instead of creating an alias of the png. we can do it later if you won't handle it now.,0,0.9894631505012512
145814844,7610,Chocobo1,2017-10-19T20:30:03Z,it's reading like: hey i'm going to read a file and i don't care how big it is and i want it all in the memory now. it's a bad practice for an app to grant users unlimited resources.,-1,0.9642993807792664
145816402,7610,Chocobo1,2017-10-19T20:36:23Z,"i was thinking of a tighter control scheme but it's not beneficial with user's webui, so whatever.",0,0.5817798376083374
145817209,7610,Chocobo1,2017-10-19T20:39:21Z,"i was thinking this should start following [a link]. if so, this should go `{ + 1, 0, 0};`, what do you think?",0,0.9876835942268372
145817250,7610,zeule,2017-10-19T20:39:33Z,"excellent security hole, btw! right from a textbook...",1,0.9972679615020752
145871552,7610,glassez,2017-10-20T03:24:08Z,"look, stop being sarcastic! in your comments some emotions, there is no useful information. what is the problem here?",-1,0.9928101301193237
145871807,7610,glassez,2017-10-20T03:26:58Z,but what is a reasonable limit? and what status to return if you exceed this size?,0,0.9897748231887817
145873977,7610,glassez,2017-10-20T03:50:24Z,he just add the icon he want into his www folder...,0,0.9953641891479492
145874665,7610,glassez,2017-10-20T03:59:19Z,"i follow it but in another way. i try to follow qbittorrent main versioning rule when we change major version only on some very big changes. so i interpret old version as 1.x.y in new scheme and just perform major update on it. but if most of you guys prefer ""to be measured penises"" (as firefox and chrome do), then i'll change it to the option you proposed.",0,0.9745936393737793
145875186,7610,glassez,2017-10-20T04:06:35Z,we can implement it. but it should be user-configurable thing. there are specific proposals? or just wait for the requests from real users of this feature?,0,0.9915570020675659
145875764,7610,glassez,2017-10-20T04:14:17Z,"can you describe your point of view entirely, and not throw some broken up words? and stop to answer only the part of question that is meaningless without the rest.",0,0.6803507804870605
145878400,7610,glassez,2017-10-20T04:54:52Z,fixed.,0,0.9905837774276733
145883683,7610,glassez,2017-10-20T05:59:42Z,"well, now limited to 1mb and send 500 (internal server error) when exceeded. waiting for your suggestions.",0,0.992171049118042
145885791,7610,glassez,2017-10-20T06:20:45Z,", ` ` is used now.",0,0.9901847839355469
145888931,7610,glassez,2017-10-20T06:48:44Z,"my pov is: the program is incorrect if it produces the incorrect output for correct input and settings. i'm willing (try) to correct the mistakes of this kind. but all you've presented so far, was as follows: ""if the user set inappropriate folder as www root this will lead to errors"". you propose to introduce any restrictions, but what? to try to ""fix user brains"" is ""fight with windmills"", imo. which folders should we ban? only the user can know how exactly his filesystem is used. the only (more or less) reasonable restriction is to have only one predefined www folder (e.g. inside qbittorrent data dir).",0,0.7046626210212708
145923144,7610,Chocobo1,2017-10-20T09:55:51Z,"thank you! i was considering 1mb or 10mb, either is fine.",1,0.9909340143203735
145924980,7610,Chocobo1,2017-10-20T10:05:32Z,"* using semantic versioning is one thing, we can start practicing it if the majority agrees. imo semantic versioning is invented just for this situation. * the `{2, 0, 0};` you proposed is another, problem is: with the current `/version/api get` it returns an integer `15`, but after this pr it drops back to `2.0.0` which is a confusion for our users. so from a user perspective i would recommend using `16.0.0` (even we don't follow semantic versioning). also why not use `utils::version `? [a link]",0,0.9607297778129578
145925181,7610,zeule,2017-10-20T10:06:38Z,"sarcasm is one of the few ways i have after your ignorance. the problem is: if ui dir is set to filesystem root, one can get contents of any file readable by qbt.",-1,0.8847376108169556
145925862,7610,Chocobo1,2017-10-20T10:10:24Z,ok thank you!,1,0.9499710202217102
145940574,7610,glassez,2017-10-20T11:37:38Z,"it's not a problem, imo. but i'll do whatever the team decides. personally i prefer the way when zeros after minor version are truncated. waiting other reviewers.",1,0.5597290396690369
146022192,7610,glassez,2017-10-20T17:27:45Z,"if someone read our discussion, it will be pretty obvious that you're dissembling in this comment. i haven't ignored any of your comments, although you consistently repeat the same thing, despite my responses that you don't even try to understand. on the contrary, you persist in ignoring my comments either completely oblivious to them or just clinging to some part, taken out of context (carefully avoiding things inconvenient for you). i'll quote something for you: the program is incorrect if it produces the incorrect output for correct input and settings. i'm willing (try) to correct the mistakes of this kind. but all you've presented so far, was as follows: ""if the user set inappropriate folder as www root this will lead to errors"". you propose to introduce any restrictions, but what? to try to ""fix user brains"" is ""fight with windmills"", imo. which folders should we ban? only the user can know how his filesystem is used exactly. the only (more or less) reasonable restriction is to have only one predefined www folder (e.g. inside qbittorrent data dir). : you can put the most reliable lock in the world, but it will not save you if you leave the door open! to make it easier to understand, i'll explain something else. i see this feature purely as server-side configurable option (i.e. only owner of running qbittorrent instance can change the path to the alternative ui www root, and it can do it only on the same machine the app running either via gui options dialog or via configuration file). if to allow to configure this feature remotely, then i do not see any way to guarantee any security. but again i ask the question: **why is it needed**? p.s. , if you don't switch to a constructive dialogue, then i don't want to waste my precious time in this.",-1,0.9514935612678528
146027900,7610,Chocobo1,2017-10-20T17:52:53Z,did you missed to removed this redundant assignment?,0,0.9911153316497803
146028827,7610,Chocobo1,2017-10-20T17:56:47Z,is translation really needed? i think no. also please add `maxallowedfilesize()` to the message.,0,0.9948417544364929
146029554,7610,Chocobo1,2017-10-20T17:59:46Z,"just curious, why make it `virtual`?",0,0.9757776260375977
146032015,7610,Chocobo1,2017-10-20T18:10:46Z,for strictness i would use `file.read(maxallowedfilesize())`.,0,0.99456387758255
146033472,7610,Chocobo1,2017-10-20T18:17:01Z,is it possible to declare all these as const methods? e.g. `void logout() const;`,0,0.9950709342956543
146037481,7610,glassez,2017-10-20T18:34:38Z,is it possible to read more than size() bytes? can the file be changed after we've opened it?,0,0.9933151602745056
146039014,7610,Chocobo1,2017-10-20T18:41:51Z,"it's just still a primitive idea in my head, *it might not make full sense*. i was thinking there should always be 2 folders under a user specified path (also applies for built-in ui), name them `public` & `private`. * the public folder contains resources that anyone can freely access, html files, js files, or even some api. then we can put every resources that is needed for login in this folder. * the private folder contains other resources that is only accessible after login. the reason for this, is that i want to minimize the exposure to the public. why? because the first step of web security penetration is reconnaissance, i.e. knowing what software & which version it is running, thus reducing information leakage is important imo. --- also replying [a link] here. given the above idea, i think the api version is not a critical info at the authentication stage, webapi users can simply try another login scheme when the previous failed, assuming we aren't inventing a login scheme every year.",-1,0.6033018231391907
146039444,7610,glassez,2017-10-20T18:43:54Z,"base class method returns some predefined default value, the subclasses can redefine it (even has it configurable).",0,0.9904007315635681
146039662,7610,glassez,2017-10-20T18:44:52Z,why not? i'll try to do it later.,0,0.9793548583984375
146040064,7610,Chocobo1,2017-10-20T18:46:41Z,"good point, i missed it.",1,0.9609031677246094
146040663,7610,glassez,2017-10-20T18:49:20Z,oops... i recall i have it done... apparently there are two similar places with this code was later.,-1,0.7042980194091797
146041000,7610,glassez,2017-10-20T18:51:03Z,"apparently, no. but it's translated in all similar places.",0,0.982275128364563
146049174,7610,WolfganP,2017-10-20T19:32:47Z,"i'm supporting the freewill on webui root folder location, as i expect it will be used by somehow advanced users and the location may vary according to the setups (ie my qb is running in a headless raspi2, so most likely the webui files will end up in some ramdisk location after boot). others may need a per user interface, and may choose /home/ ...",0,0.9867005944252014
146097780,7610,glassez,2017-10-21T06:07:16Z,"something like that used in the current (current master) implementation, but it is somehow flawed... so i decided to abandon it in favor of simplicity. but i can return to it if i can see a complete picture of what is what. afaik, all common resources (js, css, images) are public in web apps (i mean images used in page formatting etc.).",0,0.7411419749259949
146100514,7610,Chocobo1,2017-10-21T08:47:27Z,"ideally **only** login-related resources should be in public folder, everything else should go in private folder. and login-related resources should be independent from other resources, some resource might get duplicated but it's a very small cost imo. and as a side effect (bonus?) of this model, you can turn qbt into a dumb public file server by placing any file (with max file size limitation though) in the public folder.",0,0.8954955339431763
146101438,7610,glassez,2017-10-21T09:28:27Z,"i don't like to have private/public in request paths. i have idea to make it transparent for the client side, i.e. when client send request with `/page.html` path we search for `page.html` in public subfolder if client isn't authorized, otherwise we search in both private/public subfolders (in this order). this approach allows to avoid resources duplicating.",0,0.9323804378509521
146104115,7610,glassez,2017-10-21T12:08:46Z,oops... they call non-const base members.,-1,0.8013806343078613
146110930,7610,Chocobo1,2017-10-21T17:38:22Z,"me too, yet i haven't consider how to implement it. :thumbs_up: seems probable.",1,0.9857538938522339
146128133,7610,zeule,2017-10-22T10:58:09Z,a path may end with a space. why do you reject that?,0,0.9638380408287048
146128273,7610,zeule,2017-10-22T11:04:34Z,"i'm talking not about correctness of the program, because it is correctly implemented to contain the designed security hole.",0,0.9740013480186462
146129587,7610,glassez,2017-10-22T12:04:24Z,"technically, yes. but as soon as to have a space at the beginning or end of a phrase is grammatically incorrect, more likely it's just a typo. similar corrections are found everywhere in our code, so i just did it the same way. it doesn't matter much for me, so if you insist, i'll change it.",0,0.9552532434463501
146129872,7610,glassez,2017-10-22T12:16:14Z,"""allow the user to do what he has a right"" is a security hole?",0,0.9420148134231567
146354185,7610,Piccirello,2017-10-23T18:30:38Z,"if a user is authenticated and passes a correct csrf token with the request, what's the issue with allowing them to set the webui directory? at that point they have full control over the webui anyway, including the option to specify any external program to execute upon torrent completion.",0,0.990440845489502
146359864,7610,glassez,2017-10-23T18:51:51Z,", shhh... if reads this, you'd be anathematized and burned at the stake!",-1,0.9834529757499695
146545820,7610,Chocobo1,2017-10-24T12:41:19Z,"about the `if... else if ... else`, i would use 3 `if ()`, its clearer to me this way.",0,0.987352728843689
146559100,7610,zeule,2017-10-24T13:29:39Z,"yes, any binary can be downloaded to the target system and executed via post-download command. yet i strongly believe that presence of a mistake or design flaw in a program may not be used as an excuse for adding more problems.",0,0.9826741814613342
146559422,7610,zeule,2017-10-24T13:30:48Z,i think that trimming file paths is counter-intuitive and we shall not do this.,-1,0.6422590613365173
146611180,7610,glassez,2017-10-24T16:04:47Z,code reformatted.,0,0.9939788579940796
146612171,7610,glassez,2017-10-24T16:08:14Z,ok. let users to be careful.,0,0.989648163318634
146660915,7610,zeule,2017-10-24T19:01:31Z,what if this is symlink to a symlink?,0,0.9881448745727539
146663236,7610,zeule,2017-10-24T19:10:35Z,please rename the function to `isxxxfile` or `testfileisxxx`,0,0.9960923790931702
146745671,7610,Chocobo1,2017-10-25T03:11:42Z,why not reject all symlink?,0,0.9765180945396423
146759472,7610,glassez,2017-10-25T05:44:04Z,"why not? (since we went the way of restrictions.) i think, there shouldn't be serious reasons to use symbolic links here.",0,0.9685600996017456
147100348,7610,Chocobo1,2017-10-26T10:19:05Z,"i just checked them now and most of them are fine except this line (there are 2 instance of it): `status(400, tr(""incorrect category name""));` i think you should use `""bad request""` (without translation) and add `print(tr(""incorrect category name""));` below.",0,0.9845483303070068
147100704,7610,Chocobo1,2017-10-26T10:20:41Z,i would move this group above dynamic dns group (under authentication group).,0,0.9940005540847778
147104836,7610,Chocobo1,2017-10-26T10:41:12Z,this lookup table is not enough for alternative ui use. please add the following types: * jpg & jpeg: `image/jpeg` * bmp: `image/bmp` * txt: `text/plain` * not found in table: `application/octet-stream`,0,0.9948950409889221
147105622,7610,Chocobo1,2017-10-26T10:45:30Z,"some 1920x1080 png wallpapers exceeds this limit, maybe 10mb is enough",0,0.9884337782859802
147106867,7610,Chocobo1,2017-10-26T10:51:31Z,i think re-authentication should be required when users switched this option. i.e. previous saved sessionid should be cleared.,0,0.9882573485374451
147107562,7610,Chocobo1,2017-10-26T10:54:54Z,what do you think about the suggestion in: [a link],0,0.9787558317184448
147138695,7610,glassez,2017-10-26T13:21:54Z,no problem to do it. but what is the exact cause?,0,0.8829325437545776
147149250,7610,glassez,2017-10-26T13:58:10Z,"there is also `status(400, ""incorrect torrent hash or name"");`",0,0.9948157668113708
147152352,7610,glassez,2017-10-26T14:08:54Z,is `bad request` correct in these cases? as said in the doc: the syntax is correct but the requested resource id isn't. maybe `404 not found`?,0,0.9868152737617493
147154001,7610,glassez,2017-10-26T14:14:01Z,ok.,0,0.980760931968689
147155893,7610,glassez,2017-10-26T14:20:24Z,well. done.,1,0.7919018268585205
147165733,7610,glassez,2017-10-26T14:48:57Z,"besides, i don't know how to solve it client-side. it'll just start to recieve `403 forbidden` to all its api requests.",0,0.5306952595710754
147319270,7610,Chocobo1,2017-10-27T04:01:34Z,"i was thinking the following example: a user use the built-in webui and is authenticated, now he switch to alternative ui, should he expect to login again or not?",0,0.985934317111969
147320321,7610,Chocobo1,2017-10-27T04:17:39Z,"is `qmetaobject::invokemethod()` possible to call to class methods? e.g. `doprocessrequest`. if yes, it's a security issue.",0,0.9930912256240845
147320604,7610,glassez,2017-10-27T04:21:58Z,"technically there is no problem to keep current session, iirc. from the other side, as i said before, i don't know how to handle session break at client side.",0,0.9807621836662292
147320990,7610,glassez,2017-10-27T04:27:34Z,"only invocable methods, i.e. slots and marked as q_invocable. i can also mark all api methods by some tag (as i've done for public).",0,0.9953734278678894
147320993,7610,Chocobo1,2017-10-27T04:27:35Z,no problem just letting them receive error 403 and let them proceed to login manually. does this scenario really make sense?,0,0.9860447645187378
147321823,7610,Chocobo1,2017-10-27T04:39:26Z,"yes, i was blindly following the old code.",0,0.9552760124206543
147322740,7610,Chocobo1,2017-10-27T04:52:15Z,i think it's safer to use a private tag instead of using slots for private apis.,0,0.9804021716117859
147324713,7610,glassez,2017-10-27T05:19:09Z,i don't understand what you mean. i still need to call it via invokemethod so it should be either slot or q_invokable.,0,0.9357245564460754
147328544,7610,Chocobo1,2017-10-27T06:02:33Z,"sorry, i misunderstood something. what i really meant is checking done in `if (!ispublicapi(methodname) && !sessionactive())` is not enough, you need to also check whether the `methodname` is a valid private api name.",-1,0.9521540999412537
147328958,7610,Chocobo1,2017-10-27T06:07:28Z,"becuase exposing all function in `slots` section for webapi is error prone, therefore adding a tag for private api is easier (for us developers) to differentiate which is webapi and which is normal function.",0,0.9837020635604858
147330438,7610,glassez,2017-10-27T06:22:10Z,but i still have to be sure that the base class method will not be invoked. i'll think of something.,0,0.9747567176818848
147403657,7610,glassez,2017-10-27T12:58:12Z,but it requires add both private/public tag and q_invokable if we declare it not it slots section: [code block],0,0.9958139061927795
147408371,7610,glassez,2017-10-27T13:19:16Z,webui can be changed at a time when some session is open. it is quite possible scenario. so should i drop the current sessions at this point?,0,0.9928319454193115
147408991,7610,glassez,2017-10-27T13:21:46Z,maybe just have tagged methods under slots section? e.g.: [code block],0,0.9918477535247803
147434631,7610,Chocobo1,2017-10-27T15:00:41Z,agree.,0,0.9849521517753601
147435597,7610,Chocobo1,2017-10-27T15:04:41Z,"i thought again, if one can authenticate with qbt now, he can also do it later, so there is no point dropping the sessionid in this case. lets keep the current way for simplicity.",0,0.9843102693557739
147464955,7610,glassez,2017-10-27T17:07:23Z,done.,0,0.9897913336753845
147581345,7610,zeule,2017-10-29T13:34:19Z,"it is not clear what does ""source"" mean here. i suggest something like ""choose alternative ui files location"".",0,0.9857165813446045
147581377,7610,zeule,2017-10-29T13:35:23Z,are all of these width changes really required?,0,0.9873172640800476
147581412,7610,zeule,2017-10-29T13:36:33Z,why plain text to html changes are needed?,0,0.9854779243469238
147581427,7610,zeule,2017-10-29T13:37:14Z,this label has to correlate with file dialog title.,0,0.9942575693130493
147581486,7610,zeule,2017-10-29T13:39:18Z,why don't you use qmimedatabase here?,0,0.9926673769950867
147581552,7610,zeule,2017-10-29T13:41:39Z,"afair, this was already asked by , but i can't find that discussion. so i repeat, sorry: why not 413 status code (payload too large)?",-1,0.9915728569030762
147581632,7610,zeule,2017-10-29T13:44:18Z,what's the point of converting the tag to qlatin1string explicitly?,0,0.97037672996521
147581724,7610,zeule,2017-10-29T13:48:23Z,can't understand what does this line do.,-1,0.9449464678764343
147581759,7610,zeule,2017-10-29T13:50:00Z,m_publicapis list is shorter. why don't you test it first?,0,0.9920675754547119
147581971,7610,zeule,2017-10-29T13:58:16Z,i believe parameters marshaling can be done here as well. motivation: api functions would contain parameters in its signatures (documenting themselves) and remote api would be one step away from becoming protocol-agnostic.,0,0.9897868633270264
