id,number,title,state,merged_at,distilbert_sentiment_label,codebert_sentiment_label,deberta_sentiment_label,distilbert_confidence,codebert_confidence,deberta_confidence,majority_label,final_decision,decision_reason
828976088,342,Simplify PyInstaller spec file,closed,,0,0,0,0.9868878722190856,0.991033375263214,0.9938430786132812,0,accept,unanimous_agreement
1508919923,433,Fix Errors Due to Deps,closed,,0,0,0,0.9674211144447328,0.9374966025352478,0.8921743631362915,0,accept,unanimous_agreement
1376718448,427,[UI][Common] Add daemon version check,closed,,0,0,0,0.9896871447563172,0.9933112859725952,0.9933252334594728,0,accept,unanimous_agreement
87703135,109,[UI] Fix ZeroDivisionError at pieces bar update,closed,,0,0,0,0.9896596074104308,0.9878841042518616,0.9912374019622804,0,accept,unanimous_agreement
125013908,158,Save torrent state only if state has changed. ,closed,2017-06-14T10:00:08Z,0,0,0,0.9862446188926696,0.9915636777877808,0.9926210641860962,0,accept,unanimous_agreement
69703771,92,Develop autodoc fix,closed,2016-05-22T11:12:22Z,0,0,0,0.9838736653327942,0.7909244298934937,0.9934291243553162,0,accept,unanimous_agreement
52690022,47,Defer save state function to separate thread,closed,,0,0,0,0.9849731922149658,0.9918417930603028,0.9947808384895324,0,accept,unanimous_agreement
54178330,55,[Core] Implement async_add_torrent in torrentmanager,closed,,0,0,0,0.9890823364257812,0.9945934414863586,0.994703471660614,0,accept,unanimous_agreement
89749929,117,Python 3 fixes,closed,,0,0,0,0.9872559309005736,0.9823310375213624,0.9912342429161072,0,accept,unanimous_agreement
815760460,334,[Gtk] Fixed magnets not showing the prefetched metadata,closed,,0,0,0,0.98624587059021,0.9903308153152466,0.9931653141975404,0,accept,unanimous_agreement
1241140745,412,Proposal about i2p,closed,,0,0,0,0.9820592999458312,0.9842961430549622,0.9910515546798706,0,accept,unanimous_agreement
2036915919,460,[UI][Common] Wrap torrent comment and tracker status URLs in HTML (clickable),closed,,0,0,0,0.9852641820907592,0.9922541379928588,0.9934226870536804,0,accept,unanimous_agreement
68484887,84,[#2813][Partial Revert][GTKUI] Remove old twisted and gnome code,closed,,0,0,0,0.9861617088317872,0.994355082511902,0.949751615524292,0,accept,unanimous_agreement
70983959,101,[Console] Fix to console argument parsing,closed,2016-05-24T22:59:57Z,0,0,0,0.9890910983085632,0.9931502938270568,0.9932414293289183,0,accept,unanimous_agreement
91518793,128,[Tests] Increase file descriptor limit,closed,,0,0,0,0.9887657761573792,0.9931347370147704,0.9947031140327454,0,accept,unanimous_agreement
192211234,186,Fix and cleanup outgoing interface code,closed,2018-06-02T20:35:37Z,0,0,0,0.9876537919044496,0.9745790362358092,0.9913803935050964,0,accept,unanimous_agreement
193819664,189,[AutoAdd] Add WebUI interface,closed,,0,0,0,0.985481858253479,0.9889450669288636,0.9925969839096068,0,accept,unanimous_agreement
230293436,226,gtk3,closed,,0,0,0,0.9554117918014526,0.9569167494773864,0.9749279022216796,0,accept,unanimous_agreement
222292293,215,Resolve symlinked config files,closed,,0,0,0,0.9882287979125975,0.9891828894615172,0.9938657879829408,0,accept,unanimous_agreement
860907027,380,    Add a systemd user service,closed,,0,0,0,0.986748993396759,0.9856430888175964,0.9936874508857728,0,accept,unanimous_agreement
1144457570,404,[UI][Common] Add support for BitTorrent V2 file tree,closed,,0,0,0,0.9880380630493164,0.9934865236282348,0.9925774931907654,0,accept,unanimous_agreement
847391903,372,[Config] fixed callLater wrapper func,closed,,0,0,0,0.9888878464698792,0.9927462935447692,0.9935542345046996,0,accept,unanimous_agreement
66722206,68,Develop plugin handling + webui fixes,closed,,0,0,0,0.9785478115081788,0.9861432909965516,0.9761946797370912,0,accept,unanimous_agreement
88866952,112,[#2900] Fix Error loading torrent: invalid bencoded value,closed,,0,0,0,0.970146894454956,0.98461252450943,0.9881454706192015,0,accept,unanimous_agreement
90637967,124,Feature/python3 support,closed,2016-10-26T09:11:04Z,0,0,0,0.9853919148445128,0.9920097589492798,0.9890981912612916,0,accept,unanimous_agreement
120083585,155,Trac#3011 Handle WM_ENDSESSION on Windows to shutdown cleanly,closed,,0,0,0,0.989971160888672,0.9906355738639832,0.9930961728096008,0,accept,unanimous_agreement
140975568,170,Store state and fastresume in per-torrent files.,closed,,0,0,0,0.987539768218994,0.9920706152915956,0.9932419657707214,0,accept,unanimous_agreement
286664484,244,bugfix for peers tab failing to set flag location request.country returns bytes not a string,closed,,0,0,0,0.5704763531684875,0.9805824160575868,0.9801406264305116,0,accept,unanimous_agreement
294721419,256,[GTK3]Fix Deprecated Functions,closed,,0,0,0,0.9882885217666626,0.9914534091949464,0.9919875860214232,0,accept,unanimous_agreement
412211155,288,[Servers] Moved check_ssl_keys and generate_ssl_keys to crypto_utils.py,closed,,0,0,0,0.9714162945747375,0.9949223399162292,0.9933974742889404,0,accept,unanimous_agreement
700685996,312,Support libtorrent 2,closed,,0,0,0,0.9830350875854492,0.9860156774520874,0.9653578400611876,0,accept,unanimous_agreement
19890802,7,[#1310] [Notifications] Add webui prefs page,closed,,0,0,0,0.98785400390625,0.9932282567024232,0.9933698177337646,0,accept,unanimous_agreement
22836993,20,[GTKUI] Fix magnet association button setting path to nonexistant exe,closed,,0,0,0,0.9888721108436584,0.9905130863189696,0.993999719619751,0,accept,unanimous_agreement
86969824,108,Check if libtorrent supports load_country_db before usage,closed,,0,0,0,0.9877973198890686,0.992584764957428,0.991931974887848,0,accept,unanimous_agreement
90275701,122,[GtkUI] Avoid duplicate code in piecesbar's drawing logic,closed,,0,0,0,0.9884530901908876,0.9931365251541138,0.9938175082206726,0,accept,unanimous_agreement
124005186,157,lossless compression of images saved 457KB,closed,,0,0,0,0.9845000505447388,0.9263405799865724,0.9865951538085938,0,accept,unanimous_agreement
192293561,187,Fix And Cleanup Interface Code,closed,,0,0,0,0.9867584109306335,0.9887697696685792,0.982426643371582,0,accept,unanimous_agreement
201377832,203,[#2837][WebUI] Handle missing gettext.js file,closed,,0,0,0,0.989033818244934,0.994063675403595,0.995230495929718,0,accept,unanimous_agreement
412490090,289,[Core] Changed on_alert_tracker_error behavior for lt >= 1.2,closed,,0,0,0,0.983870267868042,0.9941346049308776,0.994398295879364,0,accept,unanimous_agreement
456611783,298,Remove nonexistent web argument from Linux docs,closed,,0,0,0,0.9701718091964722,0.9882423281669616,0.9878656268119812,0,accept,unanimous_agreement
814174512,332,[AutoAdd] Fixed error dialog not being shown on error,closed,,0,0,0,0.9859639406204224,0.9918068647384644,0.9924147725105286,0,accept,unanimous_agreement
