id,pr_number,user,submitted_at,state,body
1889390041,239,MrJeremyFisher,2024-02-20T02:23:30Z,COMMENTED,
1889485579,239,Protonull,2024-02-20T04:39:56Z,COMMENTED,
1889485636,239,Protonull,2024-02-20T04:40:01Z,COMMENTED,
1898975291,321,okx-code,2024-02-23T21:34:10Z,COMMENTED,
1898986161,321,Protonull,2024-02-23T21:42:06Z,COMMENTED,
1898998916,321,okx-code,2024-02-23T21:52:25Z,COMMENTED,
1898999611,321,Protonull,2024-02-23T21:53:05Z,COMMENTED,
2574095681,740,okx-code,2025-01-25T22:27:47Z,COMMENTED,
2574096044,740,Huskydog9988,2025-01-25T22:30:52Z,COMMENTED,
1898797776,273,AngrySoundTech,2024-02-23T19:34:25Z,COMMENTED,
1898812086,273,okx-code,2024-02-23T19:36:44Z,COMMENTED,
1940959472,339,okx-code,2024-03-16T06:02:24Z,COMMENTED,
1947553059,339,okx-code,2024-03-19T22:54:16Z,APPROVED,
2411758597,639,Diet-Cola,2024-11-03T00:17:27Z,COMMENTED,
2411758708,639,Diet-Cola,2024-11-03T00:19:00Z,COMMENTED,
2411758755,639,Diet-Cola,2024-11-03T00:19:43Z,APPROVED,
2411758974,639,Huskydog9988,2024-11-03T00:22:24Z,COMMENTED,
1941250433,350,okx-code,2024-03-16T17:58:57Z,COMMENTED,
2033946886,350,AngrySoundTech,2024-05-01T16:42:01Z,APPROVED,
1956421233,386,AngrySoundTech,2024-03-23T18:49:38Z,COMMENTED,
1956431223,386,okx-code,2024-03-23T20:19:53Z,COMMENTED,
2034298894,386,RedDevel2,2024-05-01T19:22:41Z,APPROVED,
2051470531,512,okx-code,2024-05-12T23:01:30Z,CHANGES_REQUESTED,
2051472066,512,RedDevel2,2024-05-12T23:11:19Z,COMMENTED,
1935381517,356,okx-code,2024-03-13T23:20:28Z,APPROVED,
1935388146,356,AngrySoundTech,2024-03-13T23:28:25Z,COMMENTED,
1935403480,356,Protonull,2024-03-13T23:42:53Z,COMMENTED,
2275081005,619,Diet-Cola,2024-09-02T09:01:46Z,APPROVED,looks good to me
2275892893,619,Protonull,2024-09-02T15:25:31Z,COMMENTED,
2276036068,619,kickylol,2024-09-02T18:06:30Z,COMMENTED,
2199477053,565,AngrySoundTech,2024-07-25T14:27:49Z,CHANGES_REQUESTED,
2199670008,565,MrJeremyFisher,2024-07-25T15:33:43Z,COMMENTED,
2370234258,565,okx-code,2024-10-15T18:26:41Z,COMMENTED,
2530934062,565,okx-code,2025-01-05T16:56:38Z,APPROVED,
2255206751,585,okx-code,2024-08-22T17:07:56Z,COMMENTED,Can this be made configurable?
2355747071,585,okx-code,2024-10-09T00:31:36Z,APPROVED,
2411758842,638,Diet-Cola,2024-11-03T00:20:52Z,COMMENTED,
2411758920,638,okx-code,2024-11-03T00:21:57Z,COMMENTED,
2363360333,630,RedDevel2,2024-10-11T18:24:13Z,COMMENTED,
2364961576,630,RedDevel2,2024-10-13T17:32:21Z,APPROVED,
1898606239,242,okx-code,2024-02-23T17:26:07Z,APPROVED,
1899541956,329,okx-code,2024-02-24T17:13:41Z,APPROVED,
1912433672,345,AngrySoundTech,2024-03-02T01:13:22Z,COMMENTED,"Code looks like it makes sense, does this hack need a config value added as well though?"
1917773572,345,RedDevel2,2024-03-05T18:10:36Z,APPROVED,
1956421379,385,AngrySoundTech,2024-03-23T18:50:56Z,APPROVED,"I'm not researching this myself, I'll just trust it makes it better."
1944491333,374,AngrySoundTech,2024-03-18T23:33:58Z,COMMENTED,"Doesn't this defeat the point of the hack, and let you explode anchors in the overworld?"
1950495934,374,AngrySoundTech,2024-03-21T00:07:49Z,APPROVED,
2410905961,580,okx-code,2024-11-01T21:27:29Z,APPROVED,
1912827649,354,okx-code,2024-03-03T02:49:47Z,COMMENTED,Mixing tabs and spaces?
2032853874,481,okx-code,2024-05-01T00:28:52Z,APPROVED,i'm happy for you or sorry that happened
2041669548,491,okx-code,2024-05-06T20:59:20Z,APPROVED,Works :)
2255187276,604,okx-code,2024-08-22T16:59:29Z,APPROVED,
2255174455,577,okx-code,2024-08-22T16:54:32Z,APPROVED,
2051424791,497,RedDevel2,2024-05-12T18:03:57Z,APPROVED,
2054540083,535,RedDevel2,2024-05-14T07:45:55Z,APPROVED,
2380651964,645,RedDevel2,2024-10-20T18:35:52Z,APPROVED,
2386160018,649,okx-code,2024-10-22T19:55:46Z,APPROVED,
2380583068,635,okx-code,2024-10-20T16:41:58Z,APPROVED,
2631298240,765,Huskydog9988,2025-02-20T22:28:40Z,COMMENTED,
2631322975,765,Protonull,2025-02-20T22:39:07Z,COMMENTED,
2631687639,765,okx-code,2025-02-21T02:40:17Z,APPROVED,
2594577176,752,okx-code,2025-02-05T04:11:14Z,APPROVED,
2266868072,611,okx-code,2024-08-28T17:23:25Z,APPROVED,
1896284937,311,okx-code,2024-02-22T16:18:06Z,COMMENTED,
1898782559,237,AngrySoundTech,2024-02-23T19:17:11Z,COMMENTED,👍 
1898783247,238,AngrySoundTech,2024-02-23T19:17:29Z,COMMENTED,👍
1907510009,338,okx-code,2024-02-28T21:59:29Z,DISMISSED,"Comparing damage values of an axe is not really a good way of checking durability, because the Unbreaking enchantment exists. This should be a while loop that applies damage and deoxidises one at a time, until the tool is broken or it's fully deoxidied."
1917785057,338,RedDevel2,2024-03-05T18:14:01Z,APPROVED,
1907353966,335,okx-code,2024-02-28T20:24:21Z,APPROVED,
1914883596,335,Protonull,2024-03-04T17:20:58Z,COMMENTED,
1939656230,371,okx-code,2024-03-15T17:20:15Z,COMMENTED,
1941235068,371,okx-code,2024-03-16T17:45:57Z,APPROVED,
1944498581,376,AngrySoundTech,2024-03-18T23:36:54Z,COMMENTED,"I think a lot of players have built around this as expected functionality, and I'm not sure we should change it or not. As a feature I have no strong opinions either way, it just depends on the design philosophy of citadel and how we think that _any_ interactions with reinforced blocks should go. Should probably come to a consensus as a team on it"
1950494942,376,AngrySoundTech,2024-03-21T00:06:52Z,APPROVED,
1981379976,395,okx-code,2024-04-04T23:25:07Z,APPROVED,Deleting code is my favourite activity
2554060425,726,okx-code,2025-01-15T21:44:22Z,APPROVED,
2554061895,727,okx-code,2025-01-15T21:44:55Z,APPROVED,
1999772206,394,okx-code,2024-04-14T23:50:00Z,APPROVED,Thanks for fixing this
2035910492,487,okx-code,2024-05-02T14:26:20Z,APPROVED,
