id,number,title,user,created_at,merged_at,comments,state,closed_at,distilbert_sentiment_label,distilbert_confidence
310479076,397,Implement gnome-terminal style -x (--) flag.,jeremypw,2019-08-23T17:52:00Z,2019-12-16T18:15:12Z,2,closed,2019-12-16T18:15:13Z,0,0.9886741042137146
677506868,602,MainWindow: Use the XTerm title if defined,Marukesu,2021-06-24T23:31:03Z,2021-09-07T18:27:14Z,7,closed,2021-09-07T18:27:14Z,0,0.9896357655525208
403227741,504,Use escape sequence and ignore clicks on command prompt,felix-andreas,2020-04-14T14:42:29Z,2020-04-25T13:44:14Z,8,closed,2020-04-25T13:44:14Z,0,0.9813047647476196
545774873,556,"Adds setting ""block-multiline-paste-alert"" (default: true)",etkaar,2020-12-27T07:28:19Z,,6,closed,2021-06-10T19:40:00Z,0,0.9889835715293884
1637327042,753,Fix inoperative header decorations when fullscreened,jeremypw,2023-12-09T17:26:00Z,2024-01-19T21:46:44Z,2,closed,2024-01-19T21:46:44Z,0,0.9845727682113647
193840788,266,Do not process keystrokes when there is a foreground process.,jeremypw,2018-06-10T18:55:41Z,,12,closed,2018-12-19T18:57:11Z,0,0.9306431412696838
658504452,590,Replace some deprecated functions,felix-andreas,2021-05-31T20:21:59Z,2021-06-03T14:42:29Z,6,closed,2021-06-03T14:42:29Z,0,0.9745945334434509
2121440140,794,Check for unsafe  drop ,jeremypw,2024-10-13T12:34:32Z,2024-11-07T16:47:18Z,5,closed,2024-11-07T16:47:18Z,0,0.9445232152938843
300914485,390,Use palette colors for default bg/fg,cassidyjames,2019-07-24T22:14:04Z,2019-10-05T04:08:50Z,3,closed,2019-10-05T04:08:50Z,0,0.9870344996452332
240554230,349,Honor privacy setting,jeremypw,2018-12-21T19:06:02Z,2019-07-24T21:25:11Z,4,closed,2019-07-24T21:25:11Z,0,0.9613242745399475
221233655,299,294 reverse phrasing,neur0manc,2018-10-08T20:26:36Z,2018-11-16T21:24:49Z,3,closed,2018-11-16T21:24:50Z,0,0.9817650318145752
291607436,382,Pressing the menu keyboard button opens right-click menu,jeremyvaartjes,2019-06-25T15:14:48Z,2019-06-27T20:43:53Z,9,closed,2019-06-27T20:43:53Z,0,0.980299711227417
350167658,431,MainWindow: Strip clipboard when pasting,cassidyjames,2019-12-06T19:29:23Z,,2,closed,2023-02-09T22:20:31Z,0,0.9876278638839722
1220396636,699,Add `SettingsPopover` Class,Marukesu,2023-01-28T20:37:59Z,2023-07-25T09:23:22Z,6,closed,2023-07-25T09:23:22Z,0,0.9879782199859619
775041075,638,Focus current tab,igordsm,2021-11-07T20:11:42Z,2024-09-05T16:38:55Z,6,closed,2024-09-05T16:38:55Z,0,0.9858142733573914
128497076,119,Pick a larger window size for first run.,vjr,2017-07-01T18:35:00Z,2017-07-07T04:09:16Z,5,closed,2017-07-07T04:09:16Z,0,0.9838950037956238
163846349,196,Restore tab focus,Thalexander,2018-01-18T23:07:22Z,2018-01-20T13:29:31Z,1,closed,2018-01-20T13:29:31Z,0,0.9844322204589844
339058385,423,MainWindow: Apply font changes on the fly,alice-mkh,2019-11-09T16:32:12Z,2019-12-19T19:51:34Z,8,closed,2019-12-19T19:51:34Z,0,0.9880136251449585
367695640,477,Get pwd from ApplicationCommandLine if possible when no -w flag given,jeremypw,2020-01-27T20:46:34Z,,3,closed,2022-02-18T11:28:54Z,0,0.9898158311843872
647671455,578,Add shortcut for reload tab action,felix-andreas,2021-05-19T13:32:16Z,,9,closed,2021-07-15T18:14:14Z,0,0.9872478246688843
763181240,633,Removed alpha values from palletes.,KeironO,2021-10-21T11:37:43Z,,5,closed,2022-07-07T17:59:54Z,0,0.9726554751396179
924745524,658,Added hotkey to close terminal,SkiF12,2022-04-30T23:36:54Z,2022-05-03T18:27:07Z,5,closed,2022-05-03T18:27:07Z,0,0.9864767789840698
1238137817,702,Rework Application Class,Marukesu,2023-02-12T18:57:05Z,2023-02-28T13:15:04Z,9,closed,2023-02-28T13:15:04Z,0,0.984305739402771
2256657413,836,Cycle tabs with Ctrl+Tab,jeremypw,2024-12-31T18:46:14Z,2025-01-05T10:20:43Z,1,closed,2025-01-05T10:20:43Z,0,0.9882116913795471
160570836,185,PantheonTerminalWindow.vala: make constructor properties public,danirabbit,2017-12-29T23:45:17Z,2018-01-03T09:48:32Z,0,closed,2018-01-03T09:48:32Z,0,0.9890622496604919
193785138,263,Do not pass Esc characters to terminal.,jeremypw,2018-06-09T16:18:14Z,,8,closed,2019-06-04T16:46:09Z,0,0.7226410508155823
193773760,262,Copy last output action,jeremypw,2018-06-09T11:49:39Z,2018-11-16T19:56:03Z,2,closed,2018-11-16T19:56:03Z,0,0.9880296587944031
280187526,375,Use GSettings for Saved State,danirabbit,2019-05-19T18:25:27Z,2019-07-01T22:18:18Z,2,closed,2019-07-01T22:18:18Z,0,0.988651692867279
361761542,461,Fix issues with -e and -x options,jeremypw,2020-01-11T20:17:38Z,,8,closed,2021-02-05T17:34:32Z,0,0.9853312969207764
1611921633,749,MainWindow: Move Actions and Keyboard Handling Related to The View to TerminalWidget,Marukesu,2023-11-22T00:12:16Z,2023-11-28T16:41:40Z,0,closed,2023-11-28T16:41:40Z,0,0.9875861406326294
1268746325,710,Application: Implement `startup()`,Marukesu,2023-03-09T01:49:45Z,2023-04-07T07:50:08Z,6,closed,2023-04-07T07:50:08Z,0,0.9880325794219971
1372485190,730,Update manpage,jeremypw,2023-05-31T15:53:26Z,2023-05-31T16:01:55Z,8,closed,2023-05-31T16:01:55Z,0,0.9864180684089661
2003735495,769,Use GLib.MenuModel for context menu,jeremypw,2024-08-05T11:10:06Z,2024-08-09T15:34:07Z,1,closed,2024-08-09T15:34:07Z,0,0.9759159088134766
2058411408,786,Gtk4 prep - Move zoom actions to MainWindow,jeremypw,2024-09-06T17:23:21Z,,7,closed,2024-09-11T17:42:59Z,0,0.9861806035041809
2207913938,813,Application: withdraw stale notifications,danirabbit,2024-11-29T20:22:50Z,2024-12-04T16:25:37Z,4,closed,2024-12-04T16:25:37Z,0,0.8967151641845703
160773737,190,Restore tab order,Thalexander,2018-01-02T17:59:25Z,2018-01-18T16:18:17Z,4,closed,2018-01-18T16:18:17Z,0,0.9861568212509155
156790677,180,Execute parameter,jeremypw,2017-12-06T17:24:13Z,,5,closed,2018-05-22T15:24:30Z,0,0.986630380153656
151999101,165,Dark light settings,danirabbit,2017-11-10T20:47:16Z,2017-11-13T21:06:38Z,0,closed,2017-11-13T21:06:38Z,0,0.9693450331687927
192820973,253,Fix menu translation,leonardo-lemos,2018-06-05T20:05:07Z,2018-06-06T15:40:04Z,2,closed,2018-06-06T15:40:04Z,0,0.9869853854179382
472868068,533,Ctrl+tab key bind: go to previous tab,rafaelcorsi,2020-08-25T01:23:29Z,2020-08-31T17:58:44Z,2,closed,2020-08-31T17:58:44Z,0,0.9888441562652588
464216532,527,Application.css: increase padding,danirabbit,2020-08-06T19:17:28Z,2020-09-15T18:47:18Z,3,closed,2020-09-15T18:47:18Z,0,0.9859837889671326
547845323,557,"Adds context menu option ""Paste Selected""",etkaar,2021-01-03T07:48:59Z,,6,closed,2021-09-07T19:42:02Z,0,0.9879849553108215
1235708123,701,Update Meson Files,Marukesu,2023-02-09T20:34:18Z,2023-02-09T22:43:42Z,0,closed,2023-02-09T22:43:42Z,0,0.9876455664634705
193789064,264,Scroll to last command,jeremypw,2018-06-09T17:52:07Z,2018-11-21T09:43:21Z,7,closed,2018-11-21T09:43:21Z,0,0.9852938055992126
2013448677,772,Show zoom level in centre or terminal when changing.,jeremypw,2024-08-10T14:56:35Z,2024-08-20T19:54:58Z,6,closed,2024-08-20T19:54:59Z,0,0.9832864999771118
2059739897,788,Rework control shift press handling - Gtk4 prep,jeremypw,2024-09-08T14:06:23Z,,2,closed,2024-09-12T10:08:55Z,0,0.9779084324836731
2047807880,777,Correctly open uris containing spaces,jeremypw,2024-08-31T17:20:01Z,2024-11-04T15:25:32Z,3,closed,2024-11-04T15:25:32Z,0,0.9865372180938721
121484474,95,Fix #88 & #94 - Disconnect signals when tab closed; reconnect on restoring,jeremypw,2017-05-19T11:54:55Z,,3,closed,2017-07-29T22:25:43Z,0,0.9882985353469849
184846888,234,Do not restore tabs when opened with commandline -w parameter,jeremypw,2018-04-29T18:11:44Z,,6,closed,2018-06-10T18:22:24Z,0,0.9665138125419617
235303947,333,Add moving current tab shortcuts,Mohelm97,2018-12-03T01:34:32Z,,6,closed,2019-02-16T22:29:35Z,0,0.9880924820899963
301862520,391,Use Solarized Dark for dark UI,cassidyjames,2019-07-28T21:48:46Z,,6,closed,2019-09-11T19:58:42Z,0,0.9852944612503052
365763063,468,Ctrl+Click to open URLs,eGust,2020-01-22T09:59:59Z,,2,closed,2022-02-18T11:34:39Z,0,0.9840888977050781
476776894,537,Only open `with_directory` mode when -w arg is not null,rafaelcorsi,2020-09-01T03:07:49Z,,4,closed,2021-05-14T17:14:02Z,0,0.9875001311302185
602418698,571,Preliminary Flatpak manifest,elsiehupp,2021-03-29T05:04:28Z,,6,closed,2021-10-14T11:20:49Z,0,0.9867770075798035
1025862639,680,Fix foreground process shortcuts,jeremypw,2022-08-14T18:30:51Z,,5,closed,2024-07-17T18:08:28Z,0,0.9878344535827637
1627175554,751,TerminalWidget: Port Context Menu to GLib.MenuModel and Gtk.PopoverMenu,Marukesu,2023-12-03T15:31:11Z,,6,closed,2024-08-27T21:29:33Z,0,0.9867599010467529
2056438155,785,SettingsPopover: use provider_for_screen for theme buttons,danirabbit,2024-09-05T20:39:52Z,2024-09-08T09:38:38Z,1,closed,2024-09-08T09:38:38Z,0,0.9873977899551392
125845211,105,Fix #98 - Pass F keys to TerminalWidget first.,jeremypw,2017-06-15T15:12:08Z,,5,closed,2017-07-12T16:36:54Z,0,0.9881567358970642
160637695,189,Don't restore tabs in a new window,Thalexander,2018-01-01T05:53:24Z,2018-01-10T11:16:41Z,4,closed,2018-01-10T11:16:41Z,0,0.6820964813232422
134485166,129,Rewrite Unsafe Paste Dialog as Gtk.Dialog,danirabbit,2017-08-07T17:13:16Z,2017-08-08T20:22:49Z,3,closed,2017-08-08T20:22:49Z,0,0.9117627739906311
147917969,157,Port accelerators over to GLib.action,danirabbit,2017-10-21T00:14:25Z,2017-11-02T10:10:13Z,2,closed,2017-11-02T10:10:13Z,0,0.9803533554077148
196788980,275,Fix API break with Vte.feed_child,danirabbit,2018-06-22T16:40:13Z,2018-06-22T21:43:39Z,0,closed,2018-06-22T21:43:39Z,0,0.9791273474693298
350244251,432,MainWindow: Natural Copy/Paste in menu,cassidyjames,2019-12-06T23:57:45Z,2019-12-10T20:57:43Z,2,closed,2019-12-10T20:57:44Z,0,0.9876874089241028
359733479,447,-n option to open a new window instead of a new tab,robn,2020-01-06T22:04:57Z,2020-01-08T16:32:46Z,4,closed,2020-01-08T16:32:46Z,0,0.9345561861991882
353014645,435,Ctrl scroll zoom,jeremypw,2019-12-13T18:41:17Z,2019-12-14T17:39:25Z,2,closed,2019-12-14T17:39:25Z,0,0.9822263717651367
521023566,547,MainWindow: Use the Gtk.EventControllerKey controller to handle the key events,tintou,2020-11-14T15:50:32Z,,4,closed,2020-11-14T18:25:48Z,0,0.987589955329895
536358050,552,Danrabbit/custom colors,danirabbit,2020-12-11T00:17:58Z,,5,closed,2022-07-06T18:06:18Z,0,0.9817137122154236
647835950,580,Add accellabel to reload menuitem,felix-andreas,2021-05-19T16:18:01Z,2021-07-15T18:12:34Z,4,closed,2021-07-15T18:12:34Z,0,0.9880843758583069
658388275,589,Fix regression of #585,felix-andreas,2021-05-31T15:20:16Z,2021-05-31T15:52:45Z,4,closed,2021-05-31T15:52:45Z,0,0.9882651567459106
1567825043,740,Expose audible-bell setting in Settings Menu,jeremypw,2023-10-21T17:11:58Z,2023-10-26T18:17:47Z,1,closed,2023-10-26T18:17:47Z,0,0.9879280924797058
162207918,193,Remove invasive CMake variables,danirabbit,2018-01-10T19:20:25Z,,3,closed,2018-03-12T00:32:07Z,0,0.9845097661018372
164129568,200,Allow not ensuring tab existence for new window with coord,Thalexander,2018-01-20T14:23:02Z,2018-01-20T15:35:01Z,0,closed,2018-01-20T15:35:01Z,0,0.9746738076210022
164416871,204,Grab focus to terminal widget when restoring,Thalexander,2018-01-22T21:08:22Z,2018-01-25T17:33:50Z,2,closed,2018-01-25T17:33:50Z,0,0.9824091196060181
135266033,136,rewrite SearchToolbar.vala,danirabbit,2017-08-11T04:37:10Z,2017-08-13T15:59:58Z,0,closed,2017-08-13T15:59:58Z,0,0.9840509295463562
143694927,146,Use GLib.Action in place of deprecated Gtk.Action,danirabbit,2017-09-28T16:21:54Z,,0,closed,2017-11-01T21:14:59Z,0,0.9666647911071777
328365815,417,Add 5 new themes and 3 text palette ,redian23,2019-10-15T16:42:14Z,,4,closed,2019-10-21T17:28:20Z,0,0.9766998291015625
315963179,404,Ignore hyperlink clicks just after focus in event.,jeremypw,2019-09-10T12:12:42Z,2019-10-15T23:27:24Z,1,closed,2019-10-15T23:27:24Z,0,0.8354289531707764
328022474,416,Application: Remove new_window_with_coords,danirabbit,2019-10-15T00:27:16Z,2019-11-18T21:23:58Z,0,closed,2019-11-18T21:23:58Z,0,0.988063395023346
359347934,446,-n option to open a new window instead of a new tab,robn,2020-01-05T23:36:14Z,,3,closed,2020-01-06T21:58:20Z,0,0.9345560669898987
359860531,448,Application: process help options immediately,robn,2020-01-07T07:24:17Z,,4,closed,2020-09-22T14:23:04Z,0,0.9827589392662048
415616260,512,Validate colors restored from settings; correct and replace as required.,jeremypw,2020-05-09T18:57:32Z,2020-05-14T17:26:07Z,0,closed,2020-05-14T17:26:07Z,0,0.986255943775177
514952439,546,MainWindow: Add “follow system style” toggle,cassidyjames,2020-11-03T19:39:37Z,,4,closed,2022-07-06T18:06:43Z,0,0.9834560751914978
