id,number,title,user,created_at,merged_at,comments,state,closed_at,distilbert_sentiment_label,distilbert_confidence
750114181,10372,Adapt Cinnamon to Mutter 3.36.9 rebase,clefebvre,2021-10-05T17:49:24Z,2022-06-09T00:34:10Z,22,closed,2022-06-09T00:34:10Z,0,0.9879533052444458
4643882,1800,[WIP] Breadcrumbs for cinnamon-settings,Lusito,2013-03-15T18:11:19Z,,20,closed,2013-04-10T13:33:40Z,0,0.9263038635253906
117867329,6486,main.js: improve logging of GLib.Errors and objects ,itzexor,2017-04-27T06:23:47Z,2017-05-04T14:25:58Z,19,closed,2017-05-04T14:25:58Z,0,0.9855722784996033
176054357,7376,sound@cinnamon.org applet - Solves issue #7375,claudiux,2018-03-19T23:42:23Z,2018-04-20T15:29:18Z,14,closed,2018-04-20T15:29:18Z,0,0.9311417937278748
183105193,7486,Unified network change PRs with additional debian/ fix,Fantu,2018-04-20T16:00:52Z,,11,closed,2018-05-07T10:42:35Z,0,0.9866852760314941
220902464,7916,Improve workspace switching performance,jaszhix,2018-10-06T18:14:05Z,,20,closed,2018-11-03T15:44:23Z,0,0.9666106700897217
321490666,8873,option to restart without user extensions,norbusan,2019-09-26T00:41:05Z,2019-10-28T10:37:07Z,12,closed,2019-10-28T10:37:07Z,0,0.9846492409706116
1086799848,11228,"Add ""Notifications disabled"" icon clue to Inhibit Applet",BrunoNZ,2022-10-14T00:57:03Z,,19,closed,2024-04-05T14:45:33Z,0,0.9785675406455994
1679553,843,Notifications applet to tie in to the Message tray.,mtwebster,2012-06-29T01:15:55Z,2012-07-17T12:52:08Z,18,closed,2012-07-17T12:52:08Z,0,0.9872565269470215
38134838,4338,WIP · 2.8 · Automatically reload xlets when updating,pixunil,2015-06-19T18:31:25Z,,19,closed,2015-08-21T10:08:53Z,0,0.9592307209968567
91112825,5859,[menu-applet & panel-launchers] added new mouse cursors while draggin…,NikoKrause,2016-10-27T00:17:02Z,2017-05-04T14:32:23Z,19,closed,2017-05-04T14:32:23Z,0,0.9835631847381592
1980329,1003,"Refactor Panel, Layout, Expo and Scale to handle various panel configurations",autarkper,2012-08-06T11:42:57Z,,18,closed,2012-09-05T15:54:49Z,0,0.9836764931678772
3378400,1504,Panel rework with the aim of supporting more panel layouts,autarkper,2012-12-14T20:50:32Z,,18,closed,2013-01-09T07:09:07Z,0,0.9729843735694885
172741421,7325,Fix bad allocation of panels with borders,germanfr,2018-03-04T21:09:46Z,2018-03-16T10:04:08Z,18,closed,2018-03-16T10:04:08Z,-1,0.9416727423667908
1350082877,11665,Make menu applet resizable with mouse,fredcw,2023-05-15T04:18:41Z,,18,closed,2023-06-06T17:19:23Z,0,0.9874815940856934
2275002,1086,"[1.6?] Refactor Panel, Layout, Expo and Scale to handle various panel configurations, second attempt",autarkper,2012-09-07T09:06:11Z,2012-09-09T10:28:55Z,17,closed,2012-09-09T10:28:55Z,0,0.9837931990623474
1745401,892,ALT-Tab enhancement: outline and live preview of selected window,autarkper,2012-07-09T12:31:29Z,2012-07-17T10:38:51Z,17,closed,2012-07-17T10:38:51Z,0,0.9819591641426086
347249917,8988,placesManager.js: Management and notifications improvements - Solves #5377,claudiux,2019-11-30T18:49:28Z,2020-01-20T01:03:48Z,13,closed,2020-01-20T01:03:48Z,0,0.9813536405563354
753559705,10377,Add missing Build-Depends,kelebek333,2021-10-07T21:51:08Z,,17,closed,2021-10-08T15:28:26Z,0,0.9741668105125427
2720517,1293,Added mouse button modifier to Cinnamon window settings (makes it easier to properly use Blender). Added option to add the menu icon to the title bar.,rayza,2012-10-21T11:03:16Z,,16,closed,2012-12-16T23:55:09Z,0,0.9780730605125427
4073643,1701,Use the notification system to bring attention to attention-seeking windows,autarkper,2013-02-10T09:55:24Z,,16,closed,2013-02-25T12:16:02Z,0,0.9805182218551636
581392738,9957,Cinnamon-settings spices: allow installing 3rd party spice from zip file,collinss,2021-02-27T19:51:30Z,,16,closed,2021-04-16T10:22:08Z,0,0.9800405502319336
795377011,10499,Add Child and Elder type of user groups,KAMI911,2021-12-05T21:34:57Z,,16,closed,2022-06-10T13:50:08Z,0,0.9836814403533936
4182760,1719,Menu Overhaul [clean recommit],Lusito,2013-02-17T17:32:36Z,,15,closed,2013-04-12T19:47:57Z,0,0.9845112562179565
1738868,886,Allow disabling notifications,dalcde,2012-07-07T09:25:15Z,2012-07-19T13:17:55Z,15,closed,2012-07-19T13:17:55Z,0,0.9837353229522705
2497218,1232,[1.8] Window list applet notification improvements,mtwebster,2012-10-01T02:36:07Z,,13,closed,2012-11-19T12:25:45Z,0,0.9851623177528381
3742760,1620,Start porting cinnamon to use gdbus,leigh123linux,2013-01-18T17:53:37Z,,15,closed,2013-04-17T10:04:09Z,0,0.9889150261878967
3952486,1655,Applets camelcase,Cobinja,2013-02-01T19:12:17Z,,15,closed,2013-02-18T14:27:00Z,0,0.9838986992835999
131166894,6708,ui/modalDialog: Show the version when time stamps are present,jaszhix,2017-07-18T19:23:58Z,,15,closed,2017-08-17T07:48:52Z,0,0.9869334697723389
103606360,6226,[WIP] Improve the look of xlet settings,Cobinja,2017-01-28T09:28:45Z,,15,closed,2017-04-10T11:26:50Z,0,0.9799070358276367
229717377,8008,gwl: Simplify thumbnail layout,germanfr,2018-11-09T14:51:44Z,,15,closed,2018-11-13T19:52:56Z,0,0.9839602112770081
366249650,9133,"Add `Activate, then cycle` to grouped window list",Epskampie,2020-01-23T08:55:40Z,2020-04-20T17:21:10Z,15,closed,2020-04-20T17:21:10Z,0,0.9876598715782166
479552416,9559,[FEAUTURE] [BETTER THEMING] add applet uuid formatted as style class name,bomdia,2020-09-04T10:28:08Z,2020-10-02T14:46:15Z,9,closed,2020-10-02T14:46:15Z,0,0.9865591526031494
1269478655,11548,cs_themes: Add a simplified UI,clefebvre,2023-03-09T11:55:52Z,2023-03-20T11:05:09Z,15,closed,2023-03-20T11:05:09Z,0,0.9854034185409546
1575274596,11905,[network@cinnamon.org] - Try to fix #10225,claudiux,2023-10-26T17:28:58Z,2023-12-24T15:07:04Z,15,closed,2023-12-24T15:07:04Z,0,0.9794235825538635
1349865220,11664,cinnamon-settings.py: Additional modules when Mint modules are absent,rcalixte,2023-05-14T18:05:40Z,2024-04-05T18:22:06Z,12,closed,2024-04-05T18:22:06Z,0,0.9834581613540649
28203352,3858,Sound applet,pixunil,2015-01-28T15:45:02Z,2015-03-19T17:30:45Z,14,closed,2015-03-19T17:30:45Z,0,0.9820083379745483
36549351,4229,signalManager.js: fix iteration of the object map,collinss,2015-05-29T22:06:33Z,,14,closed,2015-05-30T14:07:26Z,0,0.9882441759109497
151036497,6992,cinnamon-settings: move everything to python 3,collinss,2017-11-07T06:48:23Z,2018-02-19T10:25:01Z,9,closed,2018-02-19T10:25:01Z,0,0.9846108555793762
246014237,8314,Menu applet: Various improvements,itzexor,2019-01-19T01:17:01Z,2019-03-11T11:33:27Z,7,closed,2019-03-11T11:33:27Z,0,0.9819451570510864
1252471713,11530,workspace switcher: Add option to display windows icons,anaximeno,2023-02-24T01:25:35Z,,14,closed,2024-05-18T18:24:11Z,0,0.9848994016647339
4919445,1831,Further work on desklets (3),dalcde,2013-04-01T23:27:32Z,2013-04-22T10:20:25Z,13,closed,2013-04-22T10:20:25Z,0,0.9806621074676514
2639432,1273,[1.6] Add autostart files for gnome-screensaver,leigh123linux,2012-10-13T16:56:29Z,,13,closed,2012-11-13T12:44:08Z,0,0.9836726784706116
28487133,3877,Bug fixes and improvements for multiple battery laptops,michaeldjcox,2015-02-02T17:39:40Z,,13,closed,2015-04-28T12:10:12Z,-1,0.6147578358650208
90498452,5829,[Hot Corners] Added hover delay functionality.,Odyseus,2016-10-22T22:58:21Z,2016-10-26T09:35:16Z,13,closed,2016-10-26T09:35:16Z,0,0.9855093359947205
136655069,6821,A Logo in System Info that goes on top of the System Info Text,dominichayesferen,2017-08-20T19:25:04Z,,13,closed,2017-10-13T10:20:29Z,0,0.9855782389640808
130240388,6694,Make touchpad settings compatible with libinput,AlbertJP,2017-07-12T21:25:33Z,2017-10-04T14:28:33Z,13,closed,2017-10-04T14:28:33Z,0,0.9828158020973206
162173450,7187,sound@cinnamon.org: Volume control up to 150% of nominal volume. ,claudiux,2018-01-10T16:44:10Z,,13,closed,2018-01-30T15:59:02Z,0,0.9611403346061707
166930423,7252,Don't clear notifications when an app becomes focused,tanderson-google,2018-02-03T00:00:11Z,2018-03-14T13:48:05Z,13,closed,2018-03-14T13:48:06Z,0,0.9543560147285461
177257785,7395,Menu applet: autoselect exact matches,Tak,2018-03-24T20:41:06Z,2018-10-16T12:25:57Z,8,closed,2018-10-16T12:25:57Z,0,0.9880571365356445
233092655,8057,gwl: Improve thumbnail menu input and button label handling,jaszhix,2018-11-23T01:41:45Z,2018-11-27T15:10:45Z,13,closed,2018-11-27T15:10:45Z,0,0.9657824635505676
229629534,8004,IndicatorManager: Clean up,jaszhix,2018-11-09T09:10:25Z,2019-01-16T10:58:49Z,13,closed,2019-01-16T10:58:49Z,0,0.9772287607192993
241485816,8230,Replace allocation signals with callbacks,jaszhix,2018-12-30T11:01:33Z,,13,closed,2019-06-10T15:32:07Z,0,0.9789583683013916
302762341,8746,Update Spices.py - Bypass all caches downloading json and zip files,claudiux,2019-07-31T02:29:57Z,,13,closed,2019-08-19T13:45:19Z,0,0.9891167283058167
579402729,9954,Add additional information to the sound@cinnamon.org applet tooltip,sphh,2021-02-24T15:44:07Z,2021-04-30T13:14:02Z,13,closed,2021-04-30T13:14:02Z,0,0.9835297465324402
614578723,10043,Stop using GTimeVal/g_get_current_time,ItzSwirlz,2021-04-13T15:55:25Z,2021-10-29T15:22:12Z,6,closed,2021-10-29T15:22:12Z,0,0.9452483057975769
1751474351,12100,Add theme config gui for configurable themes,fredcw,2024-03-01T11:01:19Z,,13,closed,2024-04-02T18:52:23Z,0,0.9834604859352112
5652526,2006,[Design] Lock desklets,nkoep,2013-05-10T21:02:58Z,,12,closed,2015-05-04T09:30:47Z,0,0.9887233972549438
7369420,2320,[2.2] Add search web capabilities to menu applet,dalcde,2013-08-03T11:03:15Z,,12,closed,2014-03-24T00:52:44Z,0,0.9813868403434753
11120913,2779,"Use button press instead of release events to activate applet, desklet, panel popups",mtwebster,2013-12-27T22:48:30Z,2014-01-22T14:16:30Z,12,closed,2014-01-22T14:16:30Z,0,0.9866711497306824
11020779,2765,window list applet: Add binding to adjust window opacity.,mdcb,2013-12-20T18:41:41Z,,12,closed,2014-03-23T16:14:52Z,0,0.988526463508606
1290608,673,Fixed power applet not updating ( issue #611 ),tesfabpel,2012-05-04T17:59:53Z,,12,closed,2012-05-08T18:18:15Z,0,0.9808238744735718
2413217,1173,make GSettingsSpinButton aware of ranges defined in the schema,Cobinja,2012-09-21T14:06:37Z,2013-01-30T15:09:48Z,12,closed,2013-01-30T15:09:48Z,0,0.9869569540023804
3964446,1664,Cleanup debian packaging,nbourdau,2013-02-03T13:31:20Z,2013-04-21T18:32:47Z,12,closed,2013-04-21T18:32:47Z,0,0.9836011528968811
3198874,1448,speed up menus applet with large num of apps,joequant,2012-12-01T09:45:52Z,,12,closed,2013-02-21T09:59:35Z,0,0.9803035259246826
81255028,5556,sound applet: Add a menu that allows the user to switch between activ…,marcus-lundgren,2016-08-14T21:29:33Z,2016-10-26T10:08:05Z,12,closed,2016-10-26T10:08:05Z,0,0.9843149781227112
93439874,5942,[applet.js] Re added ability to display a separator on applets context menus.,Odyseus,2016-11-12T14:03:13Z,2016-11-22T11:37:15Z,12,closed,2016-11-22T11:37:15Z,0,0.9868972897529602
