id,pr_number,user,submitted_at,state,body,distilbert_sentiment_label,distilbert_confidence
761692572,9166,yoav-steinberg,2021-09-23T10:10:07Z,COMMENTED,"i think there's an issue with the replication backlog being larger than the (slave) client output buffer limit. in such a case: - if we disconnect a slave because of reaching obuf limit we don't gain anything, since we still keep all the memory for the backlog. - once that slave psyncs we'll set its obuf to a value which is larger than its max allowed obuf (instead of refusing the psync), and then disconnect it for reaching its obuf limit. this might continue until the backlog buf is out of the psync range. if this is the case, we need to fix `checkclientoutputbufferlimits()` somehow so if we're checking for a slave then the limit will be `max(slave-limit, repl-backlog-limit)`. another related issue is that if trimming of the replication buffer is done in the background and not immediately then there might be a case where a slave is disconnected because of obuf limit and then tries a psync and instead of failing (because we freed the repl buf) we still have it and we succeed the psync only to fail again on an obuf limit. makes sense? is this relevant?",0,0.9715163111686707
769547441,9166,madolson,2021-10-03T05:41:00Z,COMMENTED,"just posting that i conceptually agree with the approach, i won't get a chance to review it but don't want that to block merging this.",0,0.8745026588439941
787507256,9166,yossigo,2021-10-24T12:47:27Z,COMMENTED,"not a full detailed code review, but lgtm (but i did mark a few typos).",0,0.9875087141990662
1290562929,10517,oranagra,2023-02-09T07:58:07Z,COMMENTED,i skimmed though the changes in the general infra (skipping cluster.c and the tests). it'll need to be reevaluated after rebase (hoping some of the changes will now be unnecessary),0,0.9863800406455994
993988354,10517,madolson,2023-02-09T23:20:31Z,COMMENTED,"partial review for today. left some high level comments, and some minor things. i'm still inclined to try to harden the slot migration reliability.",0,0.6655243635177612
1296509871,10517,madolson,2023-02-13T22:42:13Z,COMMENTED,"had a chance to basically read through everything now. generally in favor of a lot of the cleanup that was done. we need to validate the behavior after failures when running redis-cli, since i think that is most of the users will be doing when they hit these failures. my biggest concern is that there are now two competing sources of truth of slot ownership, one driven out of the primaries through the clusterbus and one through the replication stream. i'm thinking that maybe we should trend towards a design where nodes within a shard learn their slot state from replication, and learn about other shards through gossip. i think you sort of implement a lot of this, but maybe it's just a mental model i need to wrap my head around.",0,0.5532822608947754
1296894296,10517,PingXie,2023-02-14T08:27:10Z,COMMENTED,"thanks again for the review, . i haven't fully addressed all the feedback but sending out a partial response for now. will continue tomorrow.",1,0.9452769756317139
1301017680,10517,oranagra,2023-02-16T09:16:47Z,COMMENTED,gave it another quick look after rebase. again only looked at general redis infra and skipped clueter.c and the tests.,0,0.9799066185951233
1386954738,10517,oranagra,2023-04-16T13:58:33Z,COMMENTED,doesn't the new approach require some changes in redis-cli?,0,0.9851118922233582
1397619682,10517,zuiderkwast,2023-04-24T11:41:06Z,COMMENTED,logic seems fine to me. mainly some comments on code comments. seems we're almost there. i'd still very much like to see this in 7.2 if possible.,0,0.6589188575744629
1399381451,10517,zuiderkwast,2023-04-25T14:46:55Z,COMMENTED,i'm happy now. just a few nits and some question.,1,0.9695790410041809
1496196081,10517,madolson,2023-06-24T00:40:22Z,COMMENTED,this all looks mostly correct. big open question for me is still the thinking around replicating open slots as a burst of commands after the full sync.,0,0.9456580281257629
1502077508,10517,madolson,2023-06-28T01:13:16Z,APPROVED,everything looks ok to me.,0,0.9086155891418457
1951329514,13157,mochaaP,2024-03-21T09:07:24Z,COMMENTED,the bsd license header should be reserved if not all contributors signed on the license change.,0,0.9874601364135742
741513212,9320,yossigo,2021-08-30T11:11:49Z,COMMENTED,"i've started reviewing the code and made a few comments. my main input is we need to break down this pr into several phases to make it easier to handle. i believe the first phase should be about connection api change/cleanup only - fully encapsulate `connectiontype`, only use generic `conncreate`, `connaccept`, etc. leave everything in `connection.c` to avoid big diffs due to code reorganization at this point. at this point i'd also want to be sure we don't introduce any unexpected performance regressions. the next stages would be -- * add `tls-module-path` and the ability to *optionally* build tls support separately (i.e. `build_tls=yes|no|ext`). maybe at this point already consider a more generic `load-extension` mechanism (the term ""module"" is used for redis modules, we don't want to confuse the two). * consider if/how additional arbitrary connection types can be supported. * finalize code reorganization. do you have any other/additional thoughts?",0,0.8665514588356018
1003594233,9320,oranagra,2022-06-13T12:25:05Z,COMMENTED,"thank you for your patience, sorry it takes so long. i wasn't part of the loop earlier and my review now is just through the peephole of the github diff, so i might be off or missing things. i did review the commits in the pr one by one, and the refactoring work you did seem pretty solid (gave a few minor comments). i also looked at a few commits at the top of [a link] to see how you took it further and how rdma and possibly other mediums can be integrated with minimal or no changes to redis, hoping for redis to be flexible enough to support various nuances and oddities each one brings. i do remember you mentioned something about rdma not being able to deliver a writable event, and i assume we might need to pull portions of ae.c into this extensions mechanism. a few random notes about changes i see in the commits of that other branch: refactory related: * i don't think it's appropriate clientaccepthandler (protected mode, error replies, module hooks, freeing clients, server stats) is in connection.c (should somehow move back to networking imho) * same for acceptcommonhandler and clusteraccepthandler * i'm unsure about connsocketlistentoport. it seems a good fit for connection.c, but maybe we don't have to move it (unnecessary blamelog and review overhead). general: * maybe instead of ""burning"" the medium specific configs into redis, we should either use the new module api config system (#10285) to configure these. there are two ways we can do that: one is that these extensions can be both an extension, but also a module, and use the module api to register configs. the other is that maybe we'll extract the mechanism that allows modules to register configs (which are applied after config file parsing instead of during), in a way that the extensions will be able to use them too. * maybe instead of the several hard coded `if`s in redis that init and setup (listen) the extensions, we can have a loop that handles all the loaded extensions, in which case instead of hard coded indexes to the connection type array, they'll be dynamic. i.e. each entry in the array has a pointer to the callback struct, but we don't know which index has which type (socket and tls may be an exception since we due to compatibility of previous state, we may have to refer to them by index).",-1,0.7946112751960754
1023282021,9320,oranagra,2022-06-29T14:14:10Z,COMMENTED,"most changes lgtm. thanks. i see we can now pass arguments to the extension at load time, which is nice (p.s. i think you better re-add the section in redis.conf), so the need for an api to register config set/get interaction and runtime configs is arguably reduced (we should still do that some day later though imho).",1,0.9562369585037231
1028100153,9320,oranagra,2022-07-05T07:08:55Z,COMMENTED,"looking at the last commit, i have mixed feelings. trying to conclude if all of these (config, cert, ctx, client ctx) are always gonna be tls specific. i guess it's almost certainly right about all except config. regarding the config, what sets tls different than unix and socket is that it has extra configs in addition to `bind` and `port`, which may also be true for other future extensions. however, tls has native redis configs, and other extensions are likely to use the module configuration infrastructure with it's apply callback.",-1,0.9717831611633301
1033600322,9320,oranagra,2022-07-10T15:27:31Z,COMMENTED,"sorry for not replying sooner. we're trying to decide on the next steps (both the last commit, but also about adding a way to register configs). i opened an issue to discuss that, #10959. let's proceed here once it's decided there.",-1,0.9895479679107666
1055594595,9320,oranagra,2022-08-02T17:29:29Z,COMMENTED,"it's not that the sentinel timer is called before the listeners are initialized, it's that `tlsinit` used to be outside the `if (!server.sentinel_mode)`..`else` block, and now `initlisteners` is inside (only executed for redis server case, and never for the sentinel case. in fact, in order to support tls as a loadable extension for sentinel, we now have to support modules in sentinel too, so we need to move the whole next block to before that `if`: [code block] the only other alternative is to decide we don't support loadable extensions for sentinel, just built in ones. your opinion?",0,0.9801095724105835
1068579421,9320,madolson,2022-08-10T18:24:52Z,COMMENTED,it's a lot more straightforward than i was expecting. just some minor comments. directionally it all seems good!,1,0.9826323986053467
1072658969,9320,yossigo,2022-08-15T13:38:50Z,COMMENTED,"this looks very good! i've added a few small comments/nit picks. other than that, i think this work is ready to be merged to unstable.",1,0.9910140633583069
830663847,9934,moticless,2021-12-13T20:13:01Z,COMMENTED,great initiative :),1,0.9894124865531921
870595504,9934,oranagra,2022-02-02T16:12:36Z,COMMENTED,"sorry it took me so much time the conversation was too long for me to read, and the top comment is well.... missing!. so i went in to read the code hiding / ignoring the current comments (made the code hard to read). aside from responding to my comments, please also update the top comment, mark any resolved threads as resolved, and please `@` mention me again in the pending threads, trying to sum up the pending decision in case the thread is really long. thank you.",-1,0.981806755065918
871787586,9934,oranagra,2022-02-03T12:43:44Z,APPROVED,"the code lgtm, we need to conclude the open discussion and re-run some benchmarks.",0,0.9853460788726807
884404722,9934,moticless,2022-02-16T11:37:31Z,APPROVED,thank you,1,0.7400884628295898
699918485,9202,zuiderkwast,2021-07-06T12:56:50Z,COMMENTED,"interesting. i didn't look very carefully but i have two comments: * documentation in redis is in the `.c` files, not in the `.h` files. * hiredis already contains a reply parser. it's a simple protocol, so maybe there is not problem to have one more parser, but it can be considered if we want to improve/refactor/export the one in hiredis instead.",0,0.535196840763092
705039684,9202,oranagra,2021-07-13T10:57:13Z,COMMENTED,"btw, did you add some loop in the test that runs the resp3 module tests in resp2 mode?",0,0.9899545907974243
707272942,9202,zuiderkwast,2021-07-15T12:11:24Z,COMMENTED,"i'm on vacation, so i don't have time to review. i trust you guys. :-)",1,0.990994393825531
707300678,9202,itamarhaber,2021-07-15T19:17:46Z,COMMENTED,"not a real cr, but rather a cr (comments style/syntax/typo review) :)",1,0.5692901015281677
705673457,9202,madolson,2021-07-15T21:53:52Z,COMMENTED,"i doubt i'm going to get much time to dive into this, but the high level apis look good to me. the only thing that crossed my mind is that the reply_parser seems like it could be re-used much more broadly.",1,0.633029580116272
720659419,9202,madolson,2021-08-02T23:19:36Z,DISMISSED,api looks good to me.,1,0.8686166405677795
841864892,9974,yossigo,2021-12-30T17:35:18Z,COMMENTED,looks good to me. did not do a very deep code review but i did play with that bit and it's cool. do you want to update the top comment with everything you have in mind that's still pending? i imagine there's a long tail and maybe we can parallelize this work somehow.,1,0.9888144135475159
851734298,9974,oranagra,2022-01-13T17:20:56Z,COMMENTED,"only looked at the narrow diff of the last two commits, so might have comments that are out of context or may be missing something. didn't review the tests.",0,0.8166549801826477
853649509,9974,oranagra,2022-01-16T09:33:38Z,COMMENTED,minor comments on last commit,0,0.9683102369308472
858672244,9974,yossigo,2022-01-20T18:48:14Z,APPROVED,"no cr, but played a bit with the latest version - lgtm!",0,0.6970400214195251
934120409,10273,oranagra,2022-04-06T20:47:37Z,COMMENTED,"lgtm. please add a better top comment before we call others to take a look. it should include some description of the purpose and design / decisions we already took. you can maybe copy some from this [a link]. also, in order to better judge this, it would be nice to look at what the user facing documentation is gonna look like, but maybe a detailed top comment can fill that place for now. please also add some todo list which states the status of the task and the remaining issues (like completing the data for all commands, providing module api, and writing docs.)",0,0.8978287577629089
1236083950,10273,oranagra,2023-01-04T17:18:30Z,COMMENTED,i expected this review to take longer :stuck_out_tongue:,-1,0.9866293668746948
735736405,9406,oranagra,2021-08-23T06:22:04Z,COMMENTED,"only after reviewing, i realized that this completely misses the request of being able to access the value from that notification callback. for that to work, the callback needs to be made in dbsyncdelete and dbasyncdelete before the call for dictunlink. but on the other hand, we can't afford to do that if the key doesn't exist, so it seems we'll have to add an additional `dictfind` that's only used if there's some module subscribed to that event. also, it's probably a good idea to add a test that shows that's working (rm_openkey getting the value)",0,0.7863687872886658
