id,pr_number,user,created_at,body,deberta_sentiment_label,deberta_confidence
627762185,835,Be-ing,2021-05-06T21:01:37Z,"this url does not currently show a privacy policy. that should be online *before* merging this. moreover, a wall of legalese is not really sufficient for informed consent. there should be concise summaries of what information is being collected and why directly in the gui, not only on a webpage external to the application.",0,0.9745727777481079
627763498,835,Be-ing,2021-05-06T21:04:02Z,"be more specific [code block] what is ""etc""? be specific. list *all* the information that is collected.",0,0.9923011064529419
627764300,835,nemobis,2021-05-06T21:05:24Z,"""anonymous"" is unlikely to be correct. audacity cannot guarantee that google or yandex won't be able to link the user's ip address to their identity, so you'd better avoid making promises which might be seen as lies.",0,0.8748981952667236
627767257,835,nemobis,2021-05-06T21:11:00Z,"indeed. the privacy policy will probably need, among other things, to list yandex and google as sub-processors, state that the user's personal data will be sent outside the eu, and probably offer a dpo contact, in addition to the usual things. you can find instructions at [a link] [a link] spoiler: it's going to be practically impossible to respect gdpr and schrems ii if you use google.",0,0.944599449634552
627780325,835,tastytea,2021-05-06T21:35:31Z,"also, if the uuid is saved it is at best *pseudo*nymous.",0,0.919075071811676
627844475,835,xTibor,2021-05-07T00:20:11Z,"this seems to be a downscaled version of apple's ""chart with upwards trend (u+1f4c8)"" emoji according to emojipedia. i'm not a lawyer but i'm fairly sure you're not supposed to redistribute it under gpl.",0,0.9642848372459412
627870880,835,gohanko,2021-05-07T01:50:52Z,"however, if google or yandex says it's anonymous then the blame shifts to these corporations in case it turns out otherwise, which in this case saying that it's ""anonymous"" is correct.",0,0.9457266926765442
627903275,835,fangfufu,2021-05-07T03:41:50Z,"surely you need to include the privacy policy in the distributed software, rather than asking the user to view it? surely when i download a copy of audacity, i didn't agree to a copy of privacy policy that you can update at any time.",0,0.9699850082397461
627993755,835,fungiboletus,2021-05-07T07:36:22Z,i'm afraid you cannot claim anonymous tracking and do that in the same pull request.,-1,0.9150936603546143
627994491,835,PowerMan2206,2021-05-07T07:37:38Z,can someone translate what this does to english?,0,0.9927492141723633
627995654,835,Be-ing,2021-05-07T07:39:40Z,this is saving some sort of unique identifier of the user.,0,0.9932845830917358
627995927,835,ccoenen,2021-05-07T07:40:13Z,"even if this was removed, google could easily de-pseudonymize your ip. so anyone claiming ""it's anonymous"" just shows that they don't know what they are talking about or are intentionally deceiving you.",0,0.7446209788322449
627996939,835,y0tka,2021-05-07T07:41:57Z,google and yandex also track ip addresses on their side.,0,0.9923744797706604
628005925,835,dvzrv,2021-05-07T07:56:12Z,does this mean you will now create a release of audacity whenever [a link]? have you considered the security implications that you open the door for in this scenario?,0,0.9902252554893494
628006320,835,Be-ing,2021-05-07T07:56:50Z,vendoring curl?! of all dependencies? :scream:,-1,0.9189454317092896
628008821,835,dvzrv,2021-05-07T08:00:59Z,"this will not work on some linux distributions as it downloads sources during build (build systems do not allow internet connection during build). apart from that, this suffers from the [a link]: including custom sources where in reality you should build against a system provided version of the library",0,0.9564701914787292
628068662,835,IGBC,2021-05-07T09:34:07Z,"there is no mention here (as in the pr) to sqlite database corruption. as i mention in a comment these databases are peoples save files it. needs to be explicitly noted here that information about project files is collected. (or just scrap this whole pr, which is the better move)",0,0.9893876314163208
628076637,835,petterroea,2021-05-07T09:46:58Z,"this conveniently hides that the service provider, google analytics, can be assumed to collect ip addresses. this is personally identifiable information under gdpr. you should be clear about the third parties involved in this process.",0,0.9901942610740662
628156527,835,tastytea,2021-05-07T12:05:03Z,that's not how law usually works. and we already *know* that it's not anonymous. google is an advertising company.,0,0.9494178295135498
628295126,835,ri0t,2021-05-07T15:14:38Z,"oh, my. this story gets weirder the deeper one crawls. * some days ago, ""muse group buys audacity"" -> :confused: * a few days - nothing happens -> :cold_sweat: * fefe blogs about this pr -> :scream: * it's about ""embedding"" g**gle -> :angry: * you start digging and find friends already all over it -> :weary: * they dig out stuff like ***this*** -> :rage: :exploding_head: :boom: :meat_on_bone: :fried_shrimp: :bone: i am very, very disappointed, muse group. and sad. very sad, too. ------ in other recognition, thanks for pointing it out! it's pretty telling of the whole thing, i'd say....",-1,0.980618417263031
628398239,835,Be-ing,2021-05-07T17:43:11Z,"to be fair, audacity had a problematic practice of vendoring dependencies long before muse group got invovled.",0,0.7081741690635681
628413918,835,immibis,2021-05-07T18:11:18Z,liblib-foo?,0,0.9783995747566223
628415242,835,immibis,2021-05-07T18:13:45Z,web apis should not require cookies - they are unnecessarily complex. this reeks of bloat.,-1,0.9618383646011353
628419362,835,immibis,2021-05-07T18:21:19Z,i would guess they want to know how many people are using the spectrum feature specifically,0,0.972761869430542
628437539,835,xTibor,2021-05-07T18:55:16Z,this line seems to default the telemetry to be enabled when the config key doesn't exist. not having a config key is not a consent to be tracked.,0,0.9912546873092651
628470707,835,Qix-,2021-05-07T19:52:48Z,"fwiw i'm currently discussing this in the audacity discord with the op. ~~this appears to be a workaround for a ui bug, to be completely fair.~~ [a link] that is where the telemetry is being initialized - you can see it default to `false`. why it's `true` here is unclear and ~~i'm pushing for a proper comment explanation (or even better, a fix) to be added.~~ good catch here though. --- seems to be a copy-and-paste error that was made. it's set to be updated in a later commit, as i understand it.",1,0.9237600564956665
628500849,835,xTibor,2021-05-07T20:34:45Z,"the `wxos_unknown` return value of `getoperatingsystemid()` is not handled. in that case you'll end up here as `unix`, which is not correct.",0,0.9919420480728149
628504922,835,IGBC,2021-05-07T20:40:23Z,yea controversy aside this isn't even a well coded pr,0,0.546347439289093
628774985,835,xTibor,2021-05-08T17:24:00Z,"tabs -> spaces, as per the audacity coding standards docs. also at other places in this file. (please don't start a holy war about which one is better.)",0,0.8053455948829651
628775096,835,polyjitter,2021-05-08T17:25:17Z,"yeah, sure, a holy war about tabs and spaces. let's go with that",-1,0.8843948245048523
628776876,835,collinalexbell,2021-05-08T17:43:02Z,you are giving a review to code that will never reach production.,-1,0.6062036156654358
628777286,835,xTibor,2021-05-08T17:47:24Z,i'm just trying to show how bad quality it is.,-1,0.9568559527397156
628792423,835,xTibor,2021-05-08T20:22:26Z,"this doesn't seem correct. `getarchitecture()` gives you the bit-width of your architecture, not an exact intel instruction set. this will report for example audacity on arm as x86 or x64, giving you bogus telemetry info.",0,0.6570799350738525
628806502,835,BenBE,2021-05-08T23:01:29Z,"if the original curl release is used, why not simply take the one installed on the system?",0,0.9915522336959839
628806749,835,BenBE,2021-05-08T23:03:57Z,"if this is auto-generated, then why not generate it at build-time?",0,0.9888050556182861
628806847,835,BenBE,2021-05-08T23:06:00Z,"why is library example code replicated here, when only the library itself is needed?",0,0.985828161239624
628807072,835,BenBE,2021-05-08T23:08:56Z,those braces should indicate what opening element (namespace) they belong to.,0,0.9920646548271179
628807184,835,BenBE,2021-05-08T23:09:50Z,include lf @ eol. also indicate what those braces refer to syntactically.,0,0.9946693778038025
628807205,835,BenBE,2021-05-08T23:10:16Z,excessive semicolon.,-1,0.5721269249916077
628807269,835,BenBE,2021-05-08T23:10:50Z,lf @ eol.,0,0.9842858910560608
628807296,835,BenBE,2021-05-08T23:11:06Z,lf @ eol.,0,0.9842858910560608
628807304,835,BenBE,2021-05-08T23:11:25Z,lf @ eol.,0,0.9842858910560608
628807398,835,BenBE,2021-05-08T23:12:08Z,lf @ eol.,0,0.9842858910560608
628807428,835,BenBE,2021-05-08T23:12:42Z,lf @ eol.,0,0.9842858910560608
628807450,835,BenBE,2021-05-08T23:13:10Z,lf @ eol.,0,0.9842858910560608
628807489,835,BenBE,2021-05-08T23:13:50Z,lf @ eol. also should include a blank line before the closing braces for the namespaces.,0,0.9902907013893127
628807633,835,BenBE,2021-05-08T23:15:31Z,potential for integer overflow issues.,0,0.9542214870452881
628807643,835,BenBE,2021-05-08T23:15:46Z,lf @ eol.,0,0.9842858910560608
628807769,835,BenBE,2021-05-08T23:16:45Z,why traverse directory paths upwards instead of properly setting up the include path in the cmake configuration?,0,0.9723214507102966
628807781,835,BenBE,2021-05-08T23:17:00Z,indentation,0,0.9911677837371826
628807790,835,BenBE,2021-05-08T23:17:08Z,indentation,0,0.9911677837371826
628807809,835,BenBE,2021-05-08T23:17:25Z,indentation.,0,0.9784886837005615
628807816,835,BenBE,2021-05-08T23:17:34Z,lf @ eol.,0,0.9842858910560608
628807889,835,BenBE,2021-05-08T23:18:26Z,lf @ eol.,0,0.9842858910560608
628807929,835,BenBE,2021-05-08T23:19:09Z,lf @ eol. inconsistent with other files of this library regarding blank line between closing braces of namespaces.,0,0.9810513257980347
628807951,835,BenBE,2021-05-08T23:19:31Z,"lf @ eol. also should include a blank before the closing braces for the namespaces (and when opening them, before defining classes insdie the namespace).",0,0.9880886673927307
628808061,835,BenBE,2021-05-08T23:20:47Z,lf @ eol.,0,0.9842858910560608
628808075,835,BenBE,2021-05-08T23:21:09Z,lf @ eol.,0,0.9842858910560608
628808231,835,BenBE,2021-05-08T23:22:39Z,reinventing the wheel / nih syndrome: [a link],0,0.9899975657463074
628808256,835,BenBE,2021-05-08T23:23:01Z,lf @ eol.,0,0.9842858910560608
628808338,835,BenBE,2021-05-08T23:24:08Z,lf @ eol. also prefer blank lines after opening and before closing brace of namespace ...,0,0.9870960712432861
628808417,835,BenBE,2021-05-08T23:25:21Z,why not use function from curl for this task? smells like nih.,0,0.9896690249443054
628808659,835,BenBE,2021-05-08T23:28:48Z,"shouldn't you lock your internal state before modifying it for actual persistence? looks wrong. also this client id makes telemetry no longer anonymous, but at best pseudonymous. clear objection to this kind of telemetry from my side.",-1,0.9613972306251526
628808801,835,BenBE,2021-05-08T23:30:32Z,unchecked return value ...,0,0.9899564981460571
628809087,835,BenBE,2021-05-08T23:34:00Z,"claiming anonymity and also having some clear interface for user tracking purposes, doesn't go well together. especially when service providers are known to heavily mine data ""entrusted"" to them.",0,0.5743290185928345
628809293,835,BenBE,2021-05-08T23:36:34Z,lf @ eol.,0,0.9842858910560608
628809311,835,BenBE,2021-05-08T23:36:49Z,lf @ eol.,0,0.9842858910560608
628809317,835,BenBE,2021-05-08T23:37:01Z,lf @ eol.,0,0.9842858910560608
628809322,835,BenBE,2021-05-08T23:37:14Z,lf @ eol.,0,0.9842858910560608
628809406,835,BenBE,2021-05-08T23:38:31Z,reaching this comment while reviewing i already need my second hand to count review comments ... in binary ...,0,0.9878306984901428
628809435,835,BenBE,2021-05-08T23:38:51Z,lf @ eol.,0,0.9842858910560608
628809438,835,BenBE,2021-05-08T23:39:02Z,lf @ eol.,0,0.9842858910560608
628809462,835,BenBE,2021-05-08T23:39:18Z,lf @ eol.,0,0.9842858910560608
628809469,835,BenBE,2021-05-08T23:39:31Z,lf @ eol.,0,0.9842858910560608
628809473,835,BenBE,2021-05-08T23:39:40Z,lf @ eol.,0,0.9842858910560608
628809616,835,BenBE,2021-05-08T23:41:35Z,shouldn't this normally be `const std::function & callback`?,0,0.9937852621078491
628809655,835,BenBE,2021-05-08T23:41:49Z,lf @ eol.,0,0.9842858910560608
628809677,835,BenBE,2021-05-08T23:41:59Z,lf @ eol.,0,0.9842858910560608
628809715,835,BenBE,2021-05-08T23:42:25Z,lf @ eol.,0,0.9842858910560608
628809732,835,BenBE,2021-05-08T23:42:33Z,lf @ eol.,0,0.9842858910560608
628809954,835,BenBE,2021-05-08T23:46:04Z,even trying to compile those files in should be subject to conditional compilation. having this code included is an unreasonable liability and a potential attack vector due to its network surface.,0,0.5741066932678223
628809985,835,BenBE,2021-05-08T23:46:40Z,should be optionally included based on actual use of telemetry by this build.,0,0.9946861267089844
628810022,835,BenBE,2021-05-08T23:47:17Z,why is this change needed? what breaks without it and why can't that not be repaired otherwise? is telemetry the only reason to break bc with old macos versions?,0,0.986480176448822
628810319,835,BenBE,2021-05-08T23:50:53Z,is this change actually related to this pr?,0,0.9927563071250916
628810470,835,BenBE,2021-05-08T23:52:45Z,excess ws @ eof.,-1,0.7911842465400696
628810586,835,BenBE,2021-05-08T23:54:36Z,indentation seems off ...,0,0.539924681186676
628810828,835,BenBE,2021-05-08T23:57:59Z,"this should also include information on the exact data collected, reasons for collection. those information should be current with the implementation of the telemetry.",0,0.9946420192718506
628810910,835,BenBE,2021-05-08T23:59:30Z,information about collected data should be specific to the current build. thus it should be available from inside audacity without need for an internet connection.,0,0.9937846660614014
628811007,835,BenBE,2021-05-09T00:00:43Z,"should better read ""user & usage surveillance settings"" ...",0,0.9935559630393982
628811420,835,BenBE,2021-05-09T00:06:39Z,"avoid marketing speak in the wording of that paragraph and be honest. well, maybe could be even more specific, but yeah: you get the gist of it.",0,0.8929206132888794
628811519,835,BenBE,2021-05-09T00:07:55Z,it's not anonymous!,0,0.9853194952011108
628811627,835,BenBE,2021-05-09T00:09:17Z,lf @ eol.,0,0.9842858910560608
628811720,835,BenBE,2021-05-09T00:10:14Z,lf @ eol.,0,0.9842858910560608
628813650,835,SndChaser,2021-05-09T00:36:12Z,this would definitely invalidate the claim that a cmake flag would prevent the telemetry code from being compiled.,0,0.9849374890327454
628816050,835,xTibor,2021-05-09T01:03:56Z,` ` -> ` `. using semicolons after html character entity references are strongly recommended.,0,0.9514625072479248
628818054,835,xTibor,2021-05-09T01:30:15Z,goggle,0,0.9288151264190674
628821083,835,xTibor,2021-05-09T02:10:20Z,"this is not a very thorough uuid verification. the minimum would be to check if the uuid version field is within the currently defined values. (1, 2, 3, 4, 5)",0,0.9660924673080444
628821257,835,aaaaaa123456789,2021-05-09T02:12:10Z,"it's also not correct, as zero bytes are very much allowed in uuids.",0,0.9582745432853699
628821424,835,Pokechu22,2021-05-09T02:14:32Z,"it's using `std::any_of`, not `std::all_of`. since it's using `any_of`, it's just making sure that one of the bytes is not zero, i.e. it's not all zeros.",0,0.9927489161491394
628823333,835,SndChaser,2021-05-09T02:39:53Z,maybe they meant [a link]. ;),1,0.9208743572235107
628877519,835,schmittlauch,2021-05-09T11:37:02Z,"a nixos package maintainer here: side effects like downloading sources during build are problematic indeed for many build systems. i'd kindly ask you to reconsider this, otherwise several distributions need to patch this downstream.",0,0.9384834170341492
628891908,835,Megaf,2021-05-09T13:38:14Z,over 9000!,0,0.8543306589126587
628921058,835,xTibor,2021-05-09T17:40:31Z,leftover commented code that needs to be removed.,0,0.9681652784347534
628923883,835,xTibor,2021-05-09T18:07:53Z,are there any safeguards that `use_uuid_create` and `use_libuuid` are not defined at the same time? both of them seems to work on windows. does this function silently fail if none of these three libs are present?,0,0.9938110709190369
682794994,1384,crsib,2021-08-04T16:55:23Z,i think that this line can safely be removed now!,0,0.8608993887901306
682796436,1384,crsib,2021-08-04T16:57:23Z,"let's add the `cmd_option` for `${_opt}use_libtorch`. there are some examples in the root cmakelists.txt :) i think we should switch it off by default because of how big is libtorch, so it doesn't affect every developer.",1,0.9848677515983582
682797245,1384,crsib,2021-08-04T16:58:31Z,"probably `cmake_dependent_option` is an even better idea, because the feature depends on ${_opt}has_networking",0,0.9893503785133362
682798001,1384,crsib,2021-08-04T16:59:31Z,cmake_dependent_option will simplify this code to just `$ `,0,0.9940820336341858
682801268,1384,crsib,2021-08-04T17:04:05Z,"probably messageboxexception is a better choice for the base here. looks like resample, for example, is called outside try{}catch{} (or i missed something)",0,0.9871446490287781
682801576,1384,crsib,2021-08-04T17:04:36Z,generally it's better to keep implementation in source files :),0,0.9904530048370361
682802318,1384,crsib,2021-08-04T17:05:42Z,the same about the base,0,0.9920263886451721
682804250,1384,crsib,2021-08-04T17:08:06Z,"please use wxfile api, they will handle encoding correctly. this is a major pain point on windows",-1,0.9858747124671936
682805146,1384,crsib,2021-08-04T17:09:22Z,similar as above. you can implement your own writer or even simply serialize to string first,0,0.9939602613449097
682805764,1384,crsib,2021-08-04T17:10:18Z,the same about the base :),0,0.9924523234367371
683677723,1384,hugofloresgarcia,2021-08-05T18:05:27Z,resolved [a link],0,0.9945695996284485
683677771,1384,hugofloresgarcia,2021-08-05T18:05:31Z,resolved [a link],0,0.9945695996284485
683717884,1384,hugofloresgarcia,2021-08-05T19:07:35Z,resolved [a link],0,0.9945695996284485
683717955,1384,hugofloresgarcia,2021-08-05T19:07:41Z,resolved [a link],0,0.9945695996284485
686659439,1384,crsib,2021-08-11T09:27:22Z,"this is fine for now but should be defaulted to off i think. we should figure out the best way to deliver the effect first, as it is huuuuge :)",1,0.9942413568496704
686672894,1384,crsib,2021-08-11T09:45:45Z,"let's add another atomic, that controls thread termination. `detach` should really never be used :-) so it will be like `cancel.store(true); threa.join();`",1,0.9420228600502014
686677310,1384,crsib,2021-08-11T09:51:42Z,this still blocks the ui thread! at least `wxsafeyield` should be used instead.,-1,0.5213087201118469
686685650,1384,crsib,2021-08-11T10:03:19Z,no c-casts please!,-1,0.8280770182609558
686686121,1384,crsib,2021-08-11T10:04:02Z,std::make_unique?,0,0.9940420985221863
686686241,1384,crsib,2021-08-11T10:04:11Z,std::make_unique?,0,0.9940420985221863
686688810,1384,crsib,2021-08-11T10:07:52Z,why do we need shared_ptr?,0,0.991605281829834
686689696,1384,crsib,2021-08-11T10:09:04Z,i would prefer explicit encoding here. lib-strings can help with it :-),0,0.5538215041160583
686690339,1384,crsib,2021-08-11T10:09:59Z,why .c_str?,0,0.9887269735336304
686690540,1384,crsib,2021-08-11T10:10:16Z,why .c_str?,0,0.9887269735336304
686693372,1384,crsib,2021-08-11T10:14:09Z,"in this case, i prefer having a no-throw overload, that provides a default value. like: [code block] also, passing the document as a first argument would allow defaulting the default value!",0,0.962181031703949
686696554,1384,crsib,2021-08-11T10:18:42Z,you can write the lambda inline! [code block],0,0.9597002267837524
686701937,1384,crsib,2021-08-11T10:26:53Z,i would prefer sticking to camelcase,0,0.9738970994949341
686874055,1384,hugofloresgarcia,2021-08-11T14:14:56Z,fixed [a link],0,0.993672251701355
686874142,1384,hugofloresgarcia,2021-08-11T14:15:02Z,fixed [a link],0,0.993672251701355
686874216,1384,hugofloresgarcia,2021-08-11T14:15:06Z,fixed [a link],0,0.993672251701355
686896814,1384,hugofloresgarcia,2021-08-11T14:38:56Z,resolved [a link],0,0.9945695996284485
686958202,1384,hugofloresgarcia,2021-08-11T15:47:45Z,fixed [a link],0,0.993672251701355
686971224,1384,hugofloresgarcia,2021-08-11T16:03:01Z,resolved [a link],0,0.9945695996284485
686980913,1384,hugofloresgarcia,2021-08-11T16:15:23Z,"hmm, i'm not entirely sure what you mean. would you mind clarifying? thanks!",1,0.9726662039756775
686984438,1384,crsib,2021-08-11T16:19:47Z,`audacity::toutf8` from `codeconversions.h`,0,0.9923081398010254
691138871,1384,crsib,2021-08-18T11:14:15Z,static_cast please :),0,0.9904959201812744
691139543,1384,crsib,2021-08-18T11:15:23Z,this can be `retrun mresampler->forward(inputs).totensor();`,0,0.9947178959846497
691140495,1384,crsib,2021-08-18T11:16:55Z,"i think it is worth commenting what is `nogradguard` and why it is needed. also, *camecase* for the variable name please.",0,0.9791389107704163
691140827,1384,crsib,2021-08-18T11:17:21Z,new line before `throw` and `xo`,0,0.9931968450546265
691140929,1384,crsib,2021-08-18T11:17:28Z,new line before `throw`,0,0.993219792842865
691141255,1384,crsib,2021-08-18T11:17:57Z,and let's wrap it in `xo` as it is possibly user visible.,0,0.9954315423965454
691148602,1384,crsib,2021-08-18T11:29:38Z,as with the previous case - let's move everything under the `try`,0,0.9939870834350586
691148869,1384,crsib,2021-08-18T11:30:02Z,let move them to the `private` section below,0,0.9954621195793152
691149156,1384,crsib,2021-08-18T11:30:30Z,if there are no sub-classes planned - let's mark it `final`,0,0.9934050440788269
691149496,1384,crsib,2021-08-18T11:31:04Z,"does it modify internal state? it not, it should be `const`",0,0.9940411448478699
691149679,1384,crsib,2021-08-18T11:31:21Z,make it `const` please,0,0.9953712821006775
691149874,1384,crsib,2021-08-18T11:31:37Z,make it `const` please,0,0.9953712821006775
691149990,1384,crsib,2021-08-18T11:31:46Z,"does it modify internal state? it not, it should be `const`",0,0.9940411448478699
691150568,1384,crsib,2021-08-18T11:32:42Z,initialize it please. like [code block],0,0.9952293634414673
691150703,1384,crsib,2021-08-18T11:32:59Z,initialization could and should be movede here,0,0.9951732754707336
691155282,1384,crsib,2021-08-18T11:40:28Z,`final`?,0,0.9919310212135315
691157054,1384,crsib,2021-08-18T11:43:09Z,"do we really need to explicitely initialize the mcards? also, please put the initializer list to a new line",0,0.9953899383544922
691158831,1384,crsib,2021-08-18T11:46:00Z,`const std::string` and `audacity::toutf8` please. or even it can be left as `wxstring` or `wxfilename`? on windows there should be lots of care about string encodings when working with files.,0,0.989700198173523
691159472,1384,crsib,2021-08-18T11:46:57Z,"`= default` probably will be sufficient here. althoug there is a bug in older gcc versions, so probably this change will be reverted :)",1,0.9565829634666443
691162211,1384,crsib,2021-08-18T11:51:03Z,`httpcode != 200 && httpcode != 302`?,0,0.995033860206604
691163084,1384,crsib,2021-08-18T11:52:22Z,"something like should work: `wxlogdebug(""saving modelcard for %s \n"", card->getrepoid())`;",0,0.9943408966064453
691163414,1384,crsib,2021-08-18T11:52:52Z,possible encoding issues again,0,0.9680507779121399
691163480,1384,crsib,2021-08-18T11:53:00Z,ditto,0,0.9754701256752014
691164716,1384,crsib,2021-08-18T11:54:45Z,do you really need to store the response? it seems you capture it in `downloadmodel` inside the finished callback,0,0.9950686693191528
691190892,1384,crsib,2021-08-18T12:31:33Z,"actually, it seems to be a bug in networkmanager :) let's fix it! `if (mhttpcode == 0)` should be removed from the curlresponse.cpp:307 after this, check for `httpscode != 200` will be sufficient!",1,0.9930490255355835
691192032,1384,crsib,2021-08-18T12:33:13Z,i think checking for errors is good idea here,1,0.9806146025657654
691192345,1384,crsib,2021-08-18T12:33:37Z,you can throw if remove fails,0,0.9896208047866821
691192509,1384,crsib,2021-08-18T12:33:52Z,`!=`,0,0.791607677936554
691192822,1384,crsib,2021-08-18T12:34:14Z,`const std::string`,0,0.992984414100647
691193282,1384,crsib,2021-08-18T12:34:54Z,"oh, i see you need it! ignore my previous comment on it :)",1,0.8664487600326538
691197326,1384,crsib,2021-08-18T12:40:24Z,"`const std::string&` there are cases, when plain `std::string` is preferred. for example: * you always change the string inside * you can move the string (for example, as initializer in constructor) in this case, unnessesary copy will be created.",0,0.991584300994873
691197805,1384,crsib,2021-08-18T12:41:00Z,explicit capture list please!,0,0.9746208190917969
691197974,1384,crsib,2021-08-18T12:41:12Z,ditto,0,0.9754701256752014
691198373,1384,crsib,2021-08-18T12:41:43Z,"`return ""[a link] will work too",0,0.9953098893165588
691201529,1384,crsib,2021-08-18T12:45:51Z,std::make_shared please.,0,0.9914643168449402
691202932,1384,crsib,2021-08-18T12:47:36Z,"well, at least `const std::string` but i think this should be extracted into a method as well. something like `geturl(""models.json"")`",0,0.9918221831321716
691203624,1384,crsib,2021-08-18T12:48:32Z,!=,0,0.7911180853843689
691203722,1384,crsib,2021-08-18T12:48:39Z,ditto,0,0.9754701256752014
691205228,1384,crsib,2021-08-18T12:50:29Z,const std::string,0,0.9892377853393555
691205807,1384,crsib,2021-08-18T12:51:14Z,!=,0,0.7911180853843689
691205886,1384,crsib,2021-08-18T12:51:20Z,ditto,0,0.9754701256752014
691206019,1384,crsib,2021-08-18T12:51:30Z,std::make_shared,0,0.9917932152748108
691206574,1384,crsib,2021-08-18T12:52:03Z,look like this variable is not used. let's remove it.,0,0.9908487796783447
691207327,1384,crsib,2021-08-18T12:52:57Z,"static_cast! please, don't use c-casts, unless you are writing c code.",-1,0.9162887334823608
691208000,1384,crsib,2021-08-18T12:53:47Z,ditto,0,0.9754701256752014
691208312,1384,crsib,2021-08-18T12:54:08Z,the fix to curlresponse and !=,0,0.9945945143699646
691208526,1384,crsib,2021-08-18T12:54:23Z,no cerr please!,-1,0.8105154037475586
691208794,1384,crsib,2021-08-18T12:54:43Z,std::make_shared,0,0.9917932152748108
691209415,1384,crsib,2021-08-18T12:55:22Z,const std::string,0,0.9892377853393555
691209909,1384,crsib,2021-08-18T12:55:58Z,no explicit wxstring,0,0.9943676590919495
691211041,1384,crsib,2021-08-18T12:57:22Z,"also, we don't really use hungarian notation. i would prefer something like `cardauthor` and `cardname`",0,0.993500292301178
691211429,1384,crsib,2021-08-18T12:57:54Z,you can `return true` from try block...,0,0.9945951104164124
691211715,1384,crsib,2021-08-18T12:58:14Z,... and just return false here,0,0.9729233980178833
691213058,1384,crsib,2021-08-18T12:59:50Z,but do we really need try ... catch ... ? is this block run on a different thread? maybve just throwing will be sufficient?,0,0.9852783679962158
691213306,1384,crsib,2021-08-18T13:00:06Z,see above :),0,0.992622971534729
691213606,1384,crsib,2021-08-18T13:00:27Z,ditto,0,0.9754701256752014
691213727,1384,crsib,2021-08-18T13:00:34Z,ditto,0,0.9754701256752014
691213866,1384,crsib,2021-08-18T13:00:46Z,const!),1,0.9259393811225891
691214806,1384,crsib,2021-08-18T13:01:55Z,see above about the curlresponse!,0,0.9944366216659546
691217303,1384,crsib,2021-08-18T13:05:03Z,"wxfile doesn't throw, so you should check the errors differently.",0,0.9661006927490234
691217428,1384,crsib,2021-08-18T13:05:12Z,why is it needed?,0,0.9891014695167542
691218747,1384,crsib,2021-08-18T13:06:47Z,"i don't quite undestand, how this error will be presented to the user.",0,0.8090143203735352
691219611,1384,crsib,2021-08-18T13:07:49Z,final?,0,0.9858836531639099
691220571,1384,crsib,2021-08-18T13:08:59Z,this is the case where you should have plain `std::string`. then - `m_msg(std::move(msg))`,0,0.9944279193878174
691221156,1384,crsib,2021-08-18T13:09:39Z,do we really need the sub-project?,0,0.9891136884689331
691222395,1384,crsib,2021-08-18T13:11:02Z,this is the case where `std::string` should be used. than `m_msg(std::move(msg))`,0,0.9951808452606201
691222975,1384,crsib,2021-08-18T13:11:45Z,"also, i think msg should be a `translatablestring`",0,0.9944397211074829
