repository,file_type,id,number,title,state,merged_at,distilbert_sentiment_label,codebert_sentiment_label,deberta_sentiment_label,distilbert_confidence,codebert_confidence,deberta_confidence,majority_label,final_decision,decision_reason,manual_label
aquasecurity/trivy,pull_requests,1186521926,3391,docs: adding show-and-tell template to GH discussions,closed,2023-01-22T15:34:09Z,0,0,0,0.982627809047699,0.98887038230896,0.9928098917007446,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,2114957932,7690,refactor(k8s): scan config files as a folder,closed,2024-10-21T18:48:13Z,0,0,0,0.9886378645896912,0.99447762966156,0.995182454586029,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,731591542,1230,Use a stable SARIF identifier,closed,2021-11-11T18:02:40Z,0,0,0,0.98747456073761,0.9903761744499208,0.9925256967544556,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1069566242,2951,feat: compliance reports,closed,2022-10-25T16:42:01Z,0,0,0,0.9568732976913452,0.9864148497581482,0.9928754568099976,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1341235847,4210,feat: add SBOM analyzer,closed,2023-06-02T06:34:08Z,0,0,0,0.8177661299705505,0.9901392459869384,0.9952359795570374,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1980791824,7206,feat(vex): VEX Repository support,closed,2024-07-25T12:42:34Z,0,0,0,0.9666754007339478,0.9913315773010254,0.9895527362823486,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1968634442,7163,feat(go): use `toolchain` as `stdlib` version for `go.mod` files,closed,2024-09-03T09:03:16Z,0,0,0,0.9691565036773682,0.9944750666618348,0.9944912195205688,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,2054646937,7444,fix(k8s)!: support k8s multi container,closed,2024-10-29T07:49:14Z,0,0,0,0.9379703998565674,0.9580804109573364,0.9704171419143676,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1493253813,5059,feat: introduce `--exclude-owned` flag to exclude K8S Resources with Owner References,closed,2023-08-31T10:55:58Z,0,0,0,0.9821479320526124,0.9946809411048888,0.995520830154419,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1781884686,6357,feat(vuln): Handle scanning conan v2.x lockfiles,closed,2024-04-29T11:01:01Z,0,0,0,0.9786296486854552,0.9940940737724304,0.9939397573471068,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,2017831558,7339,feat(misconf): Add optional start/end_line config values for ignorefile misconf,closed,,0,0,0,0.9564967155456544,0.9940989017486572,0.9942014813423156,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,2276383654,8244,feat: add support for registry mirrors,closed,2025-01-22T08:09:45Z,0,0,0,0.9564447999000548,0.991551399230957,0.9942845702171326,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,753865127,1287,feat(client): configure TLS InsecureSkipVerify for server connection,closed,2022-02-13T09:34:34Z,0,0,0,0.982878804206848,0.9929372668266296,0.9953659772872924,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,860667397,1756,feat(template) Add misconfigurations to gitlab codequality report,closed,2022-03-30T14:55:14Z,0,0,0,0.9545645117759703,0.9924193024635316,0.9938954710960388,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1942146421,7039,fix(dotnet): don't include non-runtime libraries into report for `*.deps.json` files,closed,2024-07-22T04:06:59Z,0,0,0,0.986155927181244,0.9950954914093018,0.9945719838142396,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,388118470,435,Expose Trivy and VulnDB version through --version,closed,2020-03-20T17:19:45Z,0,0,0,0.9865482449531556,0.99350243806839,0.9934364557266236,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,872489445,1799,feat(sbom): add a dedicated sbom command,closed,2022-03-23T21:42:22Z,0,0,0,0.9767959117889404,0.992065727710724,0.9948194622993468,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,879816801,1832,feat(cyclonedx): add vulnerabilities,closed,2022-03-22T18:22:55Z,0,0,0,0.9634022116661072,0.9911280870437622,0.9958019852638244,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1004282817,2567,feat(report): add support for Cosign vulnerability attestation,closed,2022-07-27T14:39:35Z,0,0,0,0.9860623478889464,0.9929080009460448,0.9927514791488647,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1237839997,3599,feat(image): custom docker host option,closed,2023-04-20T19:10:51Z,0,0,0,0.9745510220527648,0.993099808692932,0.9948935508728028,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,2110960616,7664,feat(cli): add `trivy auth`,closed,2024-10-09T10:47:19Z,0,0,0,0.950739562511444,0.9920209050178528,0.993936002254486,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,721975936,1202,Add CSV template,closed,,0,0,0,0.9855626821517944,0.985140323638916,0.9925593137741088,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1090619031,3037,feat: Adding support for Windows testing,closed,2022-12-22T20:54:19Z,0,0,0,0.9394877552986144,0.988135814666748,0.9910404086112976,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1132413333,3215,feat: add support for Wolfi Linux,closed,2022-12-12T20:43:44Z,0,0,0,0.8509904146194458,0.9853165745735168,0.990893006324768,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1751433554,6240,refactor(sbom): add intermediate representation for BOM,closed,2024-03-12T07:18:42Z,0,0,0,0.9875840544700624,0.99351704120636,0.995495080947876,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1773805361,6329,feat(c): add license support for conan lock files,closed,2024-04-24T05:54:41Z,0,0,0,0.9673821926116944,0.9898858070373536,0.9944885969161988,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1909399220,6882,feat(java): add support for sbt projects using sbt-dependency-lock,closed,2024-06-19T09:09:16Z,0,0,0,0.98580002784729,0.993767023086548,0.9938867688179016,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1775584326,6333,feat(image): updated json report added package locations fields,closed,,0,0,0,0.9794808626174928,0.9917318820953368,0.9896871447563172,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,2236968522,8106,fix(python): skip dev group's deps for poetry,closed,2024-12-23T06:39:09Z,0,0,0,0.9577749967575072,0.9934820532798768,0.993100881576538,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,364403191,376,contrib: Add GitLab CI template to deeply integrated with GitLab Container Scanning,closed,2020-01-26T14:08:45Z,0,0,0,0.9865289926528932,0.9913331866264344,0.9944607019424438,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1405192665,4706,feat(report): Add `InstalledFiles` field to Package,closed,2023-10-16T06:45:22Z,0,0,0,0.9809823036193848,0.992445170879364,0.9947492480278016,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,948566961,2186,BREAKING(k8s): change CLI API,closed,2022-06-15T07:41:19Z,0,0,0,0.988590657711029,0.990359902381897,0.9911728501319884,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,993408890,2494,"feat(repo): add support for branch, commit, & tag",closed,2022-07-17T10:54:28Z,0,0,0,0.9723319411277772,0.9917026162147522,0.9923055768013,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1111389101,3130,feat(misconf): Add compliance check support,closed,2022-12-07T20:43:00Z,0,0,0,0.9404075145721436,0.991081476211548,0.8479621410369873,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1487891964,5037,feat(swift): add vulns for cocoapods,closed,2023-08-29T13:21:59Z,0,0,0,0.92942613363266,0.993290901184082,0.9948268532752992,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,814173259,1539,BREAKING: Trivy DB from GHCR,closed,2022-01-06T18:08:41Z,0,0,0,0.9517574906349182,0.9609827995300292,0.9469388127326964,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,934991046,2111,docs: Add Operator docs under Kubernetes section,closed,2022-05-16T14:58:26Z,0,0,0,0.9880317449569702,0.992130696773529,0.9934519529342652,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1060669757,2910,feat: add virtual machine scan command,closed,2022-11-27T09:45:01Z,0,0,0,0.96249920129776,0.9916871190071106,0.995961606502533,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,1905265589,6861,feat(k8s)!: node-collector dynamic commands support,closed,2024-06-26T07:25:16Z,0,0,0,0.8945770263671875,0.8478227853775024,0.9511951208114624,0,accept,unanimous_agreement,0
aquasecurity/trivy,pull_requests,1928332686,6965,feat: add openSUSE tumbleweed detection and scanning,closed,2024-07-09T04:44:26Z,0,0,0,0.8956191539764404,0.9922084808349608,0.9947472214698792,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,2243768287,8134,feat(python): add support for uv dev and optional dependencies,closed,2024-12-24T14:04:45Z,0,0,0,0.9864473342895508,0.9921916127204896,0.9941924214363098,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,328191233,201,test(integration): add integration tests,closed,2019-10-18T20:58:28Z,0,0,0,0.984398066997528,0.9929986000061036,0.993472695350647,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,444434660,552,improve ruby comparison version check.,closed,2020-07-19T15:03:57Z,0,0,0,0.97428560256958,0.9854910373687744,0.9929116368293762,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,675011312,1081,feat(report): add support for CycloneDX,closed,2022-02-22T16:01:15Z,0,0,0,0.9682160019874572,0.9915063977241516,0.9875057935714722,0,accept,unanimous_agreement,2
aquasecurity/trivy,pull_requests,838173368,1668,build: sign container image,closed,2022-03-13T13:35:43Z,0,0,0,0.9866900444030762,0.9910014271736144,0.9938761591911316,0,accept,unanimous_agreement,2
