id,number,title,state,merged_at,distilbert_sentiment_label,codebert_sentiment_label,deberta_sentiment_label,distilbert_confidence,codebert_confidence,deberta_confidence,majority_label,final_decision,decision_reason
408963422,480,IrrlichtBaW CEGUI,closed,,0,0,0,0.9788782596588136,0.8194477558135986,0.944395899772644,0,accept,unanimous_agreement
346834845,402,CGLILoader/Writer,closed,,0,0,0,0.9835304617881776,0.9832504391670228,0.98609459400177,0,accept,unanimous_agreement
331801774,387,Shader Pipeline that Builds,closed,2019-10-29T11:18:56Z,0,0,0,0.9868905544281006,0.9881046414375304,0.988473117351532,0,accept,unanimous_agreement
388269625,437,Normal Quantization Cache,closed,,0,0,0,0.9867175817489624,0.9704265594482422,0.9903723001480104,0,accept,unanimous_agreement
281815156,301,Derivative Mapping and GLSL Include Handling,closed,2019-06-17T14:22:56Z,0,0,0,0.9885941743850708,0.9903182983398438,0.9930196404457092,0,accept,unanimous_agreement
411878696,483,IrrlichtBaW Documentation,closed,2020-09-28T19:58:40Z,0,0,0,0.9853067398071288,0.9459307193756104,0.9322885870933532,0,accept,unanimous_agreement
304007616,340,Mitsuba loader extension,closed,2019-09-03T16:03:48Z,0,0,0,0.9876521825790404,0.9849011301994324,0.9894575476646424,0,accept,unanimous_agreement
332677211,390,BSDFValidator starter files,closed,,0,0,0,0.9880535006523132,0.9819858074188232,0.9913800358772278,0,accept,unanimous_agreement
230452602,172,Draw3DLine extension,closed,2018-11-14T10:46:42Z,0,0,0,0.9873921275138856,0.9806326031684875,0.9929273724555968,0,accept,unanimous_agreement
407973756,478,PCH and RelWithDebInfo,closed,,0,0,0,0.9868747591972352,0.9897823333740234,0.9889418482780457,0,accept,unanimous_agreement
386310940,431,Resource compiler,closed,,0,0,0,0.9847214818000792,0.983548104763031,0.9889563918113708,0,accept,unanimous_agreement
399627629,455,Builtin resources,closed,2020-05-30T17:48:34Z,0,0,0,0.9840649962425232,0.9738750457763672,0.981567919254303,0,accept,unanimous_agreement
171184541,39,BAW compression + encryption(coming),closed,2018-02-28T22:47:36Z,0,0,0,0.983256995677948,0.990799069404602,0.9950790405273438,0,accept,unanimous_agreement
168431821,36,BAW mesh loader the 2nd PR,closed,2018-02-19T16:20:45Z,0,0,0,0.9777552485466005,0.9929392337799072,0.993504524230957,0,accept,unanimous_agreement
338259773,399,Get rid of a fuckton of warnings about loosing precision,closed,2019-11-19T08:28:46Z,-1,-1,-1,0.964001476764679,0.9867379069328308,0.9495490789413452,-1,accept,unanimous_agreement
454546258,515,Level Curve Extraction Demo,closed,2020-08-13T21:03:59Z,0,0,0,0.9850803017616272,0.9772891998291016,0.9694538116455078,0,accept,unanimous_agreement
362855397,412,TGA loader,closed,2020-02-04T21:34:27Z,0,0,0,0.9882242679595948,0.9740833640098572,0.9851062297821044,0,accept,unanimous_agreement
369549437,416,BaW V3 - left handed and right handed meshes info,closed,2020-02-22T01:32:29Z,0,0,0,0.982822835445404,0.983923614025116,0.9870364665985109,0,accept,unanimous_agreement
340576763,401,Create WriterFlags and WriterFlipping,closed,2019-11-19T08:30:45Z,0,0,0,0.9873002171516418,0.9894819259643556,0.984503984451294,0,accept,unanimous_agreement
259901647,244,"Shader Stub Code, Clipping Space Unification and GCC Warnings",closed,2019-04-10T08:09:09Z,0,0,0,0.988228440284729,0.9868558049201964,0.9878804087638856,0,accept,unanimous_agreement
515657721,553,GPU Arithmetics test,closed,2020-11-07T20:21:25Z,0,0,0,0.9834996461868286,0.9815356135368348,0.991158664226532,0,accept,unanimous_agreement
425241360,499,Denoiser Example Improvements,closed,2020-06-04T10:31:25Z,0,0,0,0.9861541390419006,0.9678736925125122,0.9805595874786376,0,accept,unanimous_agreement
465416342,524,BSDF sampling functions and tests,closed,2020-08-13T19:37:36Z,0,0,0,0.9876015782356262,0.9888417720794678,0.9905725121498108,0,accept,unanimous_agreement
508454398,552,Optix 7.2 update,closed,,0,0,0,0.9826793670654296,0.9932656288146972,0.9845593571662904,0,accept,unanimous_agreement
165564390,14,BAW mesh writer,closed,2018-01-31T15:28:07Z,0,0,0,0.9673997759819032,0.9902141690254213,0.9899019002914428,0,accept,unanimous_agreement
174480769,49,C++11 impl of things from FW_Mutex.h,closed,2018-07-29T16:48:11Z,0,0,0,0.9754598140716552,0.9909448623657228,0.9846197962760924,0,accept,unanimous_agreement
272745912,265,IrrCompileConfig change,closed,2019-04-26T20:02:06Z,0,0,0,0.9882623553276062,0.9874694347381592,0.991766631603241,0,accept,unanimous_agreement
385174102,428,CEGUI,closed,,0,0,0,0.9724602103233336,0.9742713570594788,0.985692262649536,0,accept,unanimous_agreement
496137615,540,Command buffer and queue interfaces,closed,,0,0,0,0.9881827235221864,0.9616992473602296,0.9925300478935242,0,accept,unanimous_agreement
381950798,425,CPLY Loader/Writer,closed,2020-03-04T17:46:41Z,0,0,0,0.9861302971839904,0.9860687255859376,0.9923972487449646,0,accept,unanimous_agreement
185043930,81,CMake,closed,2018-05-24T21:39:37Z,0,0,0,0.981477677822113,0.9670464992523192,0.9887050986289978,0,accept,unanimous_agreement
332628506,389,"Add loader flags, CBufferLoaderBIN and flipping around X axie",closed,2019-10-27T12:26:57Z,0,0,0,0.9882452487945556,0.9844584465026855,0.9943044781684875,0,accept,unanimous_agreement
180454169,63,matrix3x4SIMD,closed,2018-04-23T19:47:33Z,0,0,0,0.986205279827118,0.9683743715286256,0.9907543659210204,0,accept,unanimous_agreement
339947117,400,Compute Pipelines and Push Constants,closed,2019-11-18T08:53:34Z,0,0,0,0.987872838973999,0.9880160689353944,0.9888303875923156,0,accept,unanimous_agreement
353110331,406,TGA Loader,closed,,0,0,0,0.9882242679595948,0.977672278881073,0.986730933189392,0,accept,unanimous_agreement
476434645,534,Mitsuba XML Instancing done and some filter fixes,closed,2020-09-12T21:11:22Z,0,0,0,0.988938570022583,0.9861946105957032,0.9500895142555236,0,accept,unanimous_agreement
266062899,250,SRGB ,closed,,0,0,0,0.98381108045578,0.9900867342948914,0.989338517189026,0,accept,unanimous_agreement
405988380,473,Warnings elimination,closed,,0,0,0,0.9728509783744812,0.9235364198684692,0.970977544784546,0,accept,unanimous_agreement
387381928,436,OpenEXR split & Denoiser Tonemapper,closed,,0,0,0,0.9850422739982604,0.9815226793289183,0.9928239583969116,0,accept,unanimous_agreement
273360483,271,WIP: Patch for #264 - build sRGB and Linux,closed,2019-04-25T11:03:11Z,0,0,0,0.9857409596443176,0.971614956855774,0.9887251257896424,0,accept,unanimous_agreement
329784275,381,Add support for loading KTX Textures,closed,,0,0,0,0.9859828352928162,0.9891414642333984,0.9922322034835817,0,accept,unanimous_agreement
184913705,80,Mesh optimizer and stuff,closed,2018-05-09T18:52:37Z,0,0,0,0.9848883152008056,0.9491975903511048,0.969147562980652,0,accept,unanimous_agreement
277966618,297,Smooth Normal Computation,closed,2019-05-24T15:57:32Z,0,0,0,0.975774586200714,0.9707995653152466,0.9818370938301086,0,accept,unanimous_agreement
496135501,539,3rdparty SPIRV/GLSL upgrade and SkinningBenchmark subgroup bone fetch,closed,2020-10-09T09:15:09Z,0,0,0,0.982111394405365,0.994721531867981,0.991891384124756,0,accept,unanimous_agreement
331651771,386,Add loaderFlags and CBufferLoaderBIN,closed,,0,0,0,0.9882808327674866,0.9865581393241882,0.994191825389862,0,accept,unanimous_agreement
470349389,530,No pipeline fix,closed,2020-09-03T15:22:41Z,0,0,0,0.9727814793586732,0.9773029088974,0.9868178367614746,0,accept,unanimous_agreement
246983865,213,Asset Pipeline Merge,closed,2019-02-14T18:30:22Z,0,0,0,0.9854788780212402,0.9881254434585572,0.986247181892395,0,accept,unanimous_agreement
470518256,531,example #21 fix,closed,2020-08-27T19:28:07Z,0,0,0,0.9849830269813538,0.9885077476501464,0.9940724968910216,0,accept,unanimous_agreement
499428941,542,Moving headers,closed,2020-10-13T18:11:24Z,0,0,0,0.9871657490730286,0.952516496181488,0.9918926954269408,0,accept,unanimous_agreement
276433590,295,sRGB conversion fix,closed,2019-05-08T17:13:35Z,0,0,0,0.9872987866401672,0.9784145951271056,0.9927935600280762,0,accept,unanimous_agreement
335377583,398,"Make sure flipping work, debug and fix CX and CPLY loaders",closed,2019-11-13T09:18:41Z,0,0,0,0.982648491859436,0.988391935825348,0.9897977113723756,0,accept,unanimous_agreement
418372369,489,QNC serialization fix,closed,2020-05-17T10:03:07Z,0,0,0,0.9890919923782348,0.9859119057655334,0.9930052161216736,0,accept,unanimous_agreement
172689582,48,GCM authentication (issue #47),closed,2018-03-13T11:49:51Z,0,0,0,0.9835155606269836,0.9919083714485168,0.994827926158905,0,accept,unanimous_agreement
230011180,165,Add OpenCL context,closed,,0,0,0,0.984841287136078,0.9894039630889891,0.9941200613975524,0,accept,unanimous_agreement
231568624,177,Fixes for MSVC,closed,2018-11-16T19:30:12Z,0,0,0,0.9868283271789552,0.9849705696105956,0.990950047969818,0,accept,unanimous_agreement
249809335,219,Bullet Physics Extension,closed,2019-06-07T20:57:34Z,0,0,0,0.9836767911911012,0.9602342247962952,0.9790664315223694,0,accept,unanimous_agreement
329345486,378,Fix Maya and Modified Maya rotation,closed,2019-10-18T15:03:37Z,0,0,0,0.9879855513572692,0.982858180999756,0.9901402592658995,0,accept,unanimous_agreement
391578030,443,CEGUI with IrrlichtBaW native renderer,closed,,0,0,0,0.9881540536880492,0.9911006093025208,0.9929773211479188,0,accept,unanimous_agreement
457382153,522,GLSL Goodies,closed,,1,1,1,0.9322820901870728,0.943262815475464,0.9499579071998596,1,accept,unanimous_agreement
181352627,64,Fix line endings,closed,,0,0,0,0.9835204482078552,0.9423040151596068,0.9900525212287904,0,accept,unanimous_agreement
229299166,164,Fix compile errors for OpenCL build,closed,2018-11-10T18:50:57Z,0,0,0,0.9645669460296632,0.9634732604026794,0.9876012802124025,0,accept,unanimous_agreement
265077616,249,Srgb loader,closed,,0,0,0,0.987497329711914,0.9789739847183228,0.9927156567573548,0,accept,unanimous_agreement
470307132,529,"GLI Writer corrections, Discrete Convolution Kernel for SAT",closed,2020-08-22T17:50:19Z,0,0,0,0.9886434674263,0.9906154870986938,0.9914577603340148,0,accept,unanimous_agreement
231715916,181,High performance Draw3DLine function,closed,,0,0,0,0.9577040076255798,0.953198790550232,0.5321176648139954,0,accept,unanimous_agreement
288655613,328,Modifed Maya Camera,closed,,0,0,0,0.9773763418197632,0.9661187529563904,0.976810336112976,0,accept,unanimous_agreement
369234596,415,Added parallel-hashmap,closed,2020-02-08T13:02:21Z,0,0,0,0.9882644414901732,0.9923797845840454,0.9945578575134276,0,accept,unanimous_agreement
407300512,475,Vulkan Hello World Test,closed,,0,0,0,0.9862542152404784,0.9754406213760376,0.9543442726135254,0,accept,unanimous_agreement
419544084,490,Small OpenEXR loader fix,closed,2020-05-19T13:09:27Z,0,0,0,0.9888598918914796,0.9723281264305116,0.9904685616493224,0,accept,unanimous_agreement
232702048,186,Update CMake: find and enable vulkan,closed,2018-11-22T09:37:44Z,0,0,0,0.9876834750175476,0.9898786544799804,0.991357922554016,0,accept,unanimous_agreement
233028161,187,CMake: add missing Vulkan include dir,closed,2018-11-23T14:06:04Z,0,0,0,0.9888707995414734,0.9914698004722596,0.9950417876243592,0,accept,unanimous_agreement
418177305,488,COpenGLDriver fix,closed,2020-05-19T12:26:40Z,0,0,0,0.9846824407577516,0.9402928352355956,0.9929792284965516,0,accept,unanimous_agreement
403796880,462,Templates,closed,,0,0,0,0.9861495494842528,0.9749262928962708,0.978455126285553,0,accept,unanimous_agreement
451274405,514,Builtin resources - Builtindatagen.py error logging,closed,2020-07-20T10:27:42Z,0,0,0,0.988482654094696,0.9934222102165222,0.9915869235992432,0,accept,unanimous_agreement
455617658,520,Indirect structs,closed,2020-07-25T11:55:40Z,0,0,0,0.979369342327118,0.9670032262802124,0.9933873414993286,0,accept,unanimous_agreement
210210045,138,"matrix4SIMD, Blur",closed,2018-08-23T20:21:04Z,0,0,0,0.9855210185050964,0.974780261516571,0.9929924011230468,0,accept,unanimous_agreement
254090498,222,CCustomAllocatorCPUBuffer,closed,2019-02-22T08:15:57Z,0,0,0,0.9850528836250304,0.9852042198181152,0.9862025380134584,0,accept,unanimous_agreement
274483653,284,Update README.md,closed,2019-05-24T14:44:31Z,0,0,0,0.986949861049652,0.9883410334587096,0.9874104857444764,0,accept,unanimous_agreement
273843567,275,Fix for #274 undefined reference to zlib,closed,2019-04-26T20:11:59Z,0,0,0,0.9888612627983092,0.9784178137779236,0.9915197491645812,0,accept,unanimous_agreement
324933454,375,IoR table,closed,2019-10-08T16:10:20Z,0,0,0,0.9834057092666626,0.9712068438529968,0.9852978587150574,0,accept,unanimous_agreement
