id,number,title,state,merged_at,distilbert_sentiment_label,codebert_sentiment_label,deberta_sentiment_label,distilbert_confidence,codebert_confidence,deberta_confidence,majority_label,final_decision,decision_reason
63781134,4994,Add availability column to torrent contents,closed,2017-05-12T15:47:52Z,0,0,0,0.98855060338974,0.9906811118125916,0.9917922019958496,0,accept,unanimous_agreement
731952766,15453,Redesign Icons,closed,,0,0,0,0.9806195497512816,0.9770660996437072,0.98636394739151,0,accept,unanimous_agreement
99712048,6156,Use system file type specific icons in contents tab ,closed,2017-07-03T15:06:22Z,0,0,0,0.9878191947937012,0.9942935109138488,0.9924604296684264,0,accept,unanimous_agreement
222905533,9704,[WIP] Adapt sources to the libtorrent master branch,closed,,0,0,0,0.9878629446029664,0.9916461110115052,0.9949392080307008,0,accept,unanimous_agreement
52766580,4266,Share torrents until seeding time reaches an specific amount of minutes,closed,2017-05-18T04:12:24Z,0,0,0,0.9871659874916076,0.9641522765159608,0.988267719745636,0,accept,unanimous_agreement
481878691,13348,Improve startup,closed,,0,0,0,0.9595608711242676,0.96314138174057,0.8446325063705444,0,accept,unanimous_agreement
193606513,9072,"Use ""Default programs"" to register file associations",closed,,0,0,0,0.984865665435791,0.994462549686432,0.9948133230209352,0,accept,unanimous_agreement
209415367,9375,Add additional tracker info to WebUI,closed,2018-12-12T04:06:33Z,0,0,0,0.9860464930534364,0.9897963404655457,0.9937698245048524,0,accept,unanimous_agreement
299393522,10948,Map Icons with IDs,closed,,0,0,0,0.987825572490692,0.977915585041046,0.9913160800933838,0,accept,unanimous_agreement
217216736,9562,Improve scaling of speed graphs,closed,2018-11-01T06:46:27Z,0,0,0,0.9733879566192628,0.9818525910377502,0.9904258847236632,0,accept,unanimous_agreement
335071184,11433,Allow transfer list text color changes through QSS,closed,2019-12-19T16:20:50Z,0,0,0,0.9877583384513856,0.9891493916511536,0.9951582551002502,0,accept,unanimous_agreement
1920439158,20951,"Add ability to display torrent ""privateness"" in UI",closed,2024-07-07T16:09:58Z,0,0,0,0.98759925365448,0.993164598941803,0.99004727602005,0,accept,unanimous_agreement
70382562,5264,Use explicit class for search plugin versions,closed,2017-04-21T12:06:51Z,0,0,0,0.988109290599823,0.9939075112342834,0.9947832226753236,0,accept,unanimous_agreement
402206767,12480,CMake: Enforce minimum C++ mode support,closed,2020-04-30T04:42:41Z,0,0,0,0.987860143184662,0.9895018935203552,0.98666650056839,0,accept,unanimous_agreement
391122283,12205,Improve man pages and related help/documentation,closed,,0,0,0,0.9522678256034852,0.9761608242988586,0.8969269394874573,0,accept,unanimous_agreement
858526622,16485,Allow to limit max memory working set size,closed,2022-03-01T13:42:25Z,0,0,0,0.9872165322303772,0.972285270690918,0.9944498538970948,0,accept,unanimous_agreement
241832693,10099,Use SQLite to store torrents and fastresumes,closed,,0,0,0,0.9868040680885316,0.9906758069992064,0.9909992218017578,0,accept,unanimous_agreement
387932285,12169,Redesigning both Theme and Skin icons,closed,,0,0,0,0.9690495133399964,0.9875507950782776,0.9905728697776794,0,accept,unanimous_agreement
713627701,15330,Replace GitHub markdown templates with GitHub forms,closed,2021-09-17T04:51:34Z,0,0,0,0.9860716462135316,0.9896182417869568,0.9936111569404602,0,accept,unanimous_agreement
99816905,6186,Optimise status colours and icons. Closes #6174.,closed,,0,0,0,0.987942397594452,0.9916634559631348,0.986482799053192,0,accept,unanimous_agreement
166404692,8347,"New CONTRIBUTING.md, based on the old one, Atom's and uBlock Origin's",closed,2018-05-01T04:00:13Z,0,0,0,0.9887843132019044,0.9941512942314148,0.982264757156372,0,accept,unanimous_agreement
318058163,11241,"Add ""Remove torrent and its files"" option to share ratio limiting",closed,2019-09-29T01:51:42Z,0,0,0,0.9878409504890442,0.9934846758842468,0.9941976070404052,0,accept,unanimous_agreement
355097575,11708,Improve Transfer list architecture,closed,2019-12-27T13:25:26Z,0,0,0,0.975191593170166,0.9833168387413024,0.9887549877166748,0,accept,unanimous_agreement
545712691,14054,Make SpeedPlotView averager time aware,closed,2021-02-12T03:58:45Z,0,0,0,0.9870635271072388,0.9302617907524108,0.9910098314285278,0,accept,unanimous_agreement
52719122,4253,Switching to stylized icons,closed,2017-01-11T16:01:36Z,0,0,0,0.9711362719535828,0.9896340370178224,0.982338845729828,0,accept,unanimous_agreement
29318649,2550,[search engine] Replace threading with multiprocessing,closed,2015-06-11T16:14:11Z,0,0,0,0.9875873923301696,0.9924855828285216,0.9948850274086,0,accept,unanimous_agreement
65646911,5090,Add option to automatically remove .torrent files upon adding,closed,2016-05-09T12:05:09Z,0,0,0,0.988150119781494,0.9937171936035156,0.9945037364959716,0,accept,unanimous_agreement
125058135,6952,Various macOS UI improvements,closed,2017-07-15T17:51:46Z,0,0,0,0.9813644289970398,0.97255939245224,0.9883022904396056,0,accept,unanimous_agreement
63476925,4984,Embedded tracker: Return external IPs to a peer with external IP,closed,,0,0,0,0.9877713918685912,0.9924151301383972,0.9929239749908448,0,accept,unanimous_agreement
480258635,13327,CMake: overhaul and improve scripts,closed,2020-09-18T02:36:37Z,0,0,0,0.9766793251037598,0.9753830432891846,0.9821158647537231,0,accept,unanimous_agreement
638271674,14959,CMake: improve Windows build,closed,,0,0,0,0.9686030745506288,0.976138949394226,0.9931554198265076,0,accept,unanimous_agreement
191301895,9007, Pause session till all torrents are fully started ,closed,,0,0,0,0.9869080781936646,0.9922789335250854,0.9867525100708008,0,accept,unanimous_agreement
473317022,13288,Add GitHub Actions CI workflow,closed,2020-09-25T11:57:28Z,0,0,0,0.9862258434295654,0.9914632439613342,0.9922133088111876,0,accept,unanimous_agreement
1498419004,19542,Implement SSL peer support,closed,,0,0,0,0.986816108226776,0.9910159111022948,0.9935263395309448,0,accept,unanimous_agreement
228852568,9824,Convert all foreach() to range-based for(),closed,2018-12-06T08:19:18Z,0,0,0,0.9873213768005372,0.9933398365974426,0.9930874705314636,0,accept,unanimous_agreement
809800626,15888,Support folder based Themes,closed,2022-01-03T06:11:12Z,0,0,0,0.9842783808708192,0.990916907787323,0.9940289258956908,0,accept,unanimous_agreement
33621122,2892,Core classes redesign (Issue #2433).,closed,2015-06-11T20:54:05Z,0,0,0,0.9844027757644652,0.9909163117408752,0.9907938838005066,0,accept,unanimous_agreement
217732233,9600,Rewrite averaging code and reduce horizontal graphs resolution,closed,2018-10-13T13:52:59Z,0,0,0,0.9836784601211548,0.9909769296646118,0.9915383458137512,0,accept,unanimous_agreement
37775046,3235,libtorrent session options,closed,2017-08-24T03:35:15Z,0,0,0,0.988719880580902,0.9874008297920228,0.9931634664535522,0,accept,unanimous_agreement
208874901,9349,Read command line parameters from <exeName>.params file,closed,,0,0,0,0.9890806674957277,0.9930742979049684,0.994263470172882,0,accept,unanimous_agreement
349711455,11592,Rework the listening IP/interface selection code,closed,2019-12-12T18:24:46Z,0,0,0,0.9856685400009156,0.9908588528633118,0.9945346117019652,0,accept,unanimous_agreement
789923360,15793,"Redesign ""Incomplete folder"" feature",closed,2022-01-02T19:25:00Z,0,0,0,0.9781602025032043,0.9928284287452698,0.9910620450973512,0,accept,unanimous_agreement
216528997,9541, Set priority for multiple files in one WebAPI request,closed,2018-12-11T05:32:54Z,0,0,0,0.9871875047683716,0.984599232673645,0.9899583458900452,0,accept,unanimous_agreement
1260513301,18645,Compress log backup files by gzip,closed,,0,0,0,0.9893146753311156,0.988594651222229,0.9932857155799866,0,accept,unanimous_agreement
406837540,12574,Revise GitHub templates,closed,2021-06-08T17:48:18Z,0,0,0,0.9861002564430236,0.979902684688568,0.9911307096481324,0,accept,unanimous_agreement
1637779955,20118,Display external address,closed,,0,0,0,0.9863961935043336,0.9853991270065308,0.99191552400589,0,accept,unanimous_agreement
143936857,7522,Reformat Windows build configuration files,closed,2017-10-04T06:18:28Z,0,0,0,0.9876509308815002,0.9929186701774596,0.9936763644218444,0,accept,unanimous_agreement
21985998,1984,Forces Windows (Vista and above) shutdown to wait qBittorrent to terminate cleanly,closed,,0,0,0,0.944019377231598,0.9849544763565063,0.9893179535865784,0,accept,unanimous_agreement
501202618,13498,Improve startup v2,closed,,0,0,0,0.9715148210525512,0.98734712600708,0.9781468510627748,0,accept,unanimous_agreement
68157329,5195,Add ability to import uTorrent RSS feeds and download rules,closed,,0,0,0,0.9871984124183656,0.9930561184883118,0.991032898426056,0,accept,unanimous_agreement
326779587,11354,Reallow to pause checking torrents,closed,2019-11-09T01:28:18Z,0,0,0,0.9882857799530028,0.9622169137001038,0.9923805594444276,0,accept,unanimous_agreement
469120881,13266,Make tracker/endpoints presentation consistent,closed,,0,0,0,0.9749166369438172,0.9916030764579772,0.9934694766998292,0,accept,unanimous_agreement
169675892,8427,Rewrite RequestParser,closed,2018-03-02T08:07:13Z,0,0,0,0.9881651401519777,0.9825642704963684,0.9908795356750488,0,accept,unanimous_agreement
245375529,10175,Load WebUI certificate & key from file path,closed,2019-02-01T05:37:14Z,0,0,0,0.9892809987068176,0.9908661246299744,0.9933428764343262,0,accept,unanimous_agreement
261808950,10384,Convert the Log widget to use custom View/Model,closed,,0,0,0,0.9877413511276244,0.9929186701774596,0.9941562414169312,0,accept,unanimous_agreement
1282855994,18735,Deny remote user login with default credentials,closed,,0,0,0,0.9560384154319764,0.967121958732605,0.986639440059662,0,accept,unanimous_agreement
31689738,2757,Upload/download speed graph widget.,closed,2015-07-18T16:30:29Z,0,0,0,0.9874680042266846,0.9865894317626952,0.9916257858276368,0,accept,unanimous_agreement
37085258,3150,"Add multiple peers in Peers addition dialog. Closes #1563, #2245, #3133, #1419, #3287, #1419",closed,2015-07-19T15:33:10Z,0,0,0,0.9881300926208496,0.994485318660736,0.9908355474472046,0,accept,unanimous_agreement
399328742,12434,Fix embedded tracker,closed,,0,0,0,0.9857847094535828,0.9267386794090272,0.9913623929023744,0,accept,unanimous_agreement
1866416868,20833,"WebAPI: Add ""private"" filter for 'info' endpoint",closed,2024-06-16T07:57:13Z,0,0,0,0.9879437685012816,0.9877227544784546,0.9948133230209352,0,accept,unanimous_agreement
27150040,2389,Web API: Implement sync/maindata request,closed,2015-01-22T22:36:12Z,0,0,0,0.988711953163147,0.99234139919281,0.9940930008888244,0,accept,unanimous_agreement
192067510,9026,Use independent translation for WebUI,closed,2018-10-12T10:39:19Z,0,0,0,0.987423837184906,0.9892921447753906,0.9924012422561646,0,accept,unanimous_agreement
2055715614,21300,"Add ""Simple pread/pwrite"" disk IO type",closed,2024-10-01T16:58:35Z,0,0,0,0.9886741042137146,0.9935025572776794,0.9952961802482604,0,accept,unanimous_agreement
350370789,11614,"Enable portable mode if ""profile"" folder exists",closed,2019-12-17T05:37:36Z,0,0,0,0.9883089065551758,0.9916368126869202,0.9921450018882751,0,accept,unanimous_agreement
405906275,12557,Implemented RSS reader and auto downloader in reference WebUI,closed,2020-06-09T06:34:56Z,0,0,0,0.9880391955375672,0.989068567752838,0.9069483280181884,0,accept,unanimous_agreement
731949724,15452,"Move some options from transfer list's context menu into ""Torrent options"" dialog",closed,2021-11-10T04:39:59Z,0,0,0,0.9884032607078552,0.9938127994537354,0.9938769936561584,0,accept,unanimous_agreement
999393596,17389,Show startup progress dialog,closed,2022-08-03T04:14:26Z,0,0,0,0.9809831976890564,0.98381906747818,0.9899083375930786,0,accept,unanimous_agreement
1690573429,20314,Add API for obtaining list of directories,closed,2024-04-29T18:13:32Z,0,0,0,0.9866477251052856,0.9849838614463806,0.9935773015022278,0,accept,unanimous_agreement
581804480,14465,Allow to build with Qt6,closed,2021-10-02T18:29:10Z,0,0,0,0.987011730670929,0.9866855144500732,0.99468994140625,0,accept,unanimous_agreement
1572763114,19777,Drop WebUI default credentials,closed,2023-11-10T04:18:42Z,0,0,0,0.9842723608016968,0.9764383435249328,0.9934820532798768,0,accept,unanimous_agreement
1576340775,19801,Delay subsequent requests to the same host,closed,2024-01-19T17:38:17Z,0,0,0,0.9653511643409728,0.9508562684059144,0.9935757517814636,0,accept,unanimous_agreement
26541254,2332,WebUI: Change torrent model,closed,2015-01-10T14:37:26Z,0,0,0,0.9855630397796632,0.9913462996482848,0.9930958151817322,0,accept,unanimous_agreement
16313911,1703,use post_status_update() and set_alert_dispatch(),closed,2014-06-03T18:18:39Z,0,0,0,0.9892194867134094,0.9926559925079346,0.9954388737678528,0,accept,unanimous_agreement
352081751,11637,Change some settings defaults for better behaviour out of the box,closed,2019-12-24T04:27:12Z,0,0,0,0.984274685382843,0.9798415899276732,0.9899014234542848,0,accept,unanimous_agreement
