id,number,title,state,merged_at,distilbert_sentiment_label,codebert_sentiment_label,deberta_sentiment_label,distilbert_confidence,codebert_confidence,deberta_confidence,majority_label,final_decision,decision_reason
1755387997,356,Create PVP Server Container,closed,2024-03-21T00:04:35Z,0,0,0,0.985728681087494,0.989613711833954,0.9916879534721376,0,accept,unanimous_agreement
2048567892,619,Prevent pearled people from pearling others,closed,2024-10-23T09:55:14Z,0,0,0,0.8317608833312988,0.8613588213920593,0.9515399932861328,0,accept,unanimous_agreement
1970569223,565,Change fuel button to left shift,closed,2025-01-05T16:56:46Z,0,0,0,0.9740160703659058,0.9823840856552124,0.9657934904098512,0,accept,unanimous_agreement
2024100068,585,Display AFK status in side/action bar,closed,2024-10-09T01:36:41Z,0,0,0,0.9879468083381652,0.9916770458221436,0.9911472201347352,0,accept,unanimous_agreement
2121580783,638,Fix bastions acting as sponge and stacking incorrectly,closed,2025-02-21T04:34:06Z,0,0,0,0.9599365592002868,0.7905020713806152,0.946802854537964,0,accept,unanimous_agreement
2115764419,630,nerf cactus,closed,2024-10-13T17:32:37Z,0,0,0,0.974458873271942,0.9680814743041992,0.9677253365516664,0,accept,unanimous_agreement
1733796881,240,Prevent Reinforcing In Combat,closed,,0,0,0,0.9465116262435912,0.9668643474578856,0.9616133570671082,0,accept,unanimous_agreement
1734119695,242,Improve time formatting in snitch logs,closed,2024-02-23T20:30:46Z,0,0,0,0.9714469909667968,0.981867790222168,0.9870770573616028,0,accept,unanimous_agreement
1741876581,329,Add workflows for PR checks,closed,2024-02-24T17:16:22Z,0,0,0,0.9880589842796326,0.992238700389862,0.9941207766532898,0,accept,unanimous_agreement
1748232942,345,A partial fix for minecart derailment,closed,2024-03-05T18:10:43Z,0,0,0,0.978927731513977,0.9266336560249328,0.9796258807182312,0,accept,unanimous_agreement
1775296776,375,Optimise command registration,closed,,0,0,0,0.9865737557411194,0.9813304543495178,0.9935114979743958,0,accept,unanimous_agreement
1787259568,385,Replace HashSet with OpenObjectHashSet,closed,2024-03-23T20:20:16Z,0,0,0,0.9871373176574708,0.9914548397064208,0.9947286248207092,0,accept,unanimous_agreement
1775279657,374,Prevent respawn anchors being used as anti-place,closed,2024-03-21T00:28:48Z,0,0,0,0.9731000661849976,0.9321743249893188,0.9883644580841064,0,accept,unanimous_agreement
1991219328,580,Log pearl info when a broken pearl is found,closed,2025-01-15T23:06:30Z,0,0,0,0.9869945645332336,0.9620202779769896,0.9857160449028016,0,accept,unanimous_agreement
1753184223,354,Fix skin not carrying over on profile change,closed,2024-03-05T20:45:30Z,0,0,0,0.9631723761558532,0.9110406637191772,0.9856252074241638,0,accept,unanimous_agreement
1848794504,481,Eliminate Intermediate containers,closed,2024-05-01T15:51:33Z,0,0,0,0.9818065166473388,0.9726411700248718,0.9916000366210938,0,accept,unanimous_agreement
1854797475,491,Fix local docker setup,closed,2024-05-06T20:59:25Z,0,0,0,0.9886488318443298,0.965949296951294,0.9939905405044556,0,accept,unanimous_agreement
1798564017,393,Re-add standardised test output formatting,closed,,0,0,0,0.9872661828994752,0.9912136197090148,0.9942551255226136,0,accept,unanimous_agreement
2032148305,604,separate nether ores and add copper ore to safebreak,closed,2024-08-22T16:59:37Z,0,0,0,0.9883076548576356,0.9910025000572203,0.9936403632164,0,accept,unanimous_agreement
1988622241,577,Switch from jsr305 to Jetbrains Annotations,closed,2024-08-23T09:22:10Z,0,0,0,0.988308310508728,0.993821620941162,0.9935951828956604,0,accept,unanimous_agreement
2046470820,615,Remove MoreArrayUtils,closed,,0,0,0,0.9850823879241944,0.9875108003616332,0.9896999597549438,0,accept,unanimous_agreement
2227272623,671,Faction permissions support,closed,,0,0,0,0.9859530925750732,0.9863285422325134,0.99355810880661,0,accept,unanimous_agreement
1798469561,392,Refactors dependency gluing,closed,,0,0,0,0.9830302596092224,0.9853766560554504,0.993629276752472,0,accept,unanimous_agreement
1862884799,497,Build plugins from source for ansible deployments,closed,2024-05-12T18:04:18Z,0,0,0,0.9848013520240784,0.9926207065582277,0.992990016937256,0,accept,unanimous_agreement
1867817182,535,"Revert ""Discard entities before adding NPCs""",closed,2024-05-14T07:46:01Z,0,0,0,0.977314293384552,0.9892130494117736,0.9935415983200072,0,accept,unanimous_agreement
2134642974,645,Increase item frame chunk limits,closed,2024-10-20T21:23:58Z,0,0,0,0.9871402382850648,0.9903302192687988,0.9935483336448668,0,accept,unanimous_agreement
2138581901,649,Add /emf toggle dogfact,closed,2024-10-23T09:53:57Z,0,0,0,0.9884775280952454,0.9842005372047424,0.994212806224823,0,accept,unanimous_agreement
2120244252,635,enforce lf file endings,closed,2024-10-20T16:42:02Z,0,0,0,0.9852225184440612,0.9818382263183594,0.9953367114067078,0,accept,unanimous_agreement
1810293476,396,Add horse armour hack,closed,,0,0,0,0.9815356135368348,0.9797497987747192,0.983649492263794,0,accept,unanimous_agreement
2272241164,719,Draft Development Process,closed,,0,0,0,0.9788283705711364,0.9835203289985656,0.9834855794906616,0,accept,unanimous_agreement
2348162626,765,Remove MoreTags,closed,2025-02-21T02:40:21Z,0,0,0,0.9758005738258362,0.9610414505004884,0.9846179485321044,0,accept,unanimous_agreement
2311466025,752,Add a barrel recipe to carpentry factory,closed,2025-02-21T12:14:51Z,0,0,0,0.985562801361084,0.990026354789734,0.9874070286750792,0,accept,unanimous_agreement
2042412608,611,"Remove Kaowta, add Salerno",closed,,0,0,0,0.9842159152030944,0.9908635020256042,0.9901751279830932,0,accept,unanimous_agreement
2292861437,735,Reattempt ModSupport hack,closed,,0,0,0,0.9851250648498536,0.9654788374900818,0.9913041591644288,0,accept,unanimous_agreement
2225192296,670,Add ItemExchange receipts,closed,,0,0,0,0.986796498298645,0.9906851649284364,0.9934180974960328,0,accept,unanimous_agreement
2284252935,732,Update brewery.md,closed,2025-01-17T12:53:47Z,0,0,0,0.9829932451248168,0.9866117238998412,0.9837055206298828,0,accept,unanimous_agreement
1737548646,272,NameLayer 1.20.4,closed,2024-02-21T20:51:48Z,0,0,0,0.987097144126892,0.9912137389183044,0.9907376170158386,0,accept,unanimous_agreement
1737909263,279,SimpleAdminHacks 1.20.4,closed,2024-02-22T00:34:29Z,0,0,0,0.986887276172638,0.9890305399894714,0.9776644110679626,0,accept,unanimous_agreement
1739183855,311,Exilepearl 1.20,closed,2024-02-23T01:48:10Z,0,0,0,0.982389271259308,0.9876809120178224,0.9931538105010986,0,accept,unanimous_agreement
1731954989,235,Welcome book command,closed,2024-02-20T15:47:11Z,0,0,0,0.8752213716506958,0.9345603585243224,0.9103941321372986,0,accept,unanimous_agreement
1733751669,237,Add Map Copy Protection,closed,2024-02-20T14:11:00Z,0,0,0,0.9862339496612548,0.9874016642570496,0.9920309782028198,0,accept,unanimous_agreement
1733793609,238,Prevent Innapropriate Flower Pot Modification,closed,2024-02-20T20:13:11Z,0,0,0,0.9565352201461792,0.8424660563468933,0.9821642637252808,0,accept,unanimous_agreement
1747893780,338,Deoxidise as many blocks as the tool in-hand can,closed,2024-03-05T18:14:52Z,0,0,0,0.9838428497314452,0.987972617149353,0.9817087650299072,0,accept,unanimous_agreement
1744666118,335,Fix horse stats message double sending,closed,2024-03-05T18:13:21Z,0,0,0,0.9701389074325562,0.7924563884735107,0.9902313351631165,0,accept,unanimous_agreement
1773550693,371,Make sapling hack better,closed,2024-03-19T21:02:29Z,0,0,0,0.9398872256278992,0.9655421376228333,0.9870656728744508,0,accept,unanimous_agreement
1775673153,376,Allow interacting with chests and trapdoors if doing so would not actually open them,closed,2024-03-21T00:28:55Z,0,0,0,0.9756264686584472,0.9738359451293944,0.9868481755256652,0,accept,unanimous_agreement
1790327850,389,bump versions,closed,2024-03-25T21:34:31Z,0,0,0,0.9842188954353333,0.9744054675102234,0.9944084286689758,0,accept,unanimous_agreement
1787896767,388,Potential CivModCore race condition fixes,closed,,0,0,0,0.987352967262268,0.9427404403686525,0.9922164678573608,0,accept,unanimous_agreement
1759764387,362,Log when chunkmeta autosaves,closed,,0,0,0,0.9884931445121764,0.9885022640228271,0.9921299815177916,0,accept,unanimous_agreement
1808116324,395,Yeet canvas,closed,2024-04-04T23:25:14Z,0,0,0,0.9434201717376708,0.912876546382904,0.908235251903534,0,accept,unanimous_agreement
1825692443,406,Move CivDocker and Ansible into Monorepo,closed,2024-04-16T17:28:20Z,0,0,0,0.9841611981391908,0.9915074110031128,0.9911078214645386,0,accept,unanimous_agreement
2272307284,720,Update backup-and-restart.sh,closed,2025-01-15T21:49:36Z,0,0,0,0.98203045129776,0.9909693598747252,0.9826456308364868,0,accept,unanimous_agreement
2277231902,726,Remove Evenmorefish from civ repo.,closed,2025-01-15T21:48:04Z,0,0,0,0.9785568118095398,0.9068217277526855,0.9657707810401917,0,accept,unanimous_agreement
2277797129,727,Add missing blocks to castlegate,closed,2025-01-15T21:47:53Z,0,0,0,0.98039972782135,0.98690003156662,0.994821071624756,0,accept,unanimous_agreement
1801030719,394,Fix Factory Overflow,closed,2024-05-01T21:15:01Z,0,0,0,0.9850080013275146,0.9424964785575868,0.9401333928108216,0,accept,unanimous_agreement
1841833671,480,Update auth and monitoring templates,closed,2024-04-30T19:00:49Z,0,0,0,0.9869776368141174,0.9913970232009888,0.991081178188324,0,accept,unanimous_agreement
1851552979,487,Update tag,closed,2024-05-02T14:27:23Z,0,0,0,0.9881500005722046,0.961660385131836,0.9876980185508728,0,accept,unanimous_agreement
