id,pr_number,user,created_at,body,distilbert_sentiment_label,distilbert_confidence
1396978395,5439,DmitriyLewen,2023-11-17T09:28:57Z,yep. i know about this decode([a link] but i missed first `1`. after decoding - `pkg:rpm/openssl-libs:1.1.1k-4.el8` but we should to move epoch to qualifiers - [a link],0,0.9783049821853638
1396983674,5439,DmitriyLewen,2023-11-17T09:32:29Z,"but we don't have metadata in pkg (apk, rpm, etc.) analyzers. perhaps we can just remove this condition: [a link] do you remember why we need this condition?",0,0.9859721660614014
1396985497,5439,DmitriyLewen,2023-11-17T09:33:42Z,i missed it. thanks for showing me this.,1,0.967624306678772
1396997613,5439,DmitriyLewen,2023-11-17T09:43:00Z,it looks like we can just create a function `func(i pkgidentifier) empty() bool`.,0,0.9857182502746582
1397002496,5439,DmitriyLewen,2023-11-17T09:47:28Z,"we don't need to change purl/cpe. i'm worried this might get confusing because `layer` and `digest` don't use pointers. i think we should either use pointers for each structural field (layer, digest, pkgidentifier) or not use them at all. in this case i am for the second option",0,0.4985107481479645
1397004799,5439,DmitriyLewen,2023-11-17T09:49:18Z,but we also add `pkgidentifier` for `package` structure. this makes sense for users using `trivy fs -f json --list-all-pkgs` command.,0,0.9876921772956848
1397009114,5439,DmitriyLewen,2023-11-17T09:52:35Z,i think we can move this logic before adding `pkg` to `pkgs`: [a link] [a link],0,0.9868162274360657
1397009657,5439,DmitriyLewen,2023-11-17T09:53:03Z,can you also check dpkg and rpm for same problem?,0,0.9888750314712524
1397043157,5439,juan131,2023-11-17T10:22:11Z,imho that condition doesn't make much sense since `parsequalifier` isn't using `metadata`. am i missing sth?,0,0.8483816981315613
1397043969,5439,juan131,2023-11-17T10:22:53Z,done at [a link],0,0.9888259172439575
1397045223,5439,juan131,2023-11-17T10:23:57Z,this can be addressed with the change below: [code block],0,0.9881664514541626
1397141529,5439,juan131,2023-11-17T11:39:53Z,done at [a link],0,0.9888259172439575
1397142473,5439,juan131,2023-11-17T11:40:18Z,tried this at [a link],0,0.9877246022224426
1397142911,5439,juan131,2023-11-17T11:40:33Z,tried this at [a link],0,0.9877246022224426
1398641104,5439,DmitriyLewen,2023-11-20T04:02:31Z,i also don't see the need for this condition. let's take a look at this after removing this.,0,0.9676063656806946
1398667690,5439,DmitriyLewen,2023-11-20T05:07:04Z,looks like we need to update this test,0,0.9845474362373352
1398670876,5439,DmitriyLewen,2023-11-20T05:14:12Z,we need to think about `ref` field. perhaps we can mark it as deprecated and upgrade logic to use `pkgidentifier`. but it seems that this would be better done in another pr.,0,0.9800121188163757
1398674432,5439,DmitriyLewen,2023-11-20T05:21:21Z,"if i remember correctly, i removed all cases where we could get `pkgurl != nil && pkgurl.type == """"`. we can remove `pkgurl.type == """"` check.",0,0.9864354729652405
1398675466,5439,DmitriyLewen,2023-11-20T05:23:32Z,this function is tested indirectly. can we add small unit test for it?,0,0.9893847107887268
1399019654,5439,juan131,2023-11-20T10:53:22Z,done at [a link],0,0.9888259172439575
1399019749,5439,juan131,2023-11-20T10:53:26Z,done at [a link],0,0.9888259172439575
1399021738,5439,juan131,2023-11-20T10:55:03Z,yup.. i added a comment at `pkg/types/vulnerability.go` mentioning that's to be deprecated but i took no further action.,0,0.9452499151229858
1399025164,5439,juan131,2023-11-20T10:58:02Z,done at [a link],0,0.9888259172439575
1399034290,5439,juan131,2023-11-20T11:05:50Z,"i understand the use of the uuid within the sbom doc since you can reference it but it doesn't add much value outside it, right? i think we should omit it.",0,0.9812397956848145
1399982691,5439,DmitriyLewen,2023-11-21T03:21:53Z,"okay, that makes sense. if we need it, we can always add it.",0,0.9687827229499817
1399985634,5439,DmitriyLewen,2023-11-21T03:27:59Z,"if i remember correctly, we simply copy `ref` from `package` to `detectedvulnerability`. it looks more logical to add comment for parent (i mean the first element of this chain (`package`)). but i think the best way is to add a comment in both places.",0,0.9840293526649475
1399996916,5439,DmitriyLewen,2023-11-21T03:51:02Z,it is not possible: [a link],0,0.9305070042610168
1400001325,5439,DmitriyLewen,2023-11-21T04:01:05Z,i don't think this makes sense. we already tried to create purl in `analyzer`. for sdpx we can remove this and leave `packageurl == nil`. in this case we simply don't include purl to spdx package: [a link],0,0.9678620100021362
1400003389,5439,DmitriyLewen,2023-11-21T04:05:11Z,can you check case if we just remove this? it looks like we will create uuids for packages without `pkg.identifier`.,0,0.9890817403793335
1400003821,5439,DmitriyLewen,2023-11-21T04:06:17Z,we don't seem to expect any changes in the desired results for this test.,0,0.9183816313743591
1400160845,5439,juan131,2023-11-21T08:02:48Z,addressed at [a link],0,0.9877157807350159
1400160889,5439,juan131,2023-11-21T08:02:50Z,addressed at [a link],0,0.9877157807350159
1400160970,5439,juan131,2023-11-21T08:02:54Z,addressed at [a link],0,0.9877157807350159
1400161176,5439,juan131,2023-11-21T08:03:06Z,addressed at [a link],0,0.9877157807350159
1400330283,5439,juan131,2023-11-21T10:08:00Z,done at [a link],0,0.9888259172439575
1401421097,5439,knqyf263,2023-11-22T02:14:17Z,"we need the file path in bom-ref. while bom-ref must be unique, purls can conflict. this is another example where bom-ref is different from purl.",0,0.9811813235282898
1401422155,5439,knqyf263,2023-11-22T02:16:26Z,looks like the purl is now wrong. the type should be `deb`. [a link],0,0.9728657603263855
1401643537,5439,juan131,2023-11-22T08:00:53Z,"this is sth that pointed out on this [a link] but the problem is that we don't have the [a link] info in pkg (apk, rpm, etc.) analyzers. after i moved the purls generation to the ""analysis"" part so `pkgidentifier` is also part of the `package` type per your suggestion, i was unable to find a way to obtain it. this is the reason why [a link] isn't receiving any metadata argument. i'd appreciate help on this because i don't really know how to achieve it.",0,0.6235368251800537
1401676669,5439,juan131,2023-11-22T08:31:16Z,fixed at [a link],0,0.9883076548576355
1402916545,5439,DmitriyLewen,2023-11-23T04:55:58Z,"we can move logic to creating purl's for pkg managers (dpg, rpm, apk) to [a link]. this will allow us to create simpler code (we build purl in 1 place for all pkgs, instead of collecting purl for each package separately). also we will have info about os.",0,0.985224723815918
1403293720,5439,juan131,2023-11-23T12:03:23Z,"proposal implemented at [a link] this proposal doesn't moves entirely the pkg identifier generation to handler but overwrites the work done by pkg managers when it's possible. this way, we also have pkg identifiers in distroless & similar images that may use pkg managers without an actual os.",0,0.9876521825790405
1403575496,5439,juan131,2023-11-23T16:19:31Z,i'd appreciate if you could re-generate amd64 golden images by the way.,1,0.676863431930542
1403919712,5439,DmitriyLewen,2023-11-24T04:08:53Z,but this golden file still has wrong purl: [a link] also i left some comments below,0,0.6775630116462708
1403919753,5439,DmitriyLewen,2023-11-24T04:08:57Z,i think it is better to use separate package.,0,0.9789712429046631
1403920968,5439,DmitriyLewen,2023-11-24T04:12:24Z,`result` and `blob` are pointers. but if i remember corerctly - we only need to change `blob` [a link],0,0.9877282381057739
1403921750,5439,DmitriyLewen,2023-11-24T04:14:41Z,i will do that after we finish with handler logic.,0,0.9842183589935303
1404240540,5439,juan131,2023-11-24T11:15:41Z,is the fluentd image used to generate `trivy/integration/testdata/fluentd-multiple-lockfiles.cdx.json.golden` distroless?,0,0.9713976979255676
1404240782,5439,juan131,2023-11-24T11:15:57Z,done at [a link],0,0.9888259172439575
1404240834,5439,juan131,2023-11-24T11:16:00Z,done at [a link],0,0.9888259172439575
1411571190,5439,DmitriyLewen,2023-12-01T03:53:46Z,sorry for delay. we use `testdata/fixtures/images/fluentd-multiple-lockfiles.tar.gz` image: [a link],-1,0.987953782081604
1411573187,5439,DmitriyLewen,2023-12-01T03:58:34Z,this name can be confusing. maybe something like `ospkgid`?,-1,0.5116260051727295
1411574928,5439,DmitriyLewen,2023-12-01T04:01:31Z,"i think we need to mode this function to new handler. `purl` package generates purls, but it shouldn't overwrite fanal structure.",0,0.9880545735359192
1411794899,5439,juan131,2023-12-01T08:54:25Z,"i've trying to figure out why it uses `pkg:dpkg` instead of `pkg:deb/debian`. to do so, i introduced the log below in my branch: [code block] as we can see below: [code block] the scanner only recognizes os family in one of the layers containing packages info from fluentd image. therefore, the packages detected in the other layer are not adapted with the right purl. i need further advice on how to address this.",0,0.9741722345352173
1411795414,5439,juan131,2023-12-01T08:54:54Z,fixed at [a link],0,0.9883076548576355
1411795542,5439,juan131,2023-12-01T08:55:01Z,fixed at [a link],0,0.9883076548576355
1411795681,5439,juan131,2023-12-01T08:55:08Z,fixed at [a link],0,0.9883076548576355
1413471626,5439,DmitriyLewen,2023-12-04T07:39:36Z,"hm... right. take a look at this feature for merging packages, licenses, secrets, etc. from all layers: [a link]",0,0.9809078574180603
1414111787,5439,juan131,2023-12-04T15:54:43Z,thanks ! this inspired me to address the issue in this commit: [a link],1,0.9839088320732117
1414880912,5439,DmitriyLewen,2023-12-05T04:58:18Z,hm... why we got new target?,0,0.6363375782966614
1414881571,5439,DmitriyLewen,2023-12-05T04:59:38Z,same,0,0.9733930826187134
1414894031,5439,DmitriyLewen,2023-12-05T05:19:00Z,"i'm not sure if one layer should affect another layer before saving to cache. i can't think of an example right now, but my intuition tells me we don't need to do this. i think it's better to update info after we take all layers from cache. can you share your opinion if you have time?",0,0.7865978479385376
1414894791,5439,DmitriyLewen,2023-12-05T05:20:16Z,perhaps this is system file and we didn't remove it.,0,0.9855567812919617
1414991653,5439,juan131,2023-12-05T07:32:59Z,"no problem on that, we can keep pushing the original layer to the cache by adding this small change: [code block]",0,0.9858124256134033
1415046725,5439,juan131,2023-12-05T07:53:43Z,"honestly, i don't know how this appeared here but i don't see how it can be related to my changes.",-1,0.6411808133125305
1423401825,5439,DmitriyLewen,2023-12-12T04:54:38Z,i checked this case. this problem seems to occur because `result` is nil: [a link] handlers don't work,0,0.861882209777832
1423464277,5439,DmitriyLewen,2023-12-12T06:10:34Z,i thought about this case and found 1 more way. i made these changes in another branch (i did not update client/server mode and sbom) – [a link] i think this way is easier. we add purl for os packages when filling out `layer` field for os packages: [a link] can you take a look?,0,0.960282027721405
1423467929,5439,DmitriyLewen,2023-12-12T06:14:14Z,1 more possible way - [a link],0,0.9854633808135986
1423810140,5439,juan131,2023-12-12T10:44:03Z,done at [a link],0,0.9888259172439575
1423810244,5439,juan131,2023-12-12T10:44:10Z,done at [a link],0,0.9888259172439575
1423810431,5439,juan131,2023-12-12T10:44:20Z,applied your suggestion at [a link],0,0.9867792129516602
1424958004,5439,DmitriyLewen,2023-12-13T07:38:46Z,this purl is broken. but this problem is not related to this pr. created #5783 to fix this.,0,0.8339220881462097
1424986992,5439,DmitriyLewen,2023-12-13T08:09:38Z,we do this when merge layers. it doesn't make sense.,-1,0.6526602506637573
1424987858,5439,DmitriyLewen,2023-12-13T08:10:28Z,same for `dpkg` and `rpm`,0,0.9845985174179077
1424991491,5439,DmitriyLewen,2023-12-13T08:14:10Z,use the correct purl row here.,0,0.9853675961494446
1424992253,5439,DmitriyLewen,2023-12-13T08:15:01Z,same for all inputs in this test file.,0,0.9870187044143677
1424993946,5439,DmitriyLewen,2023-12-13T08:16:43Z,as for image test - correct purls in this test file.,0,0.9871740341186523
1424994658,5439,DmitriyLewen,2023-12-13T08:17:28Z,same,0,0.9733930826187134
1424996086,5439,DmitriyLewen,2023-12-13T08:18:53Z,same,0,0.9733930826187134
1425010064,5439,DmitriyLewen,2023-12-13T08:31:53Z,we need to add logic for `apk` from imgconf - [a link] let me time think about this.,0,0.9794996976852417
1425010614,5439,DmitriyLewen,2023-12-13T08:32:21Z,do we need these changes?,0,0.9849812984466553
1425011501,5439,DmitriyLewen,2023-12-13T08:33:13Z,looks like these changes from previous solution.,0,0.9839629530906677
1425013352,5439,DmitriyLewen,2023-12-13T08:34:52Z,remove this?,0,0.9706291556358337
1425021789,5439,DmitriyLewen,2023-12-13T08:39:54Z,#5784,0,0.9718465209007263
1425195743,5439,juan131,2023-12-13T11:03:50Z,done at [a link],0,0.9888259172439575
1425195963,5439,juan131,2023-12-13T11:04:01Z,done at [a link],0,0.9888259172439575
1425196134,5439,juan131,2023-12-13T11:04:07Z,done at [a link],0,0.9888259172439575
1425196369,5439,juan131,2023-12-13T11:04:18Z,done at [a link],0,0.9888259172439575
1425196515,5439,juan131,2023-12-13T11:04:24Z,done at [a link],0,0.9888259172439575
1425196657,5439,juan131,2023-12-13T11:04:29Z,done at [a link],0,0.9888259172439575
1425196881,5439,juan131,2023-12-13T11:04:36Z,done at [a link],0,0.9888259172439575
1425196995,5439,juan131,2023-12-13T11:04:42Z,done at [a link],0,0.9888259172439575
1425197312,5439,juan131,2023-12-13T11:04:58Z,thanks,1,0.6094269156455994
1425374603,5439,juan131,2023-12-13T13:43:21Z,done at [a link],0,0.9888259172439575
1426234244,5439,DmitriyLewen,2023-12-14T06:35:54Z,all previous packages are retained. [code block],0,0.9877912998199463
1426351464,5439,juan131,2023-12-14T07:44:24Z,awesome!,1,0.9910373687744141
1426351686,5439,juan131,2023-12-14T07:44:40Z,done at [a link],0,0.9888259172439575
1821325001,7732,simar7,2024-10-29T18:07:24Z,`scanner engine but is lacking relevant security information needed to make security detections and recommendations. ` we repeat this in the air gap doc as well. is this intentional?,0,0.9582810401916504
1821328368,7732,simar7,2024-10-29T18:10:10Z,i would remove specific versions from this because they will get out of date easily. already the check-db is at default tag of 1. [code block],0,0.9850833415985107
1821332473,7732,simar7,2024-10-29T18:13:36Z,comma splice [code block],0,0.9860196113586426
1821356375,7732,simar7,2024-10-29T18:33:15Z,formatting [code block],0,0.9861038327217102
1821359289,7732,simar7,2024-10-29T18:35:42Z,"you can also add the checks db from [a link] `""mediatype"": ""application/vnd.oci.image.manifest.v1+json""`",0,0.9881553649902344
1821366363,7732,simar7,2024-10-29T18:41:39Z,fixing table borders [code block],0,0.987652063369751
1821366981,7732,simar7,2024-10-29T18:42:07Z,should we separate out the three dbs into their own rows?,0,0.9803895354270935
1822121564,7732,itaysk,2024-10-30T08:34:35Z,i thought it's worth reintroducing the motivation since someone might be reading one doc and not the other. i you think it's unnesessary i can remove the intro from the air gap doc.,0,0.9665066599845886
1822129367,7732,itaysk,2024-10-30T08:40:23Z,"actually i don't like adding extra spaces and dashes in markdown, it makes editing very annoying",-1,0.9886587262153625
1824017702,7732,nikpivkin,2024-10-31T07:44:53Z,should be `ghcr.io/aquasecurity/trivy-checks` here?,0,0.9878283739089966
1824019171,7732,nikpivkin,2024-10-31T07:45:53Z,why are some images with tags and some without?,0,0.9400120377540588
1824025903,7732,nikpivkin,2024-10-31T07:51:20Z,the database will be loaded from the next repository only in case of a temporary error. (429 status and some 5xx) [a link],0,0.9893490076065063
1824037010,7732,itaysk,2024-10-31T08:02:58Z,"it's mentioned here generally and more detailed later in the flags documentation. but ok, added here too",0,0.9824745059013367
1824136258,7732,knqyf263,2024-10-31T09:24:24Z,"trivy-java-db is not used for pom scanning, and also needed for sbom. [code block]",0,0.9895750880241394
1824139112,7732,knqyf263,2024-10-31T09:26:29Z,shouldn't we mention which one is the default?,0,0.9729194641113281
1824141840,7732,knqyf263,2024-10-31T09:28:25Z,i think it's more straightforward to aggregate them by artifacts so users can understand which address they can use for secondary. - trivy-db - ghcr.io/aquasecurity/trivy-db (default) - aquasec/trivy-db - public.ecr.aws/aquasecurity/trivy-db - trivy-java-db - ghcr.io/aquasecurity/trivy-java-db (default) - ... --,0,0.961118757724762
1824144313,7732,knqyf263,2024-10-31T09:30:22Z,it's repeated. [code block],0,0.986406147480011
1824145174,7732,knqyf263,2024-10-31T09:31:03Z,"we call it ""checks bundle"" in all other places. do we want to rename it officially?",0,0.9836920499801636
1824146572,7732,knqyf263,2024-10-31T09:32:09Z,the git protocol is not used for vex repositories. [code block],0,0.9874109625816345
1824147744,7732,knqyf263,2024-10-31T09:33:02Z,adding a link to the page about self-hosting?,0,0.9833933711051941
1824151665,7732,knqyf263,2024-10-31T09:36:11Z,"a comma also works, but the repeated flags may be easier to understand the intention. [code block]",0,0.9869422912597656
1824296252,7732,itaysk,2024-10-31T11:28:10Z,"i thought that the authoritative section is this one, which describes all the db flags, and the db locations section on top should point here, not the other way around.",0,0.9852489829063416
1824298409,7732,itaysk,2024-10-31T11:30:13Z,i'm fine with it.,0,0.9246673583984375
1824301936,7732,itaysk,2024-10-31T11:33:46Z,"i'm fine with making the change, but just thinking users might have a mirror preference based on their infrastructure, for example an aws customer would probably prefer ecr for all of the images.",0,0.9715356230735779
1824304998,7732,itaysk,2024-10-31T11:36:46Z,"i thought that all official repos should be used by default, in the order specified. but i realize this is not the case.",0,0.8369308114051819
1824314762,7732,knqyf263,2024-10-31T11:46:23Z,"i think you named it ""checks bundle."" what do you think?",0,0.9841444492340088
1825163703,7732,simar7,2024-10-31T21:06:09Z,yeah checks bundle is good with me.,1,0.7393147349357605
1825388091,7732,knqyf263,2024-11-01T03:25:54Z,"is calling it ""checks database"" in this pr. we should be consistent in what we call it within the project. either is fine for me. - checks bundle - checks database note we already have a flag `--checks-bundle-repository` and need to rename it to `--checks-db-repository` if we'll go with checks database. [code block]",0,0.9599742293357849
1832129641,7732,knqyf263,2024-11-07T06:33:21Z,need a newline ![a link] [code block],0,0.958742082118988
1832132852,7732,knqyf263,2024-11-07T06:37:20Z,does docker work for this purpose?,0,0.9839644432067871
1832133236,7732,knqyf263,2024-11-07T06:37:48Z,i'd mention [a link] as we usually use it.,0,0.98710697889328
1832133778,7732,knqyf263,2024-11-07T06:38:31Z,"need to add ""self-hosting trivy's databases""",0,0.9860325455665588
1832136875,7732,knqyf263,2024-11-07T06:42:32Z,"this page also explains network connectivity, but it's not the main content. this document is for those who want to run trivy under the restricted network. the title should be ""advanced network scenarios,"" ""restricted networks,"" or something similar.",0,0.9799096584320068
1832138699,7732,knqyf263,2024-11-07T06:44:46Z,it's broken now. need a tab. ![a link],-1,0.4867493510246277
1832140803,7732,knqyf263,2024-11-07T06:47:23Z,"the first section is an artifact name ""vulnerability & java databases"", but this section is a scanner name. we should rename ""vulnerability & java databases"" to ""sbom & vulnerabiliity scanning"" or rename this to ""iac checks"" for consistency.",0,0.9883838891983032
1832142944,7732,knqyf263,2024-11-07T06:49:48Z,"if we use the term ""misconfiguration database"", shouldn't it be ""embedded misconfiguration database""?",0,0.9612000584602356
1832143501,7732,knqyf263,2024-11-07T06:50:18Z,ditto [code block],0,0.9835489988327026
1832146441,7732,knqyf263,2024-11-07T06:53:45Z,"it's already described in ""trivy's databases"". imo, we should link to the page rather than repeat repository locations.",0,0.9863134622573853
1832148419,7732,knqyf263,2024-11-07T06:56:09Z,i don't think we will set all of them as the default repositories shortly. we should mark which one is the default for now.,0,0.9827409386634827
1833188766,7732,itaysk,2024-11-07T18:44:21Z,"since the intro says ""the rest of this document details each resource's connectivity requirements and relevant configuration options."" i'll go with ""misconfiguration checks database""",0,0.9876656532287598
1833193676,7732,itaysk,2024-11-07T18:48:35Z,"my implicit thought process was the checks from the misconfiguration db are embedded as a workaround to avoid loading the db, but it's very semantic and doesn't really matter.",0,0.8276430368423462
1833201072,7732,itaysk,2024-11-07T18:54:57Z,"my implicit thought process was that the this doc discusses all the network requirements and implications, so when discussing these dbs we need to mention where they are located (in addition to other network related info). in the dbs doc, i didn't intend to dive into network requirements, but i wanted to say that we push the dbs to several registries and are able to fallback between them. so there might be slight overlap, only the name of the images is repeated, but in different context that contribute the the doc's purpose. if we are removign one in favor of the other, then i'd need to move the related content with it, for example if i take your suggestion, i would need to move the protocol, hosts, and related info to the db docs together with the names of images.",0,0.9519585967063904
1833842493,7732,knqyf263,2024-11-08T07:39:44Z,"can you elaborate on that? it makes sense that the overview is on the db page and the details are on this page, but why do we have to move everything?",0,0.9830777049064636
1833848784,7732,knqyf263,2024-11-08T07:45:32Z,"i think we should define terms regarding misconfigurations. what is the misconfiguration database? is it pointing to the bundle.tar.gz? after extracting it, do we call it checks? embedded one is not archived, so we call it checks? i don't have an opinion, but it would be a good idea to define the terminology and share it within the project.",0,0.9459151029586792
1834738823,7732,itaysk,2024-11-08T16:53:46Z,i think i misunderstood you earlier. i made the change that i think you suggested,-1,0.5296502709388733
1835115149,7732,simar7,2024-11-08T22:25:09Z,i'm also fine with either.,0,0.9489957690238953
1838783376,7732,wkoot,2024-11-12T21:16:42Z,what about the [a link]?,0,0.9837679266929626
1838790985,7732,wkoot,2024-11-12T21:23:39Z,"this explanation is weird; ""the order"" is one single registry, while these ""alternative registries"" is not explained. if this refers to the locations named above, then it would make more sense to say that ghcr is the primary source and the other locations listed above would be attempted in case of transient errors.",-1,0.975155770778656
1838794060,7732,wkoot,2024-11-12T21:26:24Z,should vex repos not be treated in this section?,0,0.9761097431182861
1838796808,7732,wkoot,2024-11-12T21:28:49Z,"it makes sense to explain what will happen in this case; explicitly state that the local registry is tried first, and if it does not respond, then the gitlab source is attempted",0,0.9875195026397705
1838798566,7732,wkoot,2024-11-12T21:30:33Z,the `--offline-scan` option is not explained in this entire page,0,0.9865846037864685
1838801012,7732,wkoot,2024-11-12T21:32:56Z,"the `alpine` image is used in two other examples, i think it's a nice example because it is a reasonable copy-paste tryout",1,0.680934488773346
1838803284,7732,wkoot,2024-11-12T21:35:20Z,"please explain the use case for the ""only update"" option. does it fill a cache (if so, which cache) which can be used in a succession of scans (i.e. iterating over a set of containers without attempting updates all the time)?",0,0.9890250563621521
1838804730,7732,wkoot,2024-11-12T21:36:52Z,"it is strange that there is no entry for the `check` db, while the previous sections all mention it. perhaps address the reason as to why it isn't a possible option",0,0.7742952704429626
1838807001,7732,wkoot,2024-11-12T21:39:05Z,"strange that this is called `vuln-db`, but i guess it's because `db` would be too confusing. likewise, the `checks-bundle` is always `checks` in the more lengthier parameters. is there a separate ticket or discussion which treats the naming of these options?",0,0.8523821234703064
1838811830,7732,wkoot,2024-11-12T21:43:32Z,"indentation below this block is probably incorrect, if so, the change should be undone",0,0.9713620543479919
1838812208,7732,wkoot,2024-11-12T21:43:57Z,"indentation below this block is probably incorrect, if so, the change should be undone",0,0.9713620543479919
1838813678,7732,wkoot,2024-11-12T21:45:33Z,"this line makes more sense in the parent section, in an explanation around line 42 just after `surgically populate the trivy cache directory with them.`",0,0.9819289445877075
1838814848,7732,wkoot,2024-11-12T21:46:41Z,"in `db.md`, this is referred to this as the `misconfiguration db`",0,0.9581918120384216
1838818073,7732,wkoot,2024-11-12T21:49:59Z,then why is it treated in a separate section and not together with the vulnerability and java dbs?,0,0.9755918383598328
1838819329,7732,wkoot,2024-11-12T21:51:18Z,does the `--offline-scan` parameter affect these https requests?,0,0.9876546263694763
1838820377,7732,wkoot,2024-11-12T21:52:28Z,"when the vex hub sources are overridden (e.g. with a local repo), are calls to github still made or will they be omitted?",0,0.9855131506919861
1838821944,7732,wkoot,2024-11-12T21:54:03Z,is there a reference to a page that explains in which cases this might happen? it seems rather arbitrary although it would be important to know when implementing an air gapped environment,0,0.9695386290550232
1838826118,7732,wkoot,2024-11-12T21:58:19Z,"this seems weird to note in an air gapped or otherwise restricted network environment, it should be explained on `configuration/db.md`. instead, it might be useful to address a restricted network environment which implements rate limiting (i.e. the local infrastructure instead of the public infrastructure).",-1,0.9092043042182922
1850042174,7732,itaysk,2024-11-20T10:28:52Z,"i wanted to differentiate ""databases"" from ""external resources"". db is maintained by the trivy team and is fundemental to trivy operation. other external resources might be used by trivy like maven central, which are not considered ""databases"". vex repositories currently fall into the latter category i think",0,0.9731495976448059
1850043786,7732,itaysk,2024-11-20T10:30:00Z,the section was rewritten lmk if it's still unclear,0,0.9878316521644592
1850044950,7732,itaysk,2024-11-20T10:30:48Z,see response to other similar comment,0,0.9813743233680725
1850136390,7732,itaysk,2024-11-20T11:19:24Z,"i think the example is self explanatory, especially since it the preceding example is exactly the same jsut with one flag, and is supposedly clear. this example just shows how specify multiple values",0,0.9820575714111328
1850141996,7732,itaysk,2024-11-20T11:23:47Z,"this section relates only to vex hub, not to custom vex repositories. when using custom vex repositories there are no calls to github, do you think that isn't clear?",0,0.9851672053337097
1850148317,7732,itaysk,2024-11-20T11:28:42Z,"no. i think the documentation is accurate about this, however confusing the name of offline-scan is. i have raised this issue here: [a link]",0,0.9606067538261414
1850149156,7732,itaysk,2024-11-20T11:29:25Z,the section now shows which external resource is used by which trivy feature,0,0.9848010540008545
1850152284,7732,itaysk,2024-11-20T11:31:56Z,"the document was renamed to ""connectivity and network considerations"". it should be noted that all external resources can be unstable. in fact, we experienced stability issues with maven central too in the past.",0,0.9748029112815857
1855451208,7732,itaysk,2024-11-24T13:30:23Z,yes. updated,0,0.9782312512397766
1855452049,7732,itaysk,2024-11-24T13:34:28Z,added. cc:,0,0.9843207597732544
